item_code,brand_x,brand_y,manufacturer,id,mrp,count
CET0237,cetaphil dam daily adv lotion 100g,cetaphil dam lotion 100gm,GALDERMA INDIA PVT LTD,150159.0,,2
CET0440,cetaphil bhr day spf15 cream 50g,cetaphil moisturising cream 80gm,GALDERMA INDIA PVT LTD,150174.0,,2
CET0440,cetaphil bhr day spf15 cream 50g,cetaphil moisturising cream 250gm,GALDERMA INDIA PVT LTD,150175.0,,2
CET0443,cetaphil bhr night comfort cream 50g,cetaphil moisturising cream 80gm,GALDERMA INDIA PVT LTD,150174.0,,2
CET0443,cetaphil bhr night comfort cream 50g,cetaphil moisturising cream 250gm,GALDERMA INDIA PVT LTD,150175.0,,2
CHE0312,chekfall-f 10% topical spray/solution 60ml,chekfall f 10% spray/solution 60ml,MANKIND PHARMA PVT LTD,367816.0,,3
CHE0312,chekfall-f 10% topical spray/solution 60ml,chekfall 10% spray/solution 60ml,MANKIND PHARMA PVT LTD,150885.0,,3
CHE0312,chekfall-f 10% topical spray/solution 60ml,chekfall f topical solution 60ml,MANKIND PHARMA PVT LTD,150887.0,,3
CHI0091,chicco softly soother 4m,chicco physiological nipple 4m+ 1,CHI-CHICCO SALT,151007.0,,2
CHI0091,chicco softly soother 4m,chicco first 4m+ toothbrush 1,CHI-CHICCO SALT,151072.0,,2
CLI0076,clingen 3's vaginal supportories*,clingen vaginal pessary 3,ARISTO PHARMACEUTICALS PVT LTD,154494.0,,3
CLI0076,clingen 3's vaginal supportories*,clingen vaginal suppository 7,ARISTO PHARMACEUTICALS PVT LTD,154495.0,,3
CLI0076,clingen 3's vaginal supportories*,clingen vaginal suppository 3,ARISTO PHARMACEUTICALS PVT LTD,154496.0,,3
CLI0230,clingen vaginal suppositories 7's,clingen vaginal suppository 7,ARISTO PHARMACEUTICALS PVT LTD,154495.0,,2
CLI0230,clingen vaginal suppositories 7's,clingen vaginal suppository 3,ARISTO PHARMACEUTICALS PVT LTD,154496.0,,2
CLI0480,clindac a 1%w/w gel 20g,clindac a 1% gel 15gm,ALKEM LABORATORIES LTD,154404.0,,2
CLI0480,clindac a 1%w/w gel 20g,clindac a 1% gel 20gm,ALKEM LABORATORIES LTD,367956.0,,2
COL0075,colgate sensitive toothpaste 80g,colgate sensitive toothpaste 40gm,COLGATE PALMOLIVE INDIA LTD,156724.0,,2
COL0075,colgate sensitive toothpaste 80g,colgate sensitive toothpaste 80gm,COLGATE PALMOLIVE INDIA LTD,156725.0,,2
COL0148,colgate strngteth tothpast 200+100m+brus,colgate herbal toothpaste 200gm,COLGATE PALMOLIVE INDIA LTD,156694.0,,2
COL0148,colgate strngteth tothpast 200+100m+brus,colgate swarna vedshakti toothpaste (200gm+100gm) 200gm,COLGATE PALMOLIVE INDIA LTD,156736.0,,2
CVI0006,c-vit liposomal serum 30ml,c clor syrup 30ml,SESDERMA INDIA PVT LTD,142983.0,,7
CVI0006,c-vit liposomal serum 30ml,c dox syrup 30ml,SESDERMA INDIA PVT LTD,142998.0,,7
CVI0006,c-vit liposomal serum 30ml,c lysin drop 30ml,SESDERMA INDIA PVT LTD,143052.0,,7
CVI0006,c-vit liposomal serum 30ml,c moxy suspension 30ml,SESDERMA INDIA PVT LTD,143072.0,,7
CVI0006,c-vit liposomal serum 30ml,c sans powder 30gm,SESDERMA INDIA PVT LTD,143125.0,,7
CVI0006,c-vit liposomal serum 30ml,c sooth lotion 30ml,SESDERMA INDIA PVT LTD,159513.0,,7
CVI0006,c-vit liposomal serum 30ml,c win lotion 30ml,SESDERMA INDIA PVT LTD,367490.0,,7
DAB0032,dabur red toothpaste 200g,dabur red ayurvedic paste 300gm,DABUR INDIA LTD,161383.0,,2
DAB0032,dabur red toothpaste 200g,dabur red ayurvedic paste 200gm,DABUR INDIA LTD,362474.0,,2
DAB0104,dabur ashwagandha churna 60g,dabur ashwagandha churna 100gm,DABUR INDIA LTD,161230.0,,2
DAB0104,dabur ashwagandha churna 60g,dabur ashwagandha churna 60gm,DABUR INDIA LTD,363529.0,,2
DAB0106,dabur honitus menthol cough drops,dabur honitus cough drops lozenges 100 honey lemon,DABUR INDIA LTD,161319.0,,3
DAB0106,dabur honitus menthol cough drops,dabur honitus cough drops lozenges 300 ginger honey,DABUR INDIA LTD,161320.0,,3
DAB0106,dabur honitus menthol cough drops,dabur honitus cough drops lozenges 100 ginger honey,DABUR INDIA LTD,161321.0,,3
DAB0134,dabur chyawanprakash sugar free 900g,dabur chyawanprakash sugarfree 1kg,DABUR INDIA LTD,161253.0,,3
DAB0134,dabur chyawanprakash sugar free 900g,dabur chyawanprakash sugarfree 500gm,DABUR INDIA LTD,363533.0,,3
DAB0134,dabur chyawanprakash sugar free 900g,dabur chyawanprakash sugarfree 900gm,DABUR INDIA LTD,363534.0,,3
DAB0152,dabur triphala churna 120g,dabur triphala churna 500gm,DABUR INDIA LTD,161419.0,,3
DAB0152,dabur triphala churna 120g,dabur triphala churna 120gm,DABUR INDIA LTD,363583.0,,3
DAB0152,dabur triphala churna 120g,dabur triphala churna 60gm,DABUR INDIA LTD,363584.0,,3
DAB0225,dabur sitopaladi churna-60g,dabur sitopaladi churna 500gm,DABUR INDIA LTD,161407.0,,4
DAB0225,dabur sitopaladi churna-60g,dabur sitopaladi churna 100gm,DABUR INDIA LTD,161408.0,,4
DAB0225,dabur sitopaladi churna-60g,dabur sitopaladi churna 60gm,DABUR INDIA LTD,362431.0,,4
DAB0225,dabur sitopaladi churna-60g,dabur sitopaladi churna 30gm,DABUR INDIA LTD,363576.0,,4
DEN0315,densita hair growth serum 60ml,densita tablet 30s,REGALIA PHARMACEUTICALS INDIA PVT LTD,163523.0,,2
DEN0315,densita hair growth serum 60ml,densita tablet 10s,REGALIA PHARMACEUTICALS INDIA PVT LTD,163524.0,,2
DES0153,deso add 0.05%w/w cream 15g,deso 0.02mg/0.15mg tablet 21s,INTAS PHARMACEUTICALS LTD,164349.0,,2
DES0153,deso add 0.05%w/w cream 15g,deso 0.03mg/0.15mg tablet 21s,INTAS PHARMACEUTICALS LTD,164350.0,,2
DEW0072,dew comfort 0.5% eye drops 10ml,dew tears eye drop 10ml,INDIANA OPTHALAMICS PVT LTD,164760.0,,2
DEW0072,dew comfort 0.5% eye drops 10ml,dew tears gel eye drop 10ml,INDIANA OPTHALAMICS PVT LTD,164761.0,,2
DEX0030,dexolac 1 500g tin,dexolac premium 1 infant formula 500gm,NUTRICIA INDIA PVT LTD,164995.0,,5
DEX0030,dexolac 1 500g tin,dexolac 1 infant formula powder 500gm,NUTRICIA INDIA PVT LTD,363662.0,,5
DEX0030,dexolac 1 500g tin,dexolac 1 infant formula refill pack 400gm,NUTRICIA INDIA PVT LTD,164983.0,,5
DEX0030,dexolac 1 500g tin,dexolac 1 infant formula refill pack 200gm,NUTRICIA INDIA PVT LTD,164984.0,,5
DEX0030,dexolac 1 500g tin,dexolac 1 infant formula refill pack 500gm,NUTRICIA INDIA PVT LTD,164985.0,,5
DEX0082,dexolac 3 400g refill,dexolac 3 follow up formula refill pack 400gm,NUTRICIA INDIA PVT LTD,164988.0,,2
DEX0082,dexolac 3 400g refill,dexolac 3 follow up formula refill pack 500gm,NUTRICIA INDIA PVT LTD,164989.0,,2
DEX0093,dexolac 2 400g refill,dexolac 2 follow up formula refill pack 500gm,NUTRICIA INDIA PVT LTD,164986.0,,2
DEX0093,dexolac 2 400g refill,dexolac 2 follow up formula refill pack 400gm,NUTRICIA INDIA PVT LTD,164987.0,,2
DEX0124,dextrose 5% & .45% n.s.500ml ( denis),dextrose infusion 500ml,DENNIS PHARMECEUTICALS,165075.0,,3
DEX0124,dextrose 5% & .45% n.s.500ml ( denis),dextrose solution 500ml,DENNIS PHARMECEUTICALS,165077.0,,3
DEX0124,dextrose 5% & .45% n.s.500ml ( denis),dextrose with normal saline 5% infusion 500ml,DENNIS PHARMECEUTICALS,165079.0,,3
DEX0296,dexolac 1 400g refill,dexolac 1 infant formula refill pack 400gm,NUTRICIA INDIA PVT LTD,164983.0,,3
DEX0296,dexolac 1 400g refill,dexolac 1 infant formula refill pack 200gm,NUTRICIA INDIA PVT LTD,164984.0,,3
DEX0296,dexolac 1 400g refill,dexolac 1 infant formula refill pack 500gm,NUTRICIA INDIA PVT LTD,164985.0,,3
DIP0147,dipsalic f oint 30g,dipsalic f ointment 20gm,ABBOTT INDIA LIMITED,167423.0,,2
DIP0147,dipsalic f oint 30g,dipsalic f ointment 30gm,ABBOTT INDIA LIMITED,167424.0,,2
DUR0266,durex bubblegum condoms 3's,durex honeymoon pack condoms 1,RECKITT BENCKISERÂ INDIAÂ LTD,182476.0,,2
DUR0266,durex bubblegum condoms 3's,durex pleasure pack of condoms 1,RECKITT BENCKISERÂ INDIAÂ LTD,182492.0,,2
EBE0035,ebernet lot 1%w/w cream 40g,ebernet cream 15gm,DR REDDY'S LABORATORIES,183498.0,,3
EBE0035,ebernet lot 1%w/w cream 40g,ebernet cream 60gm,DR REDDY'S LABORATORIES,183499.0,,3
EBE0035,ebernet lot 1%w/w cream 40g,ebernet cream 30gm,DR REDDY'S LABORATORIES,183500.0,,3
END0179,endura mass venila 500g,endura mass weight gainer 3kg vanilla,MEDINN BELLE PRIVATE LIMITED.,186646.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 400gm vanilla,MEDINN BELLE PRIVATE LIMITED.,186647.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 1kg chocolate,MEDINN BELLE PRIVATE LIMITED.,186648.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 500gm strawberry,MEDINN BELLE PRIVATE LIMITED.,186649.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 500gm banana,MEDINN BELLE PRIVATE LIMITED.,186650.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 400gm chocolate,MEDINN BELLE PRIVATE LIMITED.,186651.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 500gm chocolate,MEDINN BELLE PRIVATE LIMITED.,186652.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 1kg banana,MEDINN BELLE PRIVATE LIMITED.,186653.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 3kg chocolate,MEDINN BELLE PRIVATE LIMITED.,186654.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 3kg banana,MEDINN BELLE PRIVATE LIMITED.,186655.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 400gm banana,MEDINN BELLE PRIVATE LIMITED.,186656.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 1kg vanilla,MEDINN BELLE PRIVATE LIMITED.,186657.0,,17
END0179,endura mass venila 500g,endura mass weight gainer 500gm vanilla,MEDINN BELLE PRIVATE LIMITED.,186658.0,,17
END0179,endura mass venila 500g,endura lean mass advanced 6.6lb banana,MEDINN BELLE PRIVATE LIMITED.,186642.0,,17
END0179,endura mass venila 500g,endura lean mass advanced 2.2lb chocolate,MEDINN BELLE PRIVATE LIMITED.,186643.0,,17
END0179,endura mass venila 500g,endura lean mass advanced 2.2lb banana,MEDINN BELLE PRIVATE LIMITED.,186644.0,,17
END0179,endura mass venila 500g,endura lean mass advanced 6.6lb chocolate,MEDINN BELLE PRIVATE LIMITED.,186645.0,,17
ENM0021,enmox plus 0.5% eye drops 5ml,enmox plus eye drop 5ml,ENTOD PHARMACETICALS LTD,369130.0,,2
ENM0021,enmox plus 0.5% eye drops 5ml,enmox eye drop 5ml,ENTOD PHARMACETICALS LTD,186864.0,,2
FRI0009,friends under pad adult diapers 10's large,friends adult diaper 10 m,NOBLE HEALTHCARE,198114.0,,14
FRI0009,friends under pad adult diapers 10's large,friends economy adult diaper 10 xl,NOBLE HEALTHCARE,198118.0,,14
FRI0009,friends under pad adult diapers 10's large,friends hospital adult diapers 10 xl,NOBLE HEALTHCARE,198120.0,,14
FRI0009,friends under pad adult diapers 10's large,friends easy adult diaper 10 xl,NOBLE HEALTHCARE,363958.0,,14
FRI0009,friends under pad adult diapers 10's large,friends overnight adult diaper 10 xl,NOBLE HEALTHCARE,363962.0,,14
FRI0009,friends under pad adult diapers 10's large,friends easy adult diaper 10 s,NOBLE HEALTHCARE,198116.0,,14
FRI0009,friends under pad adult diapers 10's large,friends economy adult diaper 10 l,NOBLE HEALTHCARE,198117.0,,14
FRI0009,friends under pad adult diapers 10's large,friends economy adult diaper 10 m,NOBLE HEALTHCARE,198119.0,,14
FRI0009,friends under pad adult diapers 10's large,friends hospital adult diapers 10 l,NOBLE HEALTHCARE,198121.0,,14
FRI0009,friends under pad adult diapers 10's large,friends premium adult diaper 10 m,NOBLE HEALTHCARE,198122.0,,14
FRI0009,friends under pad adult diapers 10's large,friends easy adult diaper 10 l,NOBLE HEALTHCARE,362367.0,,14
FRI0009,friends under pad adult diapers 10's large,friends overnight adult diaper 10 l,NOBLE HEALTHCARE,362477.0,,14
FRI0009,friends under pad adult diapers 10's large,friends hospital adult diapers 10 m,NOBLE HEALTHCARE,363959.0,,14
FRI0009,friends under pad adult diapers 10's large,friends overnight adult diaper 10 m,NOBLE HEALTHCARE,363961.0,,14
FUS0003,fusiwal 2% 10grm oint.,fusiwal 2% ointment 10gm,WALLACE PHARMACEUTCALS LTD,198823.0,,2
FUS0003,fusiwal 2% 10grm oint.,fusiwal 2% ointment 5gm,WALLACE PHARMACEUTCALS LTD,198824.0,,2
GBH0001,g b h c lotion 100ml,g dine lotion 100ml,MENARINI INDIA LTD,199041.0,,2
GBH0001,g b h c lotion 100ml,g scab lotion 100ml,MENARINI INDIA LTD,199109.0,,2
HAL0125,halox s oint 20g,halox s ointment 20gm,SUN PHARMACEUTICAL INDUSTRIES LTD,206552.0,,2
HAL0125,halox s oint 20g,halox s ointment 10gm,SUN PHARMACEUTICAL INDUSTRIES LTD,206553.0,,2
HAL0323,halovate-s oint 30g,halovate s ointment 15gm,GLENMARK PHARMACEUTICAL LTD,206536.0,,3
HAL0323,halovate-s oint 30g,halovate s ointment 10gm,GLENMARK PHARMACEUTICAL LTD,206537.0,,3
HAL0323,halovate-s oint 30g,halovate s ointment 30gm,GLENMARK PHARMACEUTICAL LTD,370266.0,,3
HIM0094,himalaya neem face wash 100 ml,himalaya herbals purifying neem face wash 100ml,THE HIMALAYA DRUG COMPANY,210932.0,,3
HIM0094,himalaya neem face wash 100 ml,himalaya face wash gel 100ml,THE HIMALAYA DRUG COMPANY,210881.0,,3
HIM0094,himalaya neem face wash 100 ml,himalaya men pimple clear neem face wash 100ml,THE HIMALAYA DRUG COMPANY,210975.0,,3
HOR0014,horlicks chocolate 500g jar,horlicks powder 500gm chocolate,HINDUSTAN UNILEVER LIMITED(HFD),211709.0,,2
HOR0014,horlicks chocolate 500g jar,horlicks powder 200gm chocolate,HINDUSTAN UNILEVER LIMITED(HFD),364538.0,,2
HOT0007,hot water bag ( enbee ),hot glide waterbased lubricant 100ml,ACS PHARMA PVT LTD,211767.0,,7
HOT0007,hot water bag ( enbee ),hot bio waterbased lubricant super 50ml,ACS PHARMA PVT LTD,211764.0,,7
HOT0007,hot water bag ( enbee ),hot exxtreme glide waterbased lubricant 30ml,ACS PHARMA PVT LTD,211766.0,,7
HOT0007,hot water bag ( enbee ),hot rhino long power cream 30ml,ACS PHARMA PVT LTD,211772.0,,7
HOT0007,hot water bag ( enbee ),hot rhino long power spray 10ml,ACS PHARMA PVT LTD,211773.0,,7
HOT0007,hot water bag ( enbee ),hot waterlube springwater waterbased lubricant 30ml,ACS PHARMA PVT LTD,211782.0,,7
HOT0007,hot water bag ( enbee ),hot xxl cream for men 50ml,ACS PHARMA PVT LTD,211784.0,,7
HOT0008,hot water bag (coronation),hot glide waterbased lubricant 100ml,NTH-NATH BROTHERSAGENCIES,211767.0,,7
HOT0008,hot water bag (coronation),hot bio waterbased lubricant super 50ml,NTH-NATH BROTHERSAGENCIES,211764.0,,7
HOT0008,hot water bag (coronation),hot exxtreme glide waterbased lubricant 30ml,NTH-NATH BROTHERSAGENCIES,211766.0,,7
HOT0008,hot water bag (coronation),hot rhino long power cream 30ml,NTH-NATH BROTHERSAGENCIES,211772.0,,7
HOT0008,hot water bag (coronation),hot rhino long power spray 10ml,NTH-NATH BROTHERSAGENCIES,211773.0,,7
HOT0008,hot water bag (coronation),hot waterlube springwater waterbased lubricant 30ml,NTH-NATH BROTHERSAGENCIES,211782.0,,7
HOT0008,hot water bag (coronation),hot xxl cream for men 50ml,NTH-NATH BROTHERSAGENCIES,211784.0,,7
HOT0011,hot water bag ( national),hot glide waterbased lubricant 100ml,HIL-HINDUSTAN LIFE CARE,211767.0,,7
HOT0011,hot water bag ( national),hot bio waterbased lubricant super 50ml,HIL-HINDUSTAN LIFE CARE,211764.0,,7
HOT0011,hot water bag ( national),hot exxtreme glide waterbased lubricant 30ml,HIL-HINDUSTAN LIFE CARE,211766.0,,7
HOT0011,hot water bag ( national),hot rhino long power cream 30ml,HIL-HINDUSTAN LIFE CARE,211772.0,,7
HOT0011,hot water bag ( national),hot rhino long power spray 10ml,HIL-HINDUSTAN LIFE CARE,211773.0,,7
HOT0011,hot water bag ( national),hot waterlube springwater waterbased lubricant 30ml,HIL-HINDUSTAN LIFE CARE,211782.0,,7
HOT0011,hot water bag ( national),hot xxl cream for men 50ml,HIL-HINDUSTAN LIFE CARE,211784.0,,7
HOT0019,hot water bag (duckback),hot glide waterbased lubricant 100ml,DUKES PHARMACEUTICALS PVT LTD,211767.0,,7
HOT0019,hot water bag (duckback),hot bio waterbased lubricant super 50ml,DUKES PHARMACEUTICALS PVT LTD,211764.0,,7
HOT0019,hot water bag (duckback),hot exxtreme glide waterbased lubricant 30ml,DUKES PHARMACEUTICALS PVT LTD,211766.0,,7
HOT0019,hot water bag (duckback),hot rhino long power cream 30ml,DUKES PHARMACEUTICALS PVT LTD,211772.0,,7
HOT0019,hot water bag (duckback),hot rhino long power spray 10ml,DUKES PHARMACEUTICALS PVT LTD,211773.0,,7
HOT0019,hot water bag (duckback),hot waterlube springwater waterbased lubricant 30ml,DUKES PHARMACEUTICALS PVT LTD,211782.0,,7
HOT0019,hot water bag (duckback),hot xxl cream for men 50ml,DUKES PHARMACEUTICALS PVT LTD,211784.0,,7
HYD0160,hydent pro toothpaste 40g,hydent pro toothpaste 70gm,ABBOTT INDIA LIMITED,212116.0,,2
HYD0160,hydent pro toothpaste 40g,hydent pro toothpaste 40gm,ABBOTT INDIA LIMITED,370401.0,,2
IBG0007,ibglow hd skin lightening cream 15g,ibglow cream 20gm,INDIABULLS PHARMACEUTICAL LTD,212741.0,,2
IBG0007,ibglow hd skin lightening cream 15g,ibglow cream 50gm,INDIABULLS PHARMACEUTICAL LTD,212742.0,,2
IMI0029,imix-d eye oint,imix d eye ointment 10gm,ACME PHARMACEUTICALS PVT LTD,213813.0,,2
IMI0029,imix-d eye oint,imix d eye ointment 5gm,ACME PHARMACEUTICALS PVT LTD,213814.0,,2
IMO0022,imograf forte oint 30g,imograf forte ointment 30gm,CANIXA LIFE SCIENCES PVT LTD,213910.0,,3
IMO0022,imograf forte oint 30g,imograf forte ointment 10gm,CANIXA LIFE SCIENCES PVT LTD,213911.0,,3
IMO0022,imograf forte oint 30g,imograf forte ointment 20gm,CANIXA LIFE SCIENCES PVT LTD,213912.0,,3
ITM0008,it-mac oral solu 100ml,it mac 100 capsule 10s,MACLEODS PHARMACEUTICALS LTD,216537.0,,2
ITM0008,it-mac oral solu 100ml,it mac 100 capsule 4s,MACLEODS PHARMACEUTICALS LTD,362250.0,,2
IVS0028,i v set (b.braun),i tablet 15s,BBRAUN MEDICAL INDIA PVT LTD,212522.0,,2
IVS0028,i v set (b.braun),i moist lotion 100ml,BBRAUN MEDICAL INDIA PVT LTD,213917.0,,2
JOH0022,johnson & johnson baby cream 30g,johnson s baby bubble bath 828ml,JOHNSON & JOHNSON PVT LTD,218479.0,,6
JOH0022,johnson & johnson baby cream 30g,johnson s baby extracare lotion 200ml,JOHNSON & JOHNSON PVT LTD,218482.0,,6
JOH0022,johnson & johnson baby cream 30g,johnson s baby jelly   scented 100ml,JOHNSON & JOHNSON PVT LTD,218486.0,,6
JOH0022,johnson & johnson baby cream 30g,johnson s baby moisturising lotion 500ml,JOHNSON & JOHNSON PVT LTD,218496.0,,6
JOH0022,johnson & johnson baby cream 30g,johnson s baby lotion honey apple 798ml,JOHNSON & JOHNSON PVT LTD,218488.0,,6
JOH0022,johnson & johnson baby cream 30g,johnson s baby lotion vanilla oatmeal 443ml,JOHNSON & JOHNSON PVT LTD,218491.0,,6
JOH0043,johnson & johnson baby oil 50 ml,johnson s baby bubble bath 828ml,JOHNSON & JOHNSON PVT LTD,218479.0,,6
JOH0043,johnson & johnson baby oil 50 ml,johnson s baby extracare lotion 200ml,JOHNSON & JOHNSON PVT LTD,218482.0,,6
JOH0043,johnson & johnson baby oil 50 ml,johnson s baby jelly   scented 100ml,JOHNSON & JOHNSON PVT LTD,218486.0,,6
JOH0043,johnson & johnson baby oil 50 ml,johnson s baby moisturising lotion 500ml,JOHNSON & JOHNSON PVT LTD,218496.0,,6
JOH0043,johnson & johnson baby oil 50 ml,johnson s baby lotion honey apple 798ml,JOHNSON & JOHNSON PVT LTD,218488.0,,6
JOH0043,johnson & johnson baby oil 50 ml,johnson s baby lotion vanilla oatmeal 443ml,JOHNSON & JOHNSON PVT LTD,218491.0,,6
JOH0069,johnson & johnson baby powder 100g,johnson s baby bubble bath 828ml,JOHNSON & JOHNSON PVT LTD,218479.0,,6
JOH0069,johnson & johnson baby powder 100g,johnson s baby extracare lotion 200ml,JOHNSON & JOHNSON PVT LTD,218482.0,,6
JOH0069,johnson & johnson baby powder 100g,johnson s baby jelly   scented 100ml,JOHNSON & JOHNSON PVT LTD,218486.0,,6
JOH0069,johnson & johnson baby powder 100g,johnson s baby moisturising lotion 500ml,JOHNSON & JOHNSON PVT LTD,218496.0,,6
JOH0069,johnson & johnson baby powder 100g,johnson s baby lotion honey apple 798ml,JOHNSON & JOHNSON PVT LTD,218488.0,,6
JOH0069,johnson & johnson baby powder 100g,johnson s baby lotion vanilla oatmeal 443ml,JOHNSON & JOHNSON PVT LTD,218491.0,,6
K910001,k-91 catheter (k.k),k acne powder 75mg,KK PHARMA,219157.0,,31
K910001,k-91 catheter (k.k),k acne soap 75gm,KK PHARMA,219158.0,,31
K910001,k-91 catheter (k.k),k bact ointment 5gm,KK PHARMA,219159.0,,31
K910001,k-91 catheter (k.k),k bait 15gm powder 15gm,KK PHARMA,219160.0,,31
K910001,k-91 catheter (k.k),k btr tablet 10s,KK PHARMA,219162.0,,31
K910001,k-91 catheter (k.k),k dent toothpaste 50gm,KK PHARMA,219173.0,,31
K910001,k-91 catheter (k.k),k drox tablet 10s,KK PHARMA,219176.0,,31
K910001,k-91 catheter (k.k),k druf 100 ml lotion 100ml,KK PHARMA,219177.0,,31
K910001,k-91 catheter (k.k),k fero capsule 10s,KK PHARMA,219178.0,,31
K910001,k-91 catheter (k.k),k furt tablet 10s,KK PHARMA,219184.0,,31
K910001,k-91 catheter (k.k),k lock sachet 15gm,KK PHARMA,219188.0,,31
K910001,k-91 catheter (k.k),k mac liquid 100ml,KK PHARMA,219192.0,,31
K910001,k-91 catheter (k.k),k mac tablet 10s,KK PHARMA,219195.0,,31
K910001,k-91 catheter (k.k),k mide soap 75gm,KK PHARMA,219203.0,,31
K910001,k-91 catheter (k.k),k par suspension 60ml,KK PHARMA,219209.0,,31
K910001,k-91 catheter (k.k),k shine lotion 100ml,KK PHARMA,219215.0,,31
K910001,k-91 catheter (k.k),k stall powder 15gm,KK PHARMA,219218.0,,31
K910001,k-91 catheter (k.k),k tron suspension 30ml,KK PHARMA,219227.0,,31
K910001,k-91 catheter (k.k),k zyme syrup 200ml,KK PHARMA,219228.0,,31
K910001,k-91 catheter (k.k),k bind powder 15gm,KK PHARMA,220301.0,,31
K910001,k-91 catheter (k.k),k cure tablet 10s,KK PHARMA,220319.0,,31
K910001,k-91 catheter (k.k),k fero xt tablet 10s,KK PHARMA,221499.0,,31
K910001,k-91 catheter (k.k),k gem tablet 10s,KK PHARMA,221505.0,,31
K910001,k-91 catheter (k.k),k gem tablet 15s,KK PHARMA,221506.0,,31
K910001,k-91 catheter (k.k),k gic tablet 10s,KK PHARMA,221507.0,,31
K910001,k-91 catheter (k.k),k nat injection 1ml,KK PHARMA,222571.0,,31
K910001,k-91 catheter (k.k),k nat injection 2ml,KK PHARMA,222572.0,,31
K910001,k-91 catheter (k.k),k pio tablet 10s,KK PHARMA,223007.0,,31
K910001,k-91 catheter (k.k),k win 1mg injection 1ml,KK PHARMA,223448.0,,31
K910001,k-91 catheter (k.k),k zpto shampoo 75ml,KK PHARMA,223579.0,,31
K910001,k-91 catheter (k.k),k zpto soap 75gm,KK PHARMA,223580.0,,31
LAC0040,lactodex no.1 â 500g/450g tin,lactodex 3 powder 1kg,RAPTAKOS BRETT & CO LTD,224158.0,,2
LAC0040,lactodex no.1 â 500g/450g tin,lactodex hmf sachet 1,RAPTAKOS BRETT & CO LTD,224163.0,,2
LAC0075,lactodex no.3 â 500g/450g tin,lactodex 3 powder 450gm,RAPTAKOS BRETT & CO LTD,224157.0,,2
LAC0075,lactodex no.3 â 500g/450g tin,lactodex 3 powder 1kg,RAPTAKOS BRETT & CO LTD,224158.0,,2
LAS0102,la shield (spf 30) 60gm gel,la shield ir sunscreen gel spf 30 60gm,GLENMARK PHARMACEUTICAL LTD,223754.0,,2
LAS0102,la shield (spf 30) 60gm gel,la shield lite gel spf 30 30gm,GLENMARK PHARMACEUTICAL LTD,223755.0,,2
LAS0116,la shield ir sunscreen gel 60g,la shield ir sunscreen gel spf 30 60gm,GLENMARK PHARMACEUTICAL LTD,223754.0,,2
LAS0116,la shield ir sunscreen gel 60g,la shield fisico sunscreen gel 50gm,GLENMARK PHARMACEUTICAL LTD,223753.0,,2
LIL0035,lilituf 30-1%w/w cream 30g,lilituf cream 30gm,ALKEM LABORATORIES LTD,228150.0,,2
LIL0035,lilituf 30-1%w/w cream 30g,lilituf xl cream 30gm,ALKEM LABORATORIES LTD,228153.0,,2
LIV0036,himalaya liv 52 ds syrup 100 ml,himalaya liv.52 syrup 100ml,THE HIMALAYA DRUG COMPANY-(PHARMA),210969.0,,2
LOZ0026,lozivate-mf 30g oint,lozivate mf ointment 30gm,CANIXA LIFE SCIENCES PVT LTD,231237.0,,3
LOZ0026,lozivate-mf 30g oint,lozivate mf ointment 20gm,CANIXA LIFE SCIENCES PVT LTD,231238.0,,3
LOZ0026,lozivate-mf 30g oint,lozivate mf ointment 60gm,CANIXA LIFE SCIENCES PVT LTD,371334.0,,3
LSY0004,l-sys 1%w/w cream 50g,l sys cream 50gm,SYSTOPIC LABORATORIESS PVT LTD,231538.0,,3
LSY0004,l-sys 1%w/w cream 50g,l sys cream 30gm,SYSTOPIC LABORATORIESS PVT LTD,231539.0,,3
LSY0004,l-sys 1%w/w cream 50g,l sys cream 10gm,SYSTOPIC LABORATORIESS PVT LTD,231540.0,,3
LUB0062,lubistar-cmc 0.5% eye drops 10ml,lubistar 0.5% eye drop 10ml,MANKIND PHARMA PVT LTD,371345.0,,2
LUB0062,lubistar-cmc 0.5% eye drops 10ml,lubistar cmc eye drop 10ml,MANKIND PHARMA PVT LTD,231594.0,,2
LUL0228,luliday-50 1%w/w cream 50g,luliday 1% cream 10gm,INTRA LABS INDIA PVT LTD,231782.0,,2
LUL0228,luliday-50 1%w/w cream 50g,luliday 1% cream 30gm,INTRA LABS INDIA PVT LTD,231783.0,,2
LUM0097,lumbo sacrel belt xl (tynor),lumbo grip lumbo sacral corset 1 xl,TYN-TYNOR,231904.0,,5
LUM0097,lumbo sacrel belt xl (tynor),lumbo grip lumbo sacral corset 1 m,TYN-TYNOR,231901.0,,5
