item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine,quantity_x,quantity_y,quantity_flag,strength_flag,strength_x,strength_y
33999,digeraft xt mint suspension 150ml,,others,digeraft mint,digeraft mint suspension 150,0.0,digeraft,digeraft,digeraft,digeraft,368717.0,digeraft oral suspension mint 150ml,others,digeraft,digeraft suspension mint 150,digeraft oral suspension mint 150ml ,0.8944271909999159,0.8944271909999159,0.0,digeraft mint suspension 150ml ,0.0,ml ,ml ,150ml,ABBOTT HEALTHCARE PRIVATE LIMITED,,,210,0.0,,,2,1.0,,,,,,
33999,digeraft xt mint suspension 150ml,,others,digeraft mint,digeraft mint suspension 150,0.0,digeraft,digeraft,digeraft,digeraft,377702.0,digeraft xt oral suspension mint 150ml,others,digeraft,digeraft suspension mint 150,digeraft oral suspension mint 150ml ,0.8944271909999159,0.8944271909999159,0.0,digeraft mint suspension 150ml ,0.0,ml ,ml ,150ml,ABBOTT HEALTHCARE PRIVATE LIMITED,,,210,0.0,,,2,1.0,,,,,,
33429,biotique winter body lotion cherry 190ml,,others,biotique winter body,biotique winter body lotion cherry 190,0.0,biotique winter,biotique,biotique,biotique,127749.0,biotique bio aloe vera face & body sun lotion spf 75+ 190ml,others,biotique,biotique bio aloe vera face & body sun lotion spf 75+ 190,biotique bio aloe vera face & body sun lotion spf 75+ 190ml ,0.492365963917331,0.492365963917331,0.0,biotique winter body lotion cherry 190ml ,0.0,ml ,ml ,190 ml,Biotique Botanical Extracts,,,189,0.0,,,3,0.492365963917331,,,,,,
33429,biotique winter body lotion cherry 190ml,,others,biotique winter body,biotique winter body lotion cherry 190,0.0,biotique winter,biotique,biotique,biotique,127739.0,biotique bio apricot refreshing body wash 190ml,others,biotique,biotique bio apricot refreshing body wash 190,biotique bio apricot refreshing body wash 190ml ,0.4629100498862757,0.492365963917331,0.0,biotique winter body lotion cherry 190ml ,0.0,ml ,ml ,190 ml,Biotique Botanical Extracts,,,189,0.0,,,3,0.4629100498862757,,,,,,
33429,biotique winter body lotion cherry 190ml,,others,biotique winter body,biotique winter body lotion cherry 190,0.0,biotique winter,biotique,biotique,biotique,127855.0,biotique bio wintercherry rejuvenating body nourisher 190ml,others,biotique,biotique bio wintercherry rejuvenating body nourisher 190,biotique bio wintercherry rejuvenating body nourisher 190ml ,0.4629100498862757,0.492365963917331,0.0,biotique winter body lotion cherry 190ml ,0.0,ml ,ml ,190 ml,Biotique Botanical Extracts,,,189,0.0,,,3,0.4629100498862757,,,,,,
33462,solvin cold af drop 15ml,,others,solvin cold af,solvin cold af drops 15,0.0,solvin cold,solvin,solvin,solvin,314694.0,solvin cold af oral drops 15ml,others,solvin,solvin cold af oral drops 15,solvin cold af oral drops 15ml ,0.9128709291752768,0.9128709291752768,0.0,solvin cold af drops 15ml ,0.0,ml ,ml ,15ml,Ipca Laboratories Ltd,,,77.3,0.0,,,2,0.9128709291752768,,,,,,
33462,solvin cold af drop 15ml,,others,solvin cold af,solvin cold af drops 15,0.0,solvin cold,solvin,solvin,solvin,314696.0,solvin cold drop 15ml,others,solvin,solvin cold drops 15,solvin cold drops 15ml ,0.8944271909999159,0.9128709291752768,1.0,solvin cold af drops 15ml ,0.0,ml ,ml ,15ml,Ipca Laboratories Ltd,,,77.3,0.0,,,2,0.8944271909999159,,,,,,
33645,cal-c d3 syp 200ml,,syrup,cal c d3,cal c d3 syrup 200,1.0,cal c,cal,cal,cal,143553.0,cal d 3 syrup 200ml,syrup,cal,cal d 3 syrup 200,cal d 3 syrup 200ml ,0.5999999999999999,0.5999999999999999,1.0,cal c d3 syrup 200ml ,0.0,ml ,ml ,200ml,Mediste Pharmaceuticals Pvt Ltd,,,135,0.0,,,3,0.5999999999999999,,,,,,
33645,cal-c d3 syp 200ml,,syrup,cal c d3,cal c d3 syrup 200,1.0,cal c,cal,cal,cal,143567.0,cal o lip syrup 200ml,syrup,cal,cal o lip syrup 200,cal o lip syrup 200ml ,0.5999999999999999,0.5999999999999999,1.0,cal c d3 syrup 200ml ,0.0,ml ,ml ,200ml,Mediste Pharmaceuticals Pvt Ltd,,,135,0.0,,,3,0.5999999999999999,,,,,,
33645,cal-c d3 syp 200ml,,syrup,cal c d3,cal c d3 syrup 200,1.0,cal c,cal,cal,cal,144361.0,cal o nal syrup 200ml,syrup,cal,cal o nal syrup 200,cal o nal syrup 200ml ,0.5999999999999999,0.5999999999999999,1.0,cal c d3 syrup 200ml ,0.0,ml ,ml ,200ml,Mediste Pharmaceuticals Pvt Ltd,,,135,0.0,,,3,0.5999999999999999,,,,,,
33667,bio spring gold sachet 1s,,others,bio spring gold,bio spring gold sachet 1s,0.0,bio spring,bio,bio,bio,126864.0,bio resurge anashwara black gold cream 50gm,others,bio,bio resurge anashwara black gold cream 50,bio resurge anashwara black gold cream 50gm ,0.3380617018914065,0.3380617018914065,0.0,bio spring gold sachet 1s ,2.0,,gm ,1s,Bio Zenisis,,,199,0.0,,,3,0.3380617018914065,,,,,,
33667,bio spring gold sachet 1s,,others,bio spring gold,bio spring gold sachet 1s,0.0,bio spring,bio,bio,bio,126875.0,bio resurge biojunior 5gm sachet 30 chocolate,others,bio,bio resurge biojunior 5 sachet 30 chocolate,bio resurge biojunior 5gm sachet 30 chocolate ,0.3380617018914065,0.3380617018914065,0.0,bio spring gold sachet 1s ,2.0,,gm ,1s,Bio Zenisis,,,199,0.0,,,3,0.3380617018914065,,,,,,
33667,bio spring gold sachet 1s,,others,bio spring gold,bio spring gold sachet 1s,0.0,bio spring,bio,bio,bio,126901.0,bio resurge rajo free 5gm sachet 30 strawberry,others,bio,bio resurge rajo free 5 sachet 30 strawberry,bio resurge rajo free 5gm sachet 30 strawberry ,0.31622776601683794,0.3380617018914065,0.0,bio spring gold sachet 1s ,2.0,,gm ,1s,Bio Zenisis,,,199,0.0,,,3,0.31622776601683794,,,,,,
33790,pee safe disposable toilet seat cover 10s,,others,pee safe disposable,pee safe disposable toilet seat cover 10s,0.0,pee safe,pee,pee,pee,273727.0,pee 40mg tablet 10s,tablet,pee,pee 40 10s,pee 40mg tablet 10s ,0.3779644730092272,0.3779644730092272,0.0,pee safe disposable toilet seat cover 10s ,2.0,,mg ,10s,Jai Shree Balaji Industries Pvt Ltd,,,99,1.0,,,2,0.4364357804719848,,,,,,
33790,pee safe disposable toilet seat cover 10s,,others,pee safe disposable,pee safe disposable toilet seat cover 10s,0.0,pee safe,pee,pee,pee,273728.0,pee cee tablet 10s,tablet,pee,pee cee 10s,pee cee tablet 10s ,0.3779644730092272,0.3779644730092272,0.0,pee safe disposable toilet seat cover 10s ,2.0,,,10s,Jai Shree Balaji Industries Pvt Ltd,,,99,1.0,,,2,0.4364357804719848,,,,,,
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 suspension 15,0.0,t 98,t,t,t,320805.0,t 98 plus suspension 60ml,others,t,t 98 plus suspension 60,t 98 plus suspension 60ml ,0.5999999999999999,0.5999999999999999,0.0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0.0,,,8,0.6708203932499369,,,,,,
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 suspension 15,0.0,t 98,t,t,t,320914.0,t 98 ds suspension 60ml,others,t,t 98 ds suspension 60,t 98 ds suspension 60ml ,0.5999999999999999,0.5999999999999999,0.0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0.0,,,8,0.6708203932499369,,,,,,
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 oral suspension 15,0.0,t 98,t,t,t,320915.0,t 98 paediatric drops 15ml,others,t,t 98 paediatric drops 15,t 98 paediatric drops 15ml ,0.5999999999999999,0.5999999999999999,0.0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0.0,,,8,0.5999999999999999,,,,,,
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 suspension 15,0.0,t 98,t,t,t,320916.0,t 98 paediatric suspension 60ml,others,t,t 98 paediatric suspension 60,t 98 paediatric suspension 60ml ,0.5999999999999999,0.5999999999999999,0.0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0.0,,,8,0.6708203932499369,,,,,,
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 oral suspension 15,0.0,t 98,t,t,t,322480.0,t cool oral drops 15ml,others,t,t cool oral drops 15,t cool oral drops 15ml ,0.5999999999999999,0.5999999999999999,0.0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0.0,,,8,0.5999999999999999,,,,,,
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 suspension 15,0.0,t 98,t,t,t,327034.0,t mycitin oral suspension 60ml,others,t,t mycitin suspension 60,t mycitin oral suspension 60ml ,0.5999999999999999,0.5999999999999999,0.0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0.0,,,8,0.5,,,,,,
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 oral suspension 15,0.0,t 98,t,t,t,327013.0,t minic cold oral drops 15ml,others,t,t minic cold oral drops 15,t minic cold oral drops 15ml ,0.5477225575051661,0.5999999999999999,0.0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0.0,,,8,0.5477225575051661,,,,,,
33890,t-98 oral suspension 15ml,,others,t 98 oral,t 98 oral suspension 15,0.0,t 98,t,t,t,361948.0,t minic oral drops 15ml orange,others,t,t minic oral drops 15 orange,t minic oral drops 15ml orange ,0.5477225575051661,0.5999999999999999,0.0,t 98 oral suspension 15ml ,0.0,ml ,ml ,15ml,Mankind Pharma Ltd,,,29.99,0.0,,,8,0.5477225575051661,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310975.0,setu beat it capsule 30s,capsule,setu,setu beat it 30s,setu beat it capsule 30s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310976.0,setu counter cholesterol tablet 60s,tablet,setu,setu counter cholesterol 60s,setu counter cholesterol tablet 60s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310977.0,setu eye max tablet 30s,tablet,setu,setu eye max 30s,setu eye max tablet 30s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310979.0,setu liver lift tablet 30s,tablet,setu,setu liver lift 30s,setu liver lift tablet 30s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310981.0,setu pressure pal tablet 30s,tablet,setu,setu pressure pal 30s,setu pressure pal tablet 30s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310982.0,setu silymarin life tablet 30s,tablet,setu,setu silymarin life 30s,setu silymarin life tablet 30s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310983.0,setu sugar shield tablet 30s,tablet,setu,setu sugar shield 30s,setu sugar shield tablet 30s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310984.0,setu sugar soldier tablet 30s,tablet,setu,setu sugar soldier 30s,setu sugar soldier tablet 30s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310985.0,setu your gut capsule 30s,capsule,setu,setu your gut 30s,setu your gut capsule 30s ,0.16903085094570328,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.1889822365046136,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310974.0,setu alpha lipoic acid tablet 60s,tablet,setu,setu alpha lipoic acid 60s,setu alpha lipoic acid tablet 60s ,0.1543033499620919,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.16903085094570328,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310978.0,setu fish oil soft gelatin capsule 60s,capsule,setu,setu fish oil sg 60s,setu fish oil sg capsule 60s ,0.1543033499620919,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.16903085094570328,,,,,,
33898,setu biotin boost powder lemon flavour 150gm,,others,setu biotin boost,setu biotin boost powder lemon flavour 150,0.0,setu biotin,setu,setu,setu,310980.0,setu lutein + zeaxanthin tablet 60s,tablet,setu,setu lutein plus zeaxanthin 60s,setu lutein plus zeaxanthin tablet 60s ,0.1543033499620919,0.16903085094570328,0.0,setu biotin boost powder lemon flavour 150gm ,2.0,gm ,,150gm,SETU NUTRATION PVT LTD,,,1000,1.0,,,12,0.16903085094570328,,,,,,
33341,fast&up daily protein choco 150gm,,others,fast&up daily protein chocolate,fast&up daily protein chocolate 150,0.0,fast&up daily protein,fast&up daily,fast&up,fast&up,363930.0,fast&up vegan sports energy gel 30gm chocolate,others,fast&up,fast&up vegan sports energy gel 30 chocolate,fast&up vegan sports energy gel 30gm chocolate ,0.43301270189221935,0.43301270189221935,0.0,fast&up daily protein chocolate 150gm ,0.0,gm ,gm ,150gm,AERONUTRIX SPORTS LTD,,,499,0.0,,,2,0.43301270189221935,,,,,,
33341,fast&up daily protein choco 150gm,,others,fast&up daily protein chocolate,fast&up daily protein chocolate 150,0.0,fast&up daily protein,fast&up daily,fast&up,fast&up,192122.0,fast&up vegan sports energy gel 150gm strawberry banana,others,fast&up,fast&up vegan sports energy gel 150 strawberry banana,fast&up vegan sports energy gel 150gm strawberry banana ,0.4082482904638631,0.43301270189221935,0.0,fast&up daily protein chocolate 150gm ,0.0,gm ,gm ,150gm,AERONUTRIX SPORTS LTD,,,499,0.0,,,2,0.4082482904638631,,,,,,
33423,biotique lip balm berry 4gm,,others,biotique lip balm berry,biotique lip balm berry 4,0.0,biotique lip balm,biotique lip,biotique,biotique,127755.0,biotique bio berry plumping lip balm 12gm,others,biotique,biotique bio berry plumping lip balm 12,biotique bio berry plumping lip balm 12gm ,0.6761234037828131,0.6761234037828131,0.0,biotique lip balm berry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0.0,,,2,0.6761234037828131,,,,,,
33423,biotique lip balm berry 4gm,,others,biotique lip balm berry,biotique lip balm berry 4,0.0,biotique lip balm,biotique lip,biotique,biotique,127756.0,biotique bio berry plumping lip balm 5gm,others,biotique,biotique bio berry plumping lip balm 5,biotique bio berry plumping lip balm 5gm ,0.6761234037828131,0.6761234037828131,0.0,biotique lip balm berry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0.0,,,2,0.6761234037828131,,,,,,
33477,dettol hand sanitizer original 25ml,,others,dettol hand sanitizer original,dettol hand sanitizer original 25,0.0,dettol hand sanitizer,dettol hand,dettol,dettol,164470.0,dettol instant hand sanitizer original liquid 200ml,others,dettol,dettol instant hand sanitizer original liquid 200,dettol instant hand sanitizer original liquid 200ml ,0.6761234037828131,0.6761234037828131,0.0,dettol hand sanitizer original 25ml ,0.0,ml ,ml ,25ml,Reckitt Benckiser (india) Ltd.,,,11,0.0,,,2,0.6761234037828131,,,,,,
33477,dettol hand sanitizer original 25ml,,others,dettol hand sanitizer original,dettol hand sanitizer original 25,0.0,dettol hand sanitizer,dettol hand,dettol,dettol,362360.0,dettol instant hand sanitizer original liquid 50ml,others,dettol,dettol instant hand sanitizer original liquid 50,dettol instant hand sanitizer original liquid 50ml ,0.6761234037828131,0.6761234037828131,0.0,dettol hand sanitizer original 25ml ,0.0,ml ,ml ,25ml,Reckitt Benckiser (india) Ltd.,,,11,0.0,,,2,0.6761234037828131,,,,,,
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0.0,manforce epic lube,manforce epic,manforce,manforce,234794.0,manforce wild condom 20 strawberry,others,manforce,manforce wild condom 20 strawberry,manforce wild condom 20 strawberry ,0.3999999999999999,0.3999999999999999,0.0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0.0,,,5,0.3999999999999999,,,,,,
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0.0,manforce epic lube,manforce epic,manforce,manforce,365337.0,manforce wild condom 10 strawberry,others,manforce,manforce wild condom 10 strawberry,manforce wild condom 10 strawberry ,0.3999999999999999,0.3999999999999999,0.0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0.0,,,5,0.3999999999999999,,,,,,
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0.0,manforce epic lube,manforce epic,manforce,manforce,377422.0,manforce wild strawberry condom 20s,others,manforce,manforce wild strawberry condom 20s,manforce wild strawberry condom 20s ,0.3999999999999999,0.3999999999999999,0.0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0.0,,,5,0.3999999999999999,,,,,,
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0.0,manforce epic lube,manforce epic,manforce,manforce,377413.0,manforce epic hot dots condom 10,others,manforce,manforce epic hot dots condom 10,manforce epic hot dots condom 10 ,0.3651483716701107,0.3999999999999999,0.0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0.0,,,5,0.3651483716701107,,,,,,
33605,manforce epic lube strawberry 60ml,,others,manforce epic lube strawberry,manforce epic lube strawberry 60,0.0,manforce epic lube,manforce epic,manforce,manforce,377414.0,manforce epic hot dots condoms 3s,others,manforce,manforce epic hot dots condoms 3s,manforce epic hot dots condoms 3s ,0.3651483716701107,0.3999999999999999,0.0,manforce epic lube strawberry 60ml ,2.0,ml ,,60ml,Mankind Pharma Ltd,,,500,0.0,,,5,0.3651483716701107,,,,,,
33683,natures gold crãme bleach 43gm,,others,natures gold crãme bleach,natures gold crãme bleach 43,0.0,natures gold crãme,natures gold,natures,natures,249101.0,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate,others,natures,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate,natures velvet lifecare 100% gold standard whey protein 2lb double rich chocolate ,0.2357022603955159,0.2357022603955159,0.0,natures gold crãme bleach 43gm ,2.0,gm ,,43gm,ESME CONSUMER PVT LTD,,,80,0.0,,,2,0.2357022603955159,,,,,,
33683,natures gold crãme bleach 43gm,,others,natures gold crãme bleach,natures gold crãme bleach 43,0.0,natures gold crãme,natures gold,natures,natures,249102.0,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate,others,natures,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate,natures velvet lifecare 100% gold standard whey protein 1lb double rich chocolate ,0.2357022603955159,0.2357022603955159,0.0,natures gold crãme bleach 43gm ,2.0,gm ,,43gm,ESME CONSUMER PVT LTD,,,80,0.0,,,2,0.2357022603955159,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219875.0,kapiva ayurveda neem oil 100ml,others,kapiva,kapiva ayurveda neem oil 100,kapiva ayurveda neem oil 100ml ,0.3999999999999999,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3999999999999999,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219892.0,kapiva ayurveda shankhapushpi sharbat 100ml,others,kapiva,kapiva ayurveda shankhapushpi sharbat 100,kapiva ayurveda shankhapushpi sharbat 100ml ,0.3999999999999999,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3999999999999999,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219900.0,kapiva ayurveda sriparni tel 100ml,others,kapiva,kapiva ayurveda sriparni tel 100,kapiva ayurveda sriparni tel 100ml ,0.3999999999999999,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3999999999999999,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219812.0,kapiva ayurveda 100% organic juice 1ltr,others,kapiva,kapiva ayurveda 100% organic juice 1ltr,kapiva ayurveda 100% organic juice 1ltr ,0.3651483716701107,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,2.0,gm ,,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3651483716701107,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219826.0,kapiva ayurveda artho sure oil 100ml,others,kapiva,kapiva ayurveda artho sure oil 100,kapiva ayurveda artho sure oil 100ml ,0.3651483716701107,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3651483716701107,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219842.0,kapiva ayurveda dhatu paushtik churna 100gm,others,kapiva,kapiva ayurveda dhatu paushtik churna 100,kapiva ayurveda dhatu paushtik churna 100gm ,0.3651483716701107,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,0.0,gm ,gm ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3651483716701107,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219868.0,kapiva ayurveda masala ayurvedic tea 100gm,others,kapiva,kapiva ayurveda masala ayurvedic tea 100,kapiva ayurveda masala ayurvedic tea 100gm ,0.3651483716701107,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,0.0,gm ,gm ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3651483716701107,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219879.0,kapiva ayurveda no stress oil 100ml,others,kapiva,kapiva ayurveda no stress oil 100,kapiva ayurveda no stress oil 100ml ,0.3651483716701107,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3651483716701107,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219890.0,kapiva ayurveda rogan badam oil 100ml,others,kapiva,kapiva ayurveda rogan badam oil 100,kapiva ayurveda rogan badam oil 100ml ,0.3651483716701107,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,1.0,gm ,ml ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3651483716701107,,,,,,
33719,kapiva panch dal ubtan 100gm,,others,kapiva panch dal ubtan,kapiva panch dal ubtan 100,0.0,kapiva panch dal,kapiva panch,kapiva,kapiva,219913.0,kapiva ayurveda wheat grass powder 100gm,others,kapiva,kapiva ayurveda wheat grass powder 100,kapiva ayurveda wheat grass powder 100gm ,0.3651483716701107,0.3999999999999999,0.0,kapiva panch dal ubtan 100gm ,0.0,gm ,gm ,100gm,Adret Retail Pvt. Ltd. (Kapiva),,,399,0.0,,,10,0.3651483716701107,,,,,,
33831,biotique lip balm cherry 4gm,,others,biotique lip balm cherry,biotique lip balm cherry 4,0.0,biotique lip balm,biotique lip,biotique,biotique,127790.0,biotique bio lip sunflower lip balm 12gm,others,biotique,biotique bio lip sunflower balm 12,biotique bio lip sunflower lip balm 12gm ,0.5477225575051661,0.5477225575051661,0.0,biotique lip balm cherry 4gm ,0.0,gm ,gm ,4gm,BIOVEDA TECHNOLOGIES,,,175,0.0,,,4,0.5477225575051661,,,,,,
