item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
ZEN0466,zen nuts probiotic fiber - 120 capsules,,capsule,zen nuts probiotic fiber,zen nuts probiotic fiber 120 capsule,1.0,zen nuts probiotic,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.23570226039551587,0.23570226039551587,cap,15,1.0,0.0,zen nuts probiotic fiber 120 capsule,2.0,,,2.0,,,1,ZENITH NUTRITION,,,910.0,2,0.23570226039551587
ZEN0469,zen nuts probiotic immune - 90 capsules,,capsule,zen nuts probiotic immune,zen nuts probiotic immune 90 capsule,1.0,zen nuts probiotic,zen nuts,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.23570226039551587,0.23570226039551587,cap,10,1.0,0.0,zen nuts probiotic immune 90 capsule,2.0,,,2.0,,,1,ZENITH NUTRITION,,,730.0,2,0.23570226039551587
ZEN0469,zen nuts probiotic immune - 90 capsules,,capsule,zen nuts probiotic immune,zen nuts probiotic immune 90 capsule,1.0,zen nuts probiotic,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.23570226039551587,0.23570226039551587,cap,15,1.0,0.0,zen nuts probiotic immune 90 capsule,2.0,,,2.0,,,1,ZENITH NUTRITION,,,730.0,2,0.23570226039551587
ZEN0470,zen nuts vitamin-e 200mg - 100 capsules,,capsule,zen nuts vitamin e,zen nuts vitamin e 200 100 capsule,1.0,zen nuts vitamin,zen nuts,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.2182178902359924,0.2182178902359924,cap,10,1.0,0.0,zen nuts vitamin e 200mg 100 capsule,2.0,mg,,2.0,200,,1,ZENITH NUTRITION,,,450.0,2,0.2182178902359924
ZEN0470,zen nuts vitamin-e 200mg - 100 capsules,,capsule,zen nuts vitamin e,zen nuts vitamin e 200 100 capsule,1.0,zen nuts vitamin,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.2182178902359924,0.2182178902359924,cap,15,1.0,0.0,zen nuts vitamin e 200mg 100 capsule,2.0,mg,,2.0,200,,1,ZENITH NUTRITION,,,450.0,2,0.2182178902359924
ZEN0471,zen nut boswellia plus - 250 mg - 60 capsules,,capsule,zen nut boswellia plus,zen nut boswellia plus 250 60 capsule,1.0,zen nut boswellia,zen nut,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.2182178902359924,0.2182178902359924,cap,10,1.0,1.0,zen nut boswellia plus 250mg 60 capsule,2.0,mg,,2.0,250,,1,ZENITH NUTRITION,,,670.0,2,0.2182178902359924
ZEN0471,zen nut boswellia plus - 250 mg - 60 capsules,,capsule,zen nut boswellia plus,zen nut boswellia plus 250 60 capsule,1.0,zen nut boswellia,zen nut,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.2182178902359924,0.2182178902359924,cap,15,1.0,1.0,zen nut boswellia plus 250mg 60 capsule,2.0,mg,,2.0,250,,1,ZENITH NUTRITION,,,670.0,2,0.2182178902359924
ZEN0475,zen nut fenugreek plus - 500 mg - 180 capsules,,capsule,zen nut fenugreek plus,zen nut fenugreek plus 500 180 capsule,1.0,zen nut fenugreek,zen nut,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.2182178902359924,0.2182178902359924,cap,10,1.0,1.0,zen nut fenugreek plus 500mg 180 capsule,2.0,mg,,2.0,500,,1,ZENITH NUTRITION,,,670.0,2,0.2182178902359924
ZEN0475,zen nut fenugreek plus - 500 mg - 180 capsules,,capsule,zen nut fenugreek plus,zen nut fenugreek plus 500 180 capsule,1.0,zen nut fenugreek,zen nut,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.2182178902359924,0.2182178902359924,cap,15,1.0,1.0,zen nut fenugreek plus 500mg 180 capsule,2.0,mg,,2.0,500,,1,ZENITH NUTRITION,,,670.0,2,0.2182178902359924
ZEN0480,zen nuts folic acid 2mg - 200 capsules,,capsule,zen nuts folic acid,zen nuts folic acid 2 200 capsule,1.0,zen nuts folic,zen nuts,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.2182178902359924,0.2182178902359924,cap,10,1.0,0.0,zen nuts folic acid 2mg 200 capsule,2.0,mg,,2.0,2,,1,ZENITH NUTRITION,,,550.0,2,0.2182178902359924
ZEN0480,zen nuts folic acid 2mg - 200 capsules,,capsule,zen nuts folic acid,zen nuts folic acid 2 200 capsule,1.0,zen nuts folic,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.2182178902359924,0.2182178902359924,cap,15,1.0,0.0,zen nuts folic acid 2mg 200 capsule,2.0,mg,,2.0,2,,1,ZENITH NUTRITION,,,550.0,2,0.2182178902359924
ZEN0485,zen nuts chaste berry 200 mg - 60 vegicapsules,,capsule,zen nuts chaste berry,zen nuts chaste berry 200 60 vegi capsule,1.0,zen nuts chaste,zen nuts,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.20412414523193148,0.20412414523193148,cap,10,1.0,0.0,zen nuts chaste berry 200mg 60 vegi capsule,2.0,mg,,2.0,200,,1,ZENITH NUTRITION,,,980.0,2,0.20412414523193148
ZEN0485,zen nuts chaste berry 200 mg - 60 vegicapsules,,capsule,zen nuts chaste berry,zen nuts chaste berry 200 60 vegi capsule,1.0,zen nuts chaste,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.20412414523193148,0.20412414523193148,cap,15,1.0,0.0,zen nuts chaste berry 200mg 60 vegi capsule,2.0,mg,,2.0,200,,1,ZENITH NUTRITION,,,980.0,2,0.20412414523193148
ZEN0501,zen nuts fenugreek seed - 1220mg- 180 capsules,,capsule,zen nuts fenugreek seed,zen nuts fenugreek seed 1220 180 capsule,1.0,zen nuts fenugreek,zen nuts,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.2182178902359924,0.2182178902359924,cap,10,1.0,0.0,zen nuts fenugreek seed 1220mg 180 capsule,2.0,mg,,2.0,1220,,1,ZENITH NUTRITION,,,720.0,2,0.2182178902359924
ZEN0501,zen nuts fenugreek seed - 1220mg- 180 capsules,,capsule,zen nuts fenugreek seed,zen nuts fenugreek seed 1220 180 capsule,1.0,zen nuts fenugreek,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.2182178902359924,0.2182178902359924,cap,15,1.0,0.0,zen nuts fenugreek seed 1220mg 180 capsule,2.0,mg,,2.0,1220,,1,ZENITH NUTRITION,,,720.0,2,0.2182178902359924
ZEN0506,zen nuts vitamin b2 - 100 capsules,,capsule,zen nuts vitamin b2,zen nuts vitamin b2 100 capsule,1.0,zen nuts vitamin,zen nuts,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.23570226039551587,0.23570226039551587,cap,10,1.0,0.0,zen nuts vitamin b2 100 capsule,2.0,,,2.0,,,1,ZENITH NUTRITION,,,500.0,2,0.23570226039551587
ZEN0506,zen nuts vitamin b2 - 100 capsules,,capsule,zen nuts vitamin b2,zen nuts vitamin b2 100 capsule,1.0,zen nuts vitamin,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.23570226039551587,0.23570226039551587,cap,15,1.0,0.0,zen nuts vitamin b2 100 capsule,2.0,,,2.0,,,1,ZENITH NUTRITION,,,500.0,2,0.23570226039551587
ZEN0510,zen nuts vitamin-d3 - 300 capsules,,capsule,zen nuts vitamin d3,zen nuts vitamin d3 300 capsule,1.0,zen nuts vitamin,zen nuts,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.23570226039551587,0.23570226039551587,cap,10,1.0,0.0,zen nuts vitamin d3 300 capsule,2.0,,,2.0,,,1,ZENITH NUTRITION,,,840.0,2,0.23570226039551587
ZEN0510,zen nuts vitamin-d3 - 300 capsules,,capsule,zen nuts vitamin d3,zen nuts vitamin d3 300 capsule,1.0,zen nuts vitamin,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.23570226039551587,0.23570226039551587,cap,15,1.0,0.0,zen nuts vitamin d3 300 capsule,2.0,,,2.0,,,1,ZENITH NUTRITION,,,840.0,2,0.23570226039551587
ZEN0523,zen nuts colostrum super 300mg - 120 capsules,,capsule,zen nuts colostrum super,zen nuts colostrum super 300 120 capsule,1.0,zen nuts colostrum,zen nuts,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.2182178902359924,0.2182178902359924,cap,10,1.0,0.0,zen nuts colostrum super 300mg 120 capsule,2.0,mg,,2.0,300,,1,ZENITH NUTRITION,,,1390.0,2,0.2182178902359924
ZEN0523,zen nuts colostrum super 300mg - 120 capsules,,capsule,zen nuts colostrum super,zen nuts colostrum super 300 120 capsule,1.0,zen nuts colostrum,zen nuts,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.2182178902359924,0.2182178902359924,cap,15,1.0,0.0,zen nuts colostrum super 300mg 120 capsule,2.0,mg,,2.0,300,,1,ZENITH NUTRITION,,,1390.0,2,0.2182178902359924
ZEN0533,zen nut curcumin plus - 500 mg - 60 capsules,,capsule,zen nut curcumin plus,zen nut curcumin plus 500 60 capsule,1.0,zen nut curcumin,zen nut,zen,346647.0,zen q10 capsule 10s,ALLOPATHY NON-MEDICINE,zen,zen q10 10s,capsule,zen q10 capsule 10s,0.2182178902359924,0.2182178902359924,cap,10,1.0,1.0,zen nut curcumin plus 500mg 60 capsule,2.0,mg,,2.0,500,,1,ZENITH NUTRITION,,,1120.0,2,0.2182178902359924
ZEN0533,zen nut curcumin plus - 500 mg - 60 capsules,,capsule,zen nut curcumin plus,zen nut curcumin plus 500 60 capsule,1.0,zen nut curcumin,zen nut,zen,417816.0,zen-pm capsule 15s,Allopathy_RX_A,zen,zen pm 15s,capsule,zen pm capsule 15s,0.2182178902359924,0.2182178902359924,cap,15,1.0,1.0,zen nut curcumin plus 500mg 60 capsule,2.0,mg,,2.0,500,,1,ZENITH NUTRITION,,,1120.0,2,0.2182178902359924
ZEN0546,zenith green tea ext 250 mg 60's caps,,capsule,zenith green tea ext,zenith green tea ext 250 60s capsule,1.0,zenith green tea,zenith green,zenith,346885.0,zenith nutrition green tea extract 250mg capsule 60s,AYURVEDIC,zenith,zenith nutrition green tea extract 250 60s,capsule,zenith nutrition green tea extract 250mg capsule 60s,0.7142857142857142,0.7142857142857142,cap,60,1.0,0.0,zenith green tea ext 250mg 60s capsule,0.0,mg,mg,0.0,250,250,1,ZENITH NUTRITION,,,480.0,1,0.7142857142857142
ZFO0002,z forte plus softgel cap 10's,,capsule,z forte plus softgel,z forte plus softgel 10s,1.0,z forte plus,z forte,z,570494.0,z-369 forte softgel capsule 10s,Allopathy_RX_A,z,z 369 forte softgel 10s,capsule,z 369 forte softgel capsule 10s,0.7999999999999998,0.7999999999999998,10,10,0.0,1.0,z forte plus softgel capsule 10s,2.0,,,2.0,,,10,ZECON PHARMACEUTICALS,,,12.7,1,0.7999999999999998
ABC0008,abclox cap 10's ***,,capsule,abclox,abclox 10s,1.0,abclox,abclox,abclox,657659.0,abclox capsule 10s,Allopathy_RX_A,abclox,abclox 10s,capsule,abclox capsule 10s,,,,,,0.0,abclox capsule 10s,,,,,,,10,MAX INDIA LTD,,,17.14,1,
ADM0044,admoxy-d cap 10's ***,,capsule,admoxy d,admoxy d 10s,1.0,admoxy,admoxy,admoxy,657748.0,admoxy-d capsule 10s,Allopathy_RX_A,admoxy,admoxy d 10s,capsule,admoxy d capsule 10s,,,,,,0.0,admoxy d capsule 10s,,,,,,,10,NRI VISION CARE PVT LTD,,,7.0,1,
ADV0083,advagraf 3mg pr cap 10's,,capsule,advagraf,advagraf 3 10s,1.0,advagraf,advagraf,advagraf,381726.0,advagraf 3mg pr capsule 10s,,advagraf,advagraf 3 10s,capsule,advagraf 3mg capsule 10s,,,,,,0.0,advagraf 3mg capsule 10s,,,,,,,10,ASTELLAS PHARMA INDIA PVT LTD,,,270.0,1,
ADX0001,adx  cap 10's ***,,capsule,adx,adx 10s,1.0,adx,adx,adx,657742.0,adx capsule 10s,Allopathy_RX_A,adx,adx 10s,capsule,adx capsule 10s,,,,,,0.0,adx capsule 10s,,,,,,,10,BIOCHEM PHARMACEUTICAL INDUSTRIES LTD,,,6.6,1,
AFI0027,afitra-sb 50 cap 10's,,capsule,afitra sb,afitra sb 50 10s,1.0,afitra,afitra,afitra,380532.0,afitra-sb 50 capsule 10s,,afitra,afitra sb 50 10s,capsule,afitra sb 50 capsule 10s,,,,,,0.0,afitra sb 50 capsule 10s,,,,,,,10,RAPROSS PHARMACEUTICALS PVT LTD,,,15.0,1,
AGN0014,ag nol softgel cap 30's,,capsule,ag nol softgel,ag nol softgel 30s,1.0,ag nol,ag,ag,378332.0,ag nol softgel capsule 30s,,ag,ag nol softgel 30s,capsule,ag nol softgel capsule 30s,,,,,,0.0,ag nol softgel capsule 30s,,,,,,,1,AGI-AGIM BIOTECH,,,17950.0,1,
AGV0001,ag vitpro softgel cap 10's,,capsule,ag vitpro softgel,ag vitpro softgel 10s,1.0,ag vitpro,ag,ag,378333.0,ag vitpro softgel capsule 10s,,ag,ag vitpro softgel 10s,capsule,ag vitpro softgel capsule 10s,,,,,,0.0,ag vitpro softgel capsule 10s,,,,,,,10,AGI-AGIM BIOTECH,,,49.9,1,
ALA0082,alameth-pn softgel cap 10's,,capsule,alameth pn softgel,alameth pn softgel 10s,1.0,alameth pn,alameth,alameth,378409.0,alameth-pn softgel capsule 10s,,alameth,alameth pn softgel 10s,capsule,alameth pn softgel capsule 10s,,,,,,0.0,alameth pn softgel capsule 10s,,,,,,,10,AUREATE HEALTHCARE PVT LTD,,,26.9,1,
ALB0089,albact 250mg  cap 10's,,capsule,albact,albact 250 10s,1.0,albact,albact,albact,575262.0,albact 250mg capsule 10s,Allopathy_RX_A,albact,albact 250 10s,capsule,albact 250mg capsule 10s,,,,,,0.0,albact 250mg capsule 10s,,,,,,,10,PAN-PANBROSS PHL,,,40.0,1,
ALD0048,aldol  c cap 10's,,capsule,aldol c,aldol c 10s,1.0,aldol,aldol,aldol,569003.0,aldol c capsule 10s,Allopathy_RX_A,aldol,aldol c 10s,capsule,aldol c capsule 10s,,,,,,0.0,aldol c capsule 10s,,,,,,,10,TETRAMED BIOTECH PVT LTD,,,6.5,1,
ALD0081,aldico-d cap 10's ***,,capsule,aldico d,aldico d 10s,1.0,aldico,aldico,aldico,657774.0,aldico-d capsule 10s,Allopathy_RX_A,aldico,aldico d 10s,capsule,aldico d capsule 10s,,,,,,0.0,aldico d capsule 10s,,,,,,,10,ARONEX LIFESCIENCES PVT LTD,,,0.89,1,
ALV0009,alvit   cap 10's,,capsule,alvit,alvit 10s,1.0,alvit,alvit,alvit,649483.0,alvit capsule 10s,Allopathy_RX_A,alvit,alvit 10s,capsule,alvit capsule 10s,,,,,,0.0,alvit capsule 10s,,,,,,,10,SAPAT & CO P LTD,,,9.0,1,
AMP0045,ampoxin plus cap 10's ***,,capsule,ampoxin plus,ampoxin plus 10s,1.0,ampoxin,ampoxin,ampoxin,672541.0,ampoxin plus capsule 10s,Allopathy_RX_A,ampoxin,ampoxin plus 10s,capsule,ampoxin plus capsule 10s,,,,,,0.0,ampoxin plus capsule 10s,,,,,,,10,UNICHEM LABORATORIES LTD.,,,8.75,1,
AMP0227,amplobat cap 10's,,capsule,amplobat,amplobat 10s,1.0,amplobat,amplobat,amplobat,382848.0,amplobat capsule 10s,,amplobat,amplobat 10s,capsule,amplobat capsule 10s,,,,,,0.0,amplobat capsule 10s,,,,,,,1,YENISOWL PHARMACEUTICALS,,,235.0,1,
AMX0007,amx-dc cap 10's ***,,capsule,amx dc,amx dc 10s,1.0,amx,amx,amx,672545.0,amx-dc capsule 10s,Allopathy_RX_A,amx,amx dc 10s,capsule,amx dc capsule 10s,,,,,,0.0,amx dc capsule 10s,,,,,,,10,GNC-GENERICS,,,6.6,1,
ANT0118,anti cc cap 10's ***,,capsule,anti cc,anti cc 10s,1.0,anti,anti,anti,651696.0,anti cc capsule 10s,Allopathy_RX_A,anti,anti cc 10s,capsule,anti cc capsule 10s,,,,,,0.0,anti cc capsule 10s,,,,,,,10,D D PHARMACEUTICAL LTD,,,3.15,1,
APE0071,apexitra sb 65 cap 10's,,capsule,apexitra sb,apexitra sb 65 10s,1.0,apexitra,apexitra,apexitra,381546.0,apexitra sb 65mg capsule 10s,,apexitra,apexitra sb 65 10s,capsule,apexitra sb 65mg capsule 10s,,,,,,0.0,apexitra sb 65 capsule 10s,,,,,,,10,APEX LABORATORIES LTD,,,14.0,1,
APE0072,apexitra sb 130 cap 10's,,capsule,apexitra sb,apexitra sb 130 10s,1.0,apexitra,apexitra,apexitra,379288.0,apexitra sb 130mg capsule 10s,,apexitra,apexitra sb 130 10s,capsule,apexitra sb 130mg capsule 10s,,,,,,0.0,apexitra sb 130 capsule 10s,,,,,,,10,APEX LABORATORIES LTD,,,25.0,1,
APR0026,aprelief  kit  125/80mg cap 10's,,capsule,aprelief kit,aprelief kit 125/80 10s,1.0,aprelief,aprelief,aprelief,603138.0,aprelief kit 125/80mg capsule 10s,Allopathy_RX_A,aprelief,aprelief kit 125/80 10s,capsule,aprelief kit 125/80mg capsule 10s,,,,,,0.0,aprelief kit 125/80mg capsule 10s,,,,,,,10,GLENMARK PHARMACEUTICAL LTD,,,1320.0,1,
ARI0091,aripant dsr  cap 10's,,capsule,aripant dsr,aripant dsr 10s,1.0,aripant,aripant,aripant,587437.0,aripant dsr capsule 10s,Allopathy_RX_A,aripant,aripant dsr 10s,capsule,aripant dsr capsule 10s,,,,,,0.0,aripant dsr capsule 10s,,,,,,,10,ARION HEALTH CARE,,,7.5,1,
ARN0011,arnopen cap 30's,,capsule,arnopen,arnopen 30s,1.0,arnopen,arnopen,arnopen,115230.0,arnopen capsule 30s,AYURVEDIC,sg,arnopen 30s,capsule,arnopen capsule 30s,,,,,,0.0,arnopen capsule 30s,,,,,,,30,ADONIS LABORATORIES PVT LTD,,,2.5,1,
ART0003,arthocare  10's cap 10's,,capsule,arthocare 10s,arthocare 10s,1.0,arthocare,arthocare,arthocare,672572.0,arthocare 10s capsule 10s,Allopathy_RX_A,arthocare,arthocare 10s,capsule,arthocare 10s capsule 10s,,,,,,0.0,arthocare 10s capsule 10s,,,,,,,10,GLAND PHARMA LTD,,,9.9,1,
ASC0092,ascomin-l  cap 10's,,capsule,ascomin l,ascomin l 10s,1.0,ascomin,ascomin,ascomin,649637.0,ascomin-l capsule 10s,Allopathy_RX_A,ascomin,ascomin l 10s,capsule,ascomin l capsule 10s,,,,,,0.0,ascomin l capsule 10s,,,,,,,10,ASA BIOTECH,,,11.8,1,
AST0023,astymin forte cap 10's,,capsule,astymin forte,astymin forte 10s,1.0,astymin,astymin,astymin,382245.0,astymin forte capsule 10s,,astymin,astymin forte 10s,capsule,astymin forte capsule 10s,,,,,,0.0,astymin forte capsule 10s,,,,,,,10,TABLETS INDIA LTD,,,9.6,1,
AST0298,astagluon cap 30's,,capsule,astagluon,astagluon 30s,1.0,astagluon,astagluon,astagluon,378449.0,astagluon capsule 30s,,astagluon,astagluon 30s,capsule,astagluon capsule 30s,,,,,,0.0,astagluon capsule 30s,,,,,,,1,MEDARMI BIOPHAR PVT LTD,,,18975.0,1,
AST0303,astymin forte cap 15's,,capsule,astymin forte,astymin forte 15s,1.0,astymin,astymin,astymin,380199.0,astymin forte capsule 15s,,astymin,astymin forte 15s,capsule,astymin forte capsule 15s,,,,,,0.0,astymin forte capsule 15s,,,,,,,15,TABLETS INDIA LTD,,,11.45,1,
ASV0006,asvital gold  cap 10's,,capsule,asvital gold,asvital gold 10s,1.0,asvital,asvital,asvital,628911.0,asvital gold capsule 10s,Allopathy_RX_A,asvital,asvital gold 10s,capsule,asvital gold capsule 10s,,,,,,0.0,asvital gold capsule 10s,,,,,,,10,AST-ASTER ZENITH,,,14.9,1,
ATC0040,atchol gold 20 cap 15's,,capsule,atchol gold,atchol gold 20 15s,1.0,atchol,atchol,atchol,377839.0,atchol gold 20mg capsule 15s,,atchol,atchol gold 20 15s,capsule,atchol gold 20mg capsule 15s,,,,,,0.0,atchol gold 20 capsule 15s,,,,,,,15,ARISTO PHARMACEUTICALS PVT LTD,,,6.28,1,
AXI0089,axiotem 100mg cap 5's,,capsule,axiotem,axiotem 100 5s,1.0,axiotem,axiotem,axiotem,378609.0,axiotem 100mg capsule 5s,,axiotem,axiotem 100 5s,capsule,axiotem 100mg capsule 5s,,,,,,0.0,axiotem 100mg capsule 5s,,,,,,,1,AXIOMMAX ONCOLOGY PVT LTD,,,9306.0,1,
AXI0091,axiotem 20mg cap 5's,,capsule,axiotem,axiotem 20 5s,1.0,axiotem,axiotem,axiotem,378603.0,axiotem 20mg capsule 5s,,axiotem,axiotem 20 5s,capsule,axiotem 20mg capsule 5s,,,,,,0.0,axiotem 20mg capsule 5s,,,,,,,1,AXIOMMAX ONCOLOGY PVT LTD,,,2520.0,1,
AZE0117,azel 80 cap 14's,,capsule,azel,azel 80 14s,1.0,azel,azel,azel,380304.0,azel 80 capsule 14s,,azel,azel 80 14s,capsule,azel 80 capsule 14s,,,,,,0.0,azel 80 capsule 14s,,,,,,,14,DR REDDY'S LABORATORIES,,,621.42,1,
BAL0033,balacol  cap 10's,,capsule,balacol,balacol 10s,1.0,balacol,balacol,balacol,672631.0,balacol capsule 10s,Allopathy_RX_A,balacol,balacol 10s,capsule,balacol capsule 10s,,,,,,0.0,balacol capsule 10s,,,,,,,10,TORRENT PHARMACEUTICALS LTD,,,12.5,1,
BED0056,bedom  20mg+30mg cap 10's,,capsule,bedom,bedom 20+30 10s,1.0,bedom,bedom,bedom,566909.0,bedom 20mg+30mg capsule 10s,Allopathy_RX_A,bedom,bedom 20+30 10s,capsule,bedom 20mg+30mg capsule 10s,,,,,,0.0,bedom 20mg+30mg capsule 10s,,,,,,,10,MARLINE BIO CARE,,,7.5,1,
BEN0529,benfoceum cap 10's,,capsule,benfoceum,benfoceum 10s,1.0,benfoceum,benfoceum,benfoceum,382094.0,benfoceum capsule 10s,,benfoceum,benfoceum 10s,capsule,benfoceum capsule 10s,,,,,,0.0,benfoceum capsule 10s,,,,,,,10,LYCEUM LIFE SCIENCES PVT LTD,,,25.0,1,
BIO0230,bioplus  cap 10's,,capsule,bioplus,bioplus 10s,1.0,bioplus,bioplus,bioplus,592368.0,bioplus capsule 10s,Allopathy_RX_A,bioplus,bioplus 10s,capsule,bioplus capsule 10s,,,,,,0.0,bioplus capsule 10s,,,,,,,10,ADONIS LABORATORIES PVT LTD,,,19.9,1,
BIO0936,bional garlic cap 30s,,capsule,bional garlic,bional garlic 30s,1.0,bional,bional,bional,127492.0,bional garlic capsule 30s,NON-MEDICINE,bional,bional garlic 30s,capsule,bional garlic capsule 30s,,,,,,0.0,bional garlic capsule 30s,,,,,,,1,MODI OMEGA PHARMA INDIA PVT LTD,,,120.0,1,
CAL1673,caltate-k2  cap 15's,,capsule,caltate k2,caltate k2 15s,1.0,caltate,caltate,caltate,566591.0,caltate-k2 capsule 15s,Allopathy_RX_A,caltate,caltate k2 15s,capsule,caltate k2 capsule 15s,,,,,,0.0,caltate k2 capsule 15s,,,,,,,15,ORIGIN HEALTH CARE PVT.,,,21.0,1,
CAL1925,calpin-ct softgel  cap 10's,,capsule,calpin ct softgel,calpin ct softgel 10s,1.0,calpin ct,calpin,calpin,535114.0,calpin-ct softgel capsule 10s,Allopathy_RX_A,calpin,calpin ct softgel 10s,capsule,calpin ct softgel capsule 10s,,,,,,0.0,calpin ct softgel capsule 10s,,,,,,,10,AVONIC LIFESCIENCES PVT LTD,,,12.0,1,
CAN0087,cansoft cap 6's ***,,capsule,cansoft,cansoft 6s,1.0,cansoft,cansoft,cansoft,672809.0,cansoft capsule 6s,Allopathy_RX_A,cansoft,cansoft 6s,capsule,cansoft capsule 6s,,,,,,0.0,cansoft capsule 6s,,,,,,,6,SUN PHARMACEUTICAL INDUSTRIES LTD,,,8.9,1,
CAR0284,cartiform  forte cap 10's,,capsule,cartiform forte,cartiform forte 10s,1.0,cartiform,cartiform,cartiform,592487.0,cartiform forte capsule 10s,Allopathy_RX_A,cartiform,cartiform forte 10s,capsule,cartiform forte capsule 10s,,,,,,0.0,cartiform forte capsule 10s,,,,,,,10,HEALERS NUTRACEUTICALS PVT LTD,,,8.0,1,
CAR1288,carelipid cap 10's,,capsule,carelipid,carelipid 10s,1.0,carelipid,carelipid,carelipid,381211.0,carelipid capsule 10s,,carelipid,carelipid 10s,capsule,carelipid capsule 10s,,,,,,0.0,carelipid capsule 10s,,,,,,,10,HIM-HIMERUS MEDICAL SOLUTIONS,,,21.0,1,
CEF0020,cefdiel 300mg cap 10's,,capsule,cefdiel,cefdiel 300 10s,1.0,cefdiel,cefdiel,cefdiel,376649.0,cefdiel 300 cap 10s,,cefdiel,cefdiel 300 10s,capsule,cefdiel 300 capsule 10s,,,,,,0.0,cefdiel 300mg capsule 10s,,,,,,,10,RANBAXY LABORATORIES,,,38.85,1,
CHL0010,chloromycetin 250mg cap 10's,,capsule,chloromycetin,chloromycetin 250 10s,1.0,chloromycetin,chloromycetin,chloromycetin,376647.0,chloromycetin 250 mg cap 10s,,chloromycetin,chloromycetin 250 10s,capsule,chloromycetin 250mg capsule 10s,,,,,,0.0,chloromycetin 250mg capsule 10s,,,,,,,10,PFIZER LTD,,,6.6,1,
CLA0509,clavax-d cap 10's ***,,capsule,clavax d,clavax d 10s,1.0,clavax,clavax,clavax,659545.0,clavax-d capsule 10s,Allopathy_RX_A,clavax,clavax d 10s,capsule,clavax d capsule 10s,,,,,,0.0,clavax d capsule 10s,,,,,,,10,ROUZEL PHARMA PVT LTD,,,7.2,1,
CLI0414,clinsee 300mg  cap 10's,,capsule,clinsee,clinsee 300 10s,1.0,clinsee,clinsee,clinsee,629227.0,clinsee 300mg capsule 10s,Allopathy_RX_A,clinsee,clinsee 300 10s,capsule,clinsee 300mg capsule 10s,,,,,,0.0,clinsee 300mg capsule 10s,,,,,,,10,PRIORITY PHARMACEUTICALS PVT LTD,,,39.0,1,
