item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
1233366,clostop 500 tab 1*10,,tablet,clostop,clostop 500 10s,1.0,clostop,clostop,clostop,155494.0,clostop 500 tablet 10s,clostop,clostop 500 10s,tablet,clostop 500 tablet 10s,,,,,,clostop 500 tablet 10s,,,,,,,0,,ALEMBIC (NEW),,,160.0,1,
1233440,vylda tab 1*15,,tablet,vylda,vylda 15s,1.0,vylda,vylda,vylda,376169.0,vylda tablet 15s,vylda,vylda 15s,tablet,vylda tablet 15s,,,,,,vylda tablet 15s,,,,,,,0,,(EMCURE),,,134.0,1,
1233476,hosit-fe tab 1*10,,tablet,hosit fe,hosit fe 10s,1.0,hosit,hosit,hosit,370383.0,hosit fe tablet 10s,hosit,hosit fe 10s,tablet,hosit fe tablet 10s,,,,,,hosit fe tablet 10s,,,,,,,0,,EMCURE:- [CD],,,158.65,1,
1233606,pregalin m-75 1*15 tab,,tablet,pregalin m 75 15s,pregalin m 75 15s,1.0,pregalin m 75,pregalin m,pregalin,279573.0,pregalin m sr 75 tablet 15s,pregalin,pregalin m 75 15s,tablet,pregalin m 75 tablet 15s,,,,,,pregalin m 75 15s tablet,,,,,,,0,,(TORRENT),,,296.6,1,
1233618,cilentra tab 20 mg 1*10,,tablet,cilentra,cilentra 20 10s,1.0,cilentra,cilentra,cilentra,151958.0,cilentra 20 tablet 10s,cilentra,cilentra 20 10s,tablet,cilentra 20 tablet 10s,,,,,,cilentra tablet 20mg 10s,,,,,,,0,,(ERIS),,,134.5,1,
1233653,olmin 10 tab 1*10,,tablet,olmin,olmin 10 10s,1.0,olmin,olmin,olmin,262568.0,olmin 10 tablet 10s,olmin,olmin 10 10s,tablet,olmin 10 tablet 10s,,,,,,olmin 10 tablet 10s,,,,,,,0,,(ERIS),,,72.07,1,
1233667,carnisure xt tab 1*15,,tablet,carnisure,carnisure 15s,1.0,carnisure,carnisure,carnisure,377104.0,carnisure xt tablet 15s,carnisure,carnisure 15s,tablet,carnisure tablet 15s,,,,,,carnisure tablet 15s,,,,,,,0,,TORRENT ( SHELCAL B-WELL),,,658.5,1,
1233724,gluvilda 50mg tab 1*15,,tablet,gluvilda,gluvilda 50 15s,1.0,gluvilda,gluvilda,gluvilda,370134.0,gluvilda 50 tablet 15s,gluvilda,gluvilda 50 15s,tablet,gluvilda 50 tablet 15s,,,,,,gluvilda 50mg tablet 15s,,,,,,,0,,ALKEM-(CARDIOLOGY),,,82.5,1,
1233726,ticavic-90 tab 1*10,,tablet,ticavic,ticavic 90 10s,1.0,ticavic,ticavic,ticavic,375251.0,ticavic 90 tablet 10s,ticavic,ticavic 90 10s,tablet,ticavic 90 tablet 10s,,,,,,ticavic 90 tablet 10s,,,,,,,0,,ALKEM (*ALPHA MAX),,,205.0,1,
1233728,obetohep-5mg tab 1*10,,tablet,obetohep,obetohep 5 10s,1.0,obetohep,obetohep,obetohep,372720.0,obetohep 5mg tablet 10s,obetohep,obetohep 5 10s,tablet,obetohep 5mg tablet 10s,,,,,,obetohep 5mg tablet 10s,,,,,,,0,,ALKEM-(*ACE ),,,180.0,1,
1233730,obetohep-10mg tab 1*10,,tablet,obetohep,obetohep 10 10s,1.0,obetohep,obetohep,obetohep,372719.0,obetohep 10mg tablet 10s,obetohep,obetohep 10 10s,tablet,obetohep 10mg tablet 10s,,,,,,obetohep 10mg tablet 10s,,,,,,,0,,ALKEM-(*ACE ),,,360.0,1,
1233747,lekast-b tab 1*10,,tablet,lekast b,lekast b 10s,1.0,lekast,lekast,lekast,371102.0,lekast b tablet 10s,lekast,lekast b 10s,tablet,lekast b tablet 10s,,,,,,lekast b tablet 10s,,,,,,,0,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,140.0,1,
1233775,xantox glo tab 1*10,,tablet,xantox glo,xantox glo 10s,1.0,xantox,xantox,xantox,376291.0,xantox glo tablet 10s,xantox,xantox glo 10s,tablet,xantox glo tablet 10s,,,,,,xantox glo tablet 10s,,,,,,,0,,GLENMARK-[ COSMOCARE ],,,1290.0,1,
1233781,imulast 400 mg tab 1*10,,tablet,imulast,imulast 400 10s,1.0,imulast,imulast,imulast,370501.0,imulast 400 tablet 10s,imulast,imulast 400 10s,tablet,imulast 400 tablet 10s,,,,,,imulast 400mg tablet 10s,,,,,,,0,,CIPLA ( IMPULSE-2 ),,,127.35,1,
1233818,pp-26 forte tab 1*10,,tablet,pp 26 forte,pp 26 forte 10s,1.0,pp 26,pp,pp,278550.0,pp 26 forte tablet 10s,pp,pp 26 forte 10s,tablet,pp 26 forte tablet 10s,,,,,,pp 26 forte tablet 10s,,,,,,,0,,DR.REDDY^S LABORATORIES LTD.,,,175.0,1,
1233845,uniaz t-40 tab 1*10,,tablet,uniaz t,uniaz t 40 10s,1.0,uniaz,uniaz,uniaz,375615.0,uniaz t 40 tablet 10s,uniaz,uniaz t 40 10s,tablet,uniaz t 40 tablet 10s,,,,,,uniaz t 40 tablet 10s,,,,,,,0,,TORRENT,,,152.9,1,
1233914,shelcal mom tab 1*15,,tablet,shelcal mother,shelcal mother 15s,1.0,shelcal,shelcal,shelcal,374496.0,shelcal mom tablet 15s,shelcal,shelcal mother 15s,tablet,shelcal mother tablet 15s,,,,,,shelcal mother tablet 15s,,,,,,,0,,TORRENT,,,209.0,1,
1233935,bilambic-20 tab 1*10,,tablet,bilambic,bilambic 20 10s,1.0,bilambic,bilambic,bilambic,367160.0,bilambic 20mg tablet 10s,bilambic,bilambic 20 10s,tablet,bilambic 20mg tablet 10s,,,,,,bilambic 20 tablet 10s,,,,,,,0,,ALEMBIC-( CORIUM ),,,108.0,1,
1233948,vil gm-500mg tab 1*10,,tablet,vilgm,vil 500 10s,1.0,vilgm,vilgm,vilgm,375935.0,vil gm 500 tablet 10s,vil,vil 500 10s,tablet,vilgm 500 tablet 10s,,,,,,vilgm 500mg tablet 10s,,,,,,,0,,ZUVENTUS LIFESTYLE,,,74.0,1,
1233961,presidio-75/60 tab 1*10,,tablet,presidio 75/60,presidio 75/60 10s,1.0,presidio,presidio,presidio,373475.0,presidio 75mg/60mg tablet 10s,presidio,presidio 75/60 10s,tablet,presidio 75mg/60mg tablet 10s,,,,,,presidio 75/60 tablet 10s,,,,,,,0,,AJANTA-[ ALMIRON ],,,249.0,1,
1233996,nefodol tab 1*10,,tablet,nefodol,nefodol 10s,1.0,nefodol,nefodol,nefodol,372290.0,nefodol tablet 10s,nefodol,nefodol 10s,tablet,nefodol tablet 10s,,,,,,nefodol tablet 10s,,,,,,,0,,MEDLEY-( SUPRAKARE ),,,120.5,1,
1233999,lomofen + tab 1*20,,tablet,lomofen plus,lomofen plus 20s,1.0,lomofen,lomofen,lomofen,229868.0,lomofen plus tablet 20s,lomofen,lomofen plus 20s,tablet,lomofen plus tablet 20s,,,,,,lomofen plus tablet 20s,,,,,,,0,,(RPG),,,44.1,1,
1234008,vidaglo tab 1*10,,tablet,vidaglo,vidaglo 10s,1.0,vidaglo,vidaglo,vidaglo,375851.0,vidaglo tablet 10s,vidaglo,vidaglo 10s,tablet,vidaglo tablet 10s,,,,,,vidaglo tablet 10s,,,,,,,0,,(MEDLEY),,,64.75,1,
1234018,pirfenex-600mg tab 1*15,,tablet,pirfenex,pirfenex 600 15s,1.0,pirfenex,pirfenex,pirfenex,373319.0,pirfenex 600mg tablet 15s,pirfenex,pirfenex 600 15s,tablet,pirfenex 600mg tablet 15s,,,,,,pirfenex 600mg tablet 15s,,,,,,,0,,CIPLA ( IMPULSE-2 ),,,990.0,1,
1234059,valembic-40 tab 1*10,,tablet,valembic,valembic 40 10s,1.0,valembic,valembic,valembic,335427.0,valembic 40mg tablet 10s,valembic,valembic 40 10s,tablet,valembic 40mg tablet 10s,,,,,,valembic 40 tablet 10s,,,,,,,0,,ALEMBIC ( OURON ),,,64.6,1,
1234065,glucreta-5 tab 1*10,,tablet,glucreta,glucreta 5 10s,1.0,glucreta,glucreta,glucreta,370113.0,glucreta 5 tablet 10s,glucreta,glucreta 5 10s,tablet,glucreta 5 tablet 10s,,,,,,glucreta 5 tablet 10s,,,,,,,0,,TORRENT (PSYCAN),,,80.2,1,
1234067,glucreta-10 tab 1*10,,tablet,glucreta,glucreta 10 10s,1.0,glucreta,glucreta,glucreta,370112.0,glucreta 10mg tablet 10s,glucreta,glucreta 10 10s,tablet,glucreta 10mg tablet 10s,,,,,,glucreta 10 tablet 10s,,,,,,,0,,TORRENT (PSYCAN),,,124.95,1,
1234069,torcilin trio tab 1*10,,tablet,torcilin trio,torcilin trio 10s,1.0,torcilin,torcilin,torcilin,375358.0,torcilin trio tablet 10s,torcilin,torcilin trio 10s,tablet,torcilin trio tablet 10s,,,,,,torcilin trio tablet 10s,,,,,,,0,,TORRENT,,,116.2,1,
1234098,astyfer-xt tab 1*15,,tablet,astyfer,astyfer 15s,1.0,astyfer,astyfer,astyfer,366813.0,astyfer xt tablet 15s,astyfer,astyfer 15s,tablet,astyfer tablet 15s,,,,,,astyfer tablet 15s,,,,,,,0,,TABLETS(INDIA)LIMITED,,,220.0,1,
1234158,liveril forte tab 1*15,,tablet,liveril forte,liveril forte 15s,1.0,liveril,liveril,liveril,229046.0,liveril forte tablet 15s,liveril,liveril forte 15s,tablet,liveril forte tablet 15s,,,,,,liveril forte tablet 15s,,,,,,,0,,MEYER ORGANICS PVT LTD.,,,432.0,1,
1234160,liveril tab 1*15,,tablet,liveril,liveril 15s,1.0,liveril,liveril,liveril,229048.0,liveril tablet 15s,liveril,liveril 15s,tablet,liveril tablet 15s,,,,,,liveril tablet 15s,,,,,,,0,,MEYER ORGANICS PVT LTD.,,,373.0,1,
1234196,prulastin-m tab 1*10,,tablet,prulastin m,prulastin m 10s,1.0,prulastin,prulastin,prulastin,373553.0,prulastin m tablet 10s,prulastin,prulastin m 10s,tablet,prulastin m tablet 10s,,,,,,prulastin m tablet 10s,,,,,,,0,,ALKEM-(ARISE),,,172.0,1,
1234198,rovor-15 tab 1*10,,tablet,rovor,rovor 15 10s,1.0,rovor,rovor,rovor,374244.0,rovor 15mg tablet 10s,rovor,rovor 15 10s,tablet,rovor 15mg tablet 10s,,,,,,rovor 15 tablet 10s,,,,,,,0,,TORRENT,,,175.0,1,
1234200,rovor-10 tab 1*10,,tablet,rovor,rovor 10 10s,1.0,rovor,rovor,rovor,374243.0,rovor 10 tablet 10s,rovor,rovor 10 10s,tablet,rovor 10 tablet 10s,,,,,,rovor 10 tablet 10s,,,,,,,0,,TORRENT,,,175.0,1,
1234202,rovor-20 tab 1*10,,tablet,rovor,rovor 20 10s,1.0,rovor,rovor,rovor,374246.0,rovor 20 tablet 10s,rovor,rovor 20 10s,tablet,rovor 20 tablet 10s,,,,,,rovor 20 tablet 10s,,,,,,,0,,TORRENT,,,275.0,1,
1234229,geristart tab 1*10,,tablet,geristart,geristart 10s,1.0,geristart,geristart,geristart,201284.0,geristart tablet pr 10s,geristart,geristart 10s,tablet,geristart tablet 10s,,,,,,geristart tablet 10s,,,,,,,0,,(ALEMBIC),,,153.0,1,
1234249,rifa i-6 kid tab 1*10,,tablet,rifa i 6 paediatric,rifa i 6 paediatric 10s,1.0,rifa i 6,rifa i,rifa,291244.0,rifa i 6 kid tablet dt 10s,rifa,rifa i 6 paediatric 10s,tablet,rifa i 6 paediatric tablet 10s,,,,,,rifa i 6 paediatric tablet 10s,,,,,,,0,,CONCEPT PHARMA.LTD,,,21.0,1,
1234262,lafix-o tab 1*10,,tablet,lafix o,lafix o 10s,1.0,lafix,lafix,lafix,224298.0,lafix o tablet 10s,lafix,lafix o 10s,tablet,lafix o tablet 10s,,,,,,lafix o tablet 10s,,,,,,,0,,CONCEPT PHARMA.LTD,,,139.0,1,
1234263,lafix-200 tab 1*10,,tablet,lafix,lafix 200 10s,1.0,lafix,lafix,lafix,224292.0,lafix 200 tablet 10s,lafix,lafix 200 10s,tablet,lafix 200 tablet 10s,,,,,,lafix 200 tablet 10s,,,,,,,0,,CONCEPT PHARMA.LTD,,,140.0,1,
1234268,rifa i-6 forte tab 1*10,,tablet,rifa i 6 forte,rifa i 6 forte 10s,1.0,rifa i 6,rifa i,rifa,291242.0,rifa i 6 forte tablet 10s,rifa,rifa i 6 forte 10s,tablet,rifa i 6 forte tablet 10s,,,,,,rifa i 6 forte tablet 10s,,,,,,,0,,CONCEPT PHARMA.LTD,,,112.0,1,
1234271,rifacept-3 tab 1*10,,tablet,rifacept,rifacept 3 10s,1.0,rifacept,rifacept,rifacept,291251.0,rifacept 3 tablet 10s,rifacept,rifacept 3 10s,tablet,rifacept 3 tablet 10s,,,,,,rifacept 3 tablet 10s,,,,,,,0,,CONCEPT PHARMA.LTD,,,58.5,1,
1234286,torglip m-sr-500 tab 1*10,,tablet,torglip m,torglip m 500 10s,1.0,torglip,torglip,torglip,375366.0,torglip m sr 500 tablet 10s,torglip,torglip m 500 10s,tablet,torglip m 500 tablet 10s,,,,,,torglip m 500 tablet 10s,,,,,,,0,,TORRENT (AZUCA),,,76.8,1,
1234334,dapanorm-10 tab 1*10,,tablet,dapanorm,dapanorm 10 10s,1.0,dapanorm,dapanorm,dapanorm,368432.0,dapanorm 10 tablet 10s,dapanorm,dapanorm 10 10s,tablet,dapanorm 10 tablet 10s,,,,,,dapanorm 10 tablet 10s,,,,,,,0,,ALKEM-(*METABOLICS),,,175.0,1,
1234335,dapanorm-5 tab 1*10,,tablet,dapanorm,dapanorm 5 10s,1.0,dapanorm,dapanorm,dapanorm,368433.0,dapanorm 5mg tablet 10s,dapanorm,dapanorm 5 10s,tablet,dapanorm 5mg tablet 10s,,,,,,dapanorm 5 tablet 10s,,,,,,,0,,ALKEM-(*METABOLICS),,,139.0,1,
1234481,ralglute tab 1*10,,tablet,ralglute,ralglute 10s,1.0,ralglute,ralglute,ralglute,286098.0,ralglute tablet 10s,ralglute,ralglute 10s,tablet,ralglute tablet 10s,,,,,,ralglute tablet 10s,,,,,,,0,,EXCEL WAVES LABS PVT.LTD.,,,770.0,1,
1234498,zafimove-50 tab 1*10,,tablet,zafimove,zafimove 50 10s,1.0,zafimove,zafimove,zafimove,376376.0,zafimove 50mg tablet 10s,zafimove,zafimove 50 10s,tablet,zafimove 50mg tablet 10s,,,,,,zafimove 50 tablet 10s,,,,,,,0,,TORRENT,,,115.0,1,
1234574,ovacare tab 1*15,,tablet,ovacare,ovacare 15s,1.0,ovacare,ovacare,ovacare,267761.0,ovacare tablet 15s,ovacare,ovacare 15s,tablet,ovacare tablet 15s,,,,,,ovacare tablet 15s,,,,,,,0,,(MEYER),,,345.0,1,
1234582,briv-50mg tab 1*10,,tablet,briv,briv 50 10s,1.0,briv,briv,briv,367398.0,briv 50mg tablet 10s,briv,briv 50 10s,tablet,briv 50mg tablet 10s,,,,,,briv 50mg tablet 10s,,,,,,,0,,DR.REDDY^S LABORATORIES LTD.,,,250.0,1,
1234601,briv-100mg tab 1*10,,tablet,briv,briv 100 10s,1.0,briv,briv,briv,367396.0,briv 100mg tablet 10s,briv,briv 100 10s,tablet,briv 100mg tablet 10s,,,,,,briv 100mg tablet 10s,,,,,,,0,,DR.REDDY^S LABORATORIES LTD.,,,500.0,1,
1234615,pulmoclear tab 1*10,,tablet,pulmoclear,pulmoclear 10s,1.0,pulmoclear,pulmoclear,pulmoclear,282614.0,pulmoclear tablet 10s,pulmoclear,pulmoclear 10s,tablet,pulmoclear tablet 10s,,,,,,pulmoclear tablet 10s,,,,,,,0,,(FOURTS),,,260.0,1,
1234630,britzilam-50 tab 1*15,,tablet,britzilam,britzilam 50 15s,1.0,britzilam,britzilam,britzilam,367390.0,britzilam 50 tablet 15s,britzilam,britzilam 50 15s,tablet,britzilam 50 tablet 15s,,,,,,britzilam 50 tablet 15s,,,,,,,0,,TORRENT,,,245.6,1,
1234634,britzilam-75 tab 1*15,,tablet,britzilam,britzilam 75 15s,1.0,britzilam,britzilam,britzilam,367392.0,britzilam 75 tablet 15s,britzilam,britzilam 75 15s,tablet,britzilam 75 tablet 15s,,,,,,britzilam 75 tablet 15s,,,,,,,0,,TORRENT,,,361.0,1,
1234638,carloc-25 tab 1*10,,tablet,carloc,carloc 25 10s,1.0,carloc,carloc,carloc,145788.0,carloc 25 tablet 10s,carloc,carloc 25 10s,tablet,carloc 25 tablet 10s,,,,,,carloc 25 tablet 10s,,,,,,,0,,(CIP),,,139.7,1,
1234676,adelomax tab 1*10,,tablet,adelomax,adelomax 10s,1.0,adelomax,adelomax,adelomax,105230.0,adelomax tablet 10s,adelomax,adelomax 10s,tablet,adelomax tablet 10s,,,,,,adelomax tablet 10s,,,,,,,0,,ADELMO HEALTHACRE,,,459.0,1,
1234779,idrofos-150 tab 1*3,,tablet,idrofos,idrofos 150 3s,1.0,idrofos,idrofos,idrofos,213244.0,idrofos 150 tablet 3s,idrofos,idrofos 150 3s,tablet,idrofos 150 tablet 3s,,,,,,idrofos 150 tablet 3s,,,,,,,0,,(RANBAXY),,,755.0,1,
1234784,diosglt-10 tab 1*15,,tablet,diosglt,diosglt 10 15s,1.0,diosglt,diosglt,diosglt,368737.0,diosglt 10 tablet 15s,diosglt,diosglt 10 15s,tablet,diosglt 10 tablet 15s,,,,,,diosglt 10 tablet 15s,,,,,,,0,,DIOS LIFESCIENCES,,,187.5,1,
1234797,valera tab 1*15,,tablet,valera,valera 15s,1.0,valera,valera,valera,335443.0,valera tablet 15s,valera,valera 15s,tablet,valera tablet 15s,,,,,,valera tablet 15s,,,,,,,0,,(ALKEM),,,341.0,1,
1234935,eurepa mf-2 tab 1*10,,tablet,eurepa mf,eurepa mf 2 10s,1.0,eurepa,eurepa,eurepa,190218.0,eurepa mf 2 tablet 10s,eurepa,eurepa mf 2 10s,tablet,eurepa mf 2 tablet 10s,,,,,,eurepa mf 2 tablet 10s,,,,,,,0,,TORRENT,,,0.0,1,
1244864,sonirab-20 tab  1*10,,tablet,sonirab,sonirab 20 10s,1.0,sonirab,sonirab,sonirab,314841.0,sonirab 20 tablet 10s,sonirab,sonirab 20 10s,tablet,sonirab 20 tablet 10s,,,,,,sonirab 20 tablet 10s,,,,,,,0,,(RONYD),,,69.9,1,
1244941,zenoerect-tab 1*10,,tablet,zenoerect,zenoerect 10s,1.0,zenoerect,zenoerect,zenoerect,376437.0,zenoerect tablet 10s,zenoerect,zenoerect 10s,tablet,zenoerect tablet 10s,,,,,,zenoerect tablet 10s,,,,,,,0,,ZENVITA HEALTHCARE PVT LTD.,,,1495.0,1,
1244975,formin pg-2 tab 1*15,,tablet,formin pg,formin pg 2 15s,1.0,formin,formin,formin,197414.0,formin pg 2 tablet sr 15s,formin,formin pg 2 15s,tablet,formin pg 2 tablet 15s,,,,,,formin pg 2 tablet 15s,,,,,,,0,,(ALKEM),,,259.0,1,
1244981,gluvilda 50mg tab 1*15,,tablet,gluvilda,gluvilda 50 15s,1.0,gluvilda,gluvilda,gluvilda,370134.0,gluvilda 50 tablet 15s,gluvilda,gluvilda 50 15s,tablet,gluvilda 50 tablet 15s,,,,,,gluvilda 50mg tablet 15s,,,,,,,0,,(ALKEM),,,82.5,1,
1245016,silostride-d tab 1*10,,tablet,silostride d,silostride d 10s,1.0,silostride,silostride,silostride,374531.0,silostride d tablet 10s,silostride,silostride d 10s,tablet,silostride d tablet 10s,,,,,,silostride d tablet 10s,,,,,,,0,,RONYD,,,380.0,1,
1245102,calcimax-p tab 1*15,,tablet,calcimax p,calcimax p 15s,1.0,calcimax,calcimax,calcimax,143854.0,calcimax p tablet 15s,calcimax,calcimax p 15s,tablet,calcimax p tablet 15s,,,,,,calcimax p tablet 15s,,,,,,,0,,(MEYER),,,181.0,1,
1245104,patchex tab 1*15,,tablet,patchex,patchex 15s,1.0,patchex,patchex,patchex,273067.0,patchex tablet 15s,patchex,patchex 15s,tablet,patchex tablet 15s,,,,,,patchex tablet 15s,,,,,,,0,,(MEYER),,,413.0,1,
1245106,ugesic tab 1*10,,tablet,ugesic,ugesic 10s,1.0,ugesic,ugesic,ugesic,332701.0,ugesic tablet 10s,ugesic,ugesic 10s,tablet,ugesic tablet 10s,,,,,,ugesic tablet 10s,,,,,,,0,,(MEYER),,,126.0,1,
1245282,betahans-16 mg tab 1*15,,tablet,betahans,betahans 16 15s,1.0,betahans,betahans,betahans,379624.0,betahans md 16 tablet 15s,betahans,betahans 16 15s,tablet,betahans 16 tablet 15s,,,,,,betahans 16mg tablet 15s,,,,,,,0,,AJANTA MEXLON,,,232.5,1,
1245318,recita 10 tab 1*10,,tablet,recita,recita 10 10s,1.0,recita,recita,recita,287794.0,recita 10 tablet 10s,recita,recita 10 10s,tablet,recita 10 tablet 10s,,,,,,recita 10 tablet 10s,,,,,,,0,,(IPCA),,,90.5,1,
1245328,keraglo eva tab 1*10,,tablet,keraglo eva,keraglo eva 10s,1.0,keraglo,keraglo,keraglo,220750.0,keraglo eva tablet 10s,keraglo,keraglo eva 10s,tablet,keraglo eva tablet 10s,,,,,,keraglo eva tablet 10s,,,,,,,0,,(IPCA),,,215.0,1,
1245349,faroright-200mg tab 1*10,,tablet,faroright,faroright 200 10s,1.0,faroright,faroright,faroright,369457.0,faroright 200 tablet 10s,faroright,faroright 200 10s,tablet,faroright 200 tablet 10s,,,,,,faroright 200mg tablet 10s,,,,,,,0,,SUN PHARMA RIGEL,,,942.0,1,
1245350,faroright 300-er tab 1*10,,tablet,faroright,faroright 300 10s,1.0,faroright,faroright,faroright,369458.0,faroright er 300 tablet 10s,faroright,faroright 300 10s,tablet,faroright 300 tablet 10s,,,,,,faroright 300 tablet 10s,,,,,,,0,,SUN PHARMA RIGEL,,,1136.67,1,
1245416,flodart tab 1*10,,tablet,flodart,flodart 10s,1.0,flodart,flodart,flodart,195463.0,flodart tablet pr 10s,flodart,flodart 10s,tablet,flodart tablet 10s,,,,,,flodart tablet 10s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,88.0,1,
1245450,gluflozin-10 tab 1*15,,tablet,gluflozin,gluflozin 10 15s,1.0,gluflozin,gluflozin,gluflozin,370119.0,gluflozin 10 tablet 15s,gluflozin,gluflozin 10 15s,tablet,gluflozin 10 tablet 15s,,,,,,gluflozin 10 tablet 15s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,150.0,1,
1245452,gluflozin-5 tab 1*15,,tablet,gluflozin,gluflozin 5 15s,1.0,gluflozin,gluflozin,gluflozin,370120.0,gluflozin 5 tablet 15s,gluflozin,gluflozin 5 15s,tablet,gluflozin 5 tablet 15s,,,,,,gluflozin 5 tablet 15s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,105.0,1,
1245472,nebi-2.5 tab 1*10,,tablet,nebi 2.5,nebi 2.5 10s,1.0,nebi,nebi,nebi,249998.0,nebi 2.5 tablet 10s,nebi,nebi 2.5 10s,tablet,nebi 2.5 tablet 10s,,,,,,nebi 2.5 tablet 10s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,62.0,1,
1245501,torsid plus-10/50 tab 1*10,,tablet,torsid plus 10/50,torsid plus 10/50 10s,1.0,torsid plus,torsid,torsid,375383.0,torsid plus 10/50 tablet 10s,torsid,torsid plus 10/50 10s,tablet,torsid plus 10/50 tablet 10s,,,,,,torsid plus 10/50 tablet 10s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,47.85,1,
1245503,torsid plus-20/50 tab 1*10,,tablet,torsid plus 20/50,torsid plus 20/50 10s,1.0,torsid plus,torsid,torsid,375384.0,torsid plus 20/50 tablet 10s,torsid,torsid plus 20/50 10s,tablet,torsid plus 20/50 tablet 10s,,,,,,torsid plus 20/50 tablet 10s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,54.7,1,
1245507,triglimiprex-1 tab 1*10,,tablet,triglimiprex,triglimiprex 1 10s,1.0,triglimiprex,triglimiprex,triglimiprex,329743.0,triglimiprex 1 tablet sr 10s,triglimiprex,triglimiprex 1 10s,tablet,triglimiprex 1 tablet 10s,,,,,,triglimiprex 1 tablet 10s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,98.5,1,
1245509,triglimiprex-2 tab 1*10,,tablet,triglimiprex,triglimiprex 2 10s,1.0,triglimiprex,triglimiprex,triglimiprex,329744.0,triglimiprex 2 tablet sr 10s,triglimiprex,triglimiprex 2 10s,tablet,triglimiprex 2 tablet 10s,,,,,,triglimiprex 2 tablet 10s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,125.0,1,
1245511,trimegavog-1 tab 1*10,,tablet,trimegavog,trimegavog 1 10s,1.0,trimegavog,trimegavog,trimegavog,329908.0,trimegavog 1 tablet sr 10s,trimegavog,trimegavog 1 10s,tablet,trimegavog 1 tablet 10s,,,,,,trimegavog 1 tablet 10s,,,,,,,0,,ARISTO MF-1,,,125.0,1,
1245513,trimegavog-2 tab 1*10,,tablet,trimegavog,trimegavog 2 10s,1.0,trimegavog,trimegavog,trimegavog,329909.0,trimegavog 2 tablet sr 10s,trimegavog,trimegavog 2 10s,tablet,trimegavog 2 tablet 10s,,,,,,trimegavog 2 tablet 10s,,,,,,,0,,ARISTO ( OTSIRA GENETICA ),,,160.0,1,
1245616,renocia tab 1*10,,tablet,renocia,renocia 10s,1.0,renocia,renocia,renocia,289259.0,renocia tablet 10s,renocia,renocia 10s,tablet,renocia tablet 10s,,,,,,renocia tablet 10s,,,,,,,0,,(ALKEM),,,247.0,1,
1245621,ketorol sp tab 1*10,,tablet,ketorol sp,ketorol sp 10s,1.0,ketorol,ketorol,ketorol,370914.0,ketorol sp tablet 10s,ketorol,ketorol sp 10s,tablet,ketorol sp tablet 10s,,,,,,ketorol sp tablet 10s,,,,,,,0,,DR.REDDY^S LABORATORIES LTD.,,,87.5,1,
1245653,mymi tab 1*10,,tablet,mymi,mymi 10s,1.0,mymi,mymi,mymi,247149.0,mymi tablet 10s,mymi,mymi 10s,tablet,mymi tablet 10s,,,,,,mymi tablet 10s,,,,,,,0,,HBC PHARMA,,,135.0,1,
1245709,bigrise tab 1*4,,tablet,bigrise,bigrise 4s,1.0,bigrise,bigrise,bigrise,126588.0,bigrise tablet 4s,bigrise,bigrise 4s,tablet,bigrise tablet 4s,,,,,,bigrise tablet 4s,,,,,,,0,,FOREGEN HEALTHCARE PVT.LTD.,,,120.64,1,
1245715,vilatin sr-100 tab 1*15,,tablet,vilatin,vilatin 100 15s,1.0,vilatin,vilatin,vilatin,375869.0,vilatin 100mg tablet sr 15s,vilatin,vilatin 100 15s,tablet,vilatin 100mg tablet 15s,,,,,,vilatin 100 tablet 15s,,,,,,,0,,AJANTA-[ AUREUS ],,,180.5,1,
1245717,prixain-82.5 mg tab 1*15,,tablet,prixain,prixain 82.5 15s,1.0,prixain,prixain,prixain,379623.0,prixain cr 82.5mg tablet 15s,prixain,prixain 82.5 15s,tablet,prixain 82.5mg tablet 15s,,,,,,prixain 82.5mg tablet 15s,,,,,,,0,,AJANTA-[ ALMIRON ],,,284.0,1,
1245724,full-24 tab 1*10,,tablet,full,full 24 10s,1.0,full,full,full,198391.0,full 24 tablet 10s,full,full 24 10s,tablet,full 24 tablet 10s,,,,,,full 24 tablet 10s,,,,,,,0,,(EMCURE),,,262.5,1,
1245742,mimod tab 25 1*15,,tablet,mimod,mimod 25 15s,1.0,mimod,mimod,mimod,379622.0,mimod 25mg tablet 15s,mimod,mimod 25 15s,tablet,mimod 25mg tablet 15s,,,,,,mimod tablet 25 15s,,,,,,,0,,(AJANTA),,,258.0,1,
