item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
1000180,betanif cap 1*10,,capsule,betanif,betanif 10s,1.0,betanif,betanif,betanif,125710.0,betanif capsule sr 10s,betanif,betanif 10s,capsule,betanif capsule 10s,,,,,,0.0,betanif capsule 10s,,,,,,,,UNISEARCH CV LIFE,,,63.5,1,
1000338,ramcor-1.25 cap 1*10,,capsule,ramcor 1.25,ramcor 1.25 10s,1.0,ramcor,ramcor,ramcor,286368.0,ramcor 1.25 capsule 10s,ramcor,ramcor 1.25 10s,capsule,ramcor 1.25 capsule 10s,,,,,,0.0,ramcor 1.25 capsule 10s,,,,,,,,IPCA=( CCC ),,,56.75,1,
1000339,ramcor-2.5 cap 1*10,,capsule,ramcor 2.5,ramcor 2.5 10s,1.0,ramcor,ramcor,ramcor,286370.0,ramcor 2.5 capsule 10s,ramcor,ramcor 2.5 10s,capsule,ramcor 2.5 capsule 10s,,,,,,0.0,ramcor 2.5 capsule 10s,,,,,,,,IPCA=( CCC ),,,58.91,1,
1000340,ramcor-5 cap 1*10,,capsule,ramcor,ramcor 5 10s,1.0,ramcor,ramcor,ramcor,286371.0,ramcor 5 capsule 10s,ramcor,ramcor 5 10s,capsule,ramcor 5 capsule 10s,,,,,,0.0,ramcor 5 capsule 10s,,,,,,,,IPCA=( CCC ),,,91.92,1,
1011085,becosules cap 1*20,,capsule,becosules,becosules 20s,1.0,becosules,becosules,becosules,361764.0,becosules capsule 20s,becosules,becosules 20s,capsule,becosules capsule 20s,,,,,,0.0,becosules capsule 20s,,,,,,,,( AMTEK ) MARKETING @ SERVICES,,,45.67,1,
1011193,hemfer cap 1*30,,capsule,hemfer,hemfer 30s,1.0,hemfer,hemfer,hemfer,209338.0,hemfer capsule 30s,hemfer,hemfer 30s,capsule,hemfer capsule 30s,,,,,,0.0,hemfer capsule 30s,,,,,,,,ALKEM-(*ACE ),,,127.0,1,
1011319,ets-100 cap 1*10,,capsule,ets,ets 100 10s,1.0,ets,ets,ets,190023.0,ets 100 mg capsule 10s,ets,ets 100 10s,capsule,ets 100mg capsule 10s,,,,,,0.0,ets 100 capsule 10s,,,,,,,,EMCURE:-[ XENNEA ],,,103.9,1,
1011320,ets-200 cap 1*10,,capsule,ets,ets 200 10s,1.0,ets,ets,ets,190024.0,ets 200 mg capsule 10s,ets,ets 200 10s,capsule,ets 200mg capsule 10s,,,,,,0.0,ets 200 capsule 10s,,,,,,,,EMCURE:-[ XENNEA ],,,119.0,1,
1011328,ramcor-10 cap 1*10,,capsule,ramcor,ramcor 10 10s,1.0,ramcor,ramcor,ramcor,286369.0,ramcor 10 capsule 10s,ramcor,ramcor 10 10s,capsule,ramcor 10 capsule 10s,,,,,,0.0,ramcor 10 capsule 10s,,,,,,,,IPCA=( CCC ),,,223.65,1,
1011347,admax cap 1*10,,capsule,admax,admax 10s,1.0,admax,admax,admax,105488.0,admax xt capsule 10s,admax,admax 10s,capsule,admax capsule 10s,,,,,,0.0,admax capsule 10s,,,,,,,,ZUVENTUS-( ODENEA ),,,129.9,1,
1011565,fegen-z cap 1*10,,capsule,fegen z,fegen z 10s,1.0,fegen,fegen,fegen,192679.0,fegen z capsule 10s,fegen,fegen z 10s,capsule,fegen z capsule 10s,,,,,,0.0,fegen z capsule 10s,,,,,,,,ALGEN HEALTHCARE,,,39.0,1,
1011591,gestone 200 caps 1*10,,capsule,gestone,gestone 200 10s,1.0,gestone,gestone,gestone,201461.0,gestone 200mg capsule 10s,gestone,gestone 200 10s,capsule,gestone 200mg capsule 10s,,,,,,0.0,gestone 200 capsule 10s,,,,,,,,FERRING ( FERTILITY),,,259.88,1,
1021945,riconia-g cap 1*10,,capsule,riconia g,riconia g 10s,1.0,riconia,riconia,riconia,361946.0,riconia g capsule 10s,riconia,riconia g 10s,capsule,riconia g capsule 10s,,,,,,0.0,riconia g capsule 10s,,,,,,,,SUN PHARMA=[ PHARMA ],,,108.0,1,
1021962,cardioplus cap 1*10,,capsule,cardioplus,cardioplus 10s,1.0,cardioplus,cardioplus,cardioplus,362092.0,cardioplus capsule 10s,cardioplus,cardioplus 10s,capsule,cardioplus capsule 10s,,,,,,0.0,cardioplus capsule 10s,,,,,,,,IPCA=( CCC ),,,109.5,1,
1022179,homochek cap 1*10,,capsule,homochek,homochek 10s,1.0,homochek,homochek,homochek,361783.0,homochek capsule 10s,homochek,homochek 10s,capsule,homochek capsule 10s,,,,,,0.0,homochek capsule 10s,,,,,,,,ALKEM-(CARDIOLOGY),,,107.0,1,
1022232,antoxid cap 1*30,,capsule,antoxid,antoxid 30s,1.0,antoxid,antoxid,antoxid,113598.0,antoxid capsule 30s,antoxid,antoxid 30s,capsule,antoxid capsule 30s,,,,,,0.0,antoxid capsule 30s,,,,,,,,DR.REDDY-[ RECURA ],,,313.0,1,
1022234,becozinc cap 1*30,,capsule,becozinc,becozinc 30s,1.0,becozinc,becozinc,becozinc,376754.0,becozinc capsule 30s,becozinc,becozinc 30s,capsule,becozinc capsule 30s,,,,,,0.0,becozinc capsule 30s,,,,,,,,DR.REDDY-[ AQURA-SG ],,,56.75,1,
1022264,antoxid hc cap. 1*30,,capsule,antoxid hc,antoxid hc 30s,1.0,antoxid,antoxid,antoxid,113600.0,antoxid  hc capsule 30s,antoxid,antoxid hc 30s,capsule,antoxid hc capsule 30s,,,,,,0.0,antoxid hc capsule 30s,,,,,,,,(DRL),,,535.5,1,
1022272,gla-120 cap 1*30,,capsule,gla,gla 120 30s,1.0,gla,gla,gla,201783.0,gla  120 capsule 30s,gla,gla 120 30s,capsule,gla 120 capsule 30s,,,,,,0.0,gla 120 capsule 30s,,,,,,,,DR.REDDY^S LABORATORIES LTD.,,,543.75,1,
1022278,optisulin cap 1*15,,capsule,optisulin,optisulin 15s,1.0,optisulin,optisulin,optisulin,265434.0,optisulin capsule 15s,optisulin,optisulin 15s,capsule,optisulin capsule 15s,,,,,,0.0,optisulin capsule 15s,,,,,,,,DR.REDDY-[ RECURA ],,,12.65,1,
1022379,pan (d) cap  1*15,,capsule,pan d,pan d 15s,1.0,pan,pan,pan,270151.0,pan d capsule 15s,pan,pan d 15s,capsule,pan d capsule 15s,,,,,,0.0,pan d capsule 15s,,,,,,,,ALKEM-(*ACE ),,,199.0,1,
1022601,menoease cap 1*10,,capsule,menoease,menoease 10s,1.0,menoease,menoease,menoease,238261.0,menoease capsule 10s,menoease,menoease 10s,capsule,menoease capsule 10s,,,,,,0.0,menoease capsule 10s,,,,,,,,PHARMED SYNERGY,,,290.0,1,
1022668,stamace cap 1*10,,capsule,stamace,stamace 10s,1.0,stamace,stamace,stamace,316976.0,stamace capsule 10s,stamace,stamace 10s,capsule,stamace capsule 10s,,,,,,0.0,stamace capsule 10s,,,,,,,,DR.REDDY-[ AQURA HG ],,,103.25,1,
1022926,ovista cap 1*30,,capsule,ovista,ovista 30s,1.0,ovista,ovista,ovista,267956.0,ovista capsule 30s,ovista,ovista 30s,capsule,ovista capsule 30s,,,,,,0.0,ovista capsule 30s,,,,,,,,DR.REDDY^S LABORATORIES LTD.,,,125.0,1,
1023063,axn gold cap 1*10,,capsule,axn gold,axn gold 10s,1.0,axn,axn,axn,119575.0,axn gold capsule 10s,axn,axn gold 10s,capsule,axn gold capsule 10s,,,,,,0.0,axn gold capsule 10s,,,,,,,,ALGEN HEALTHCARE,,,166.0,1,
1033241,dutas cap. 1*30,,capsule,dutas,dutas 30s,1.0,dutas,dutas,dutas,182558.0,dutas capsule 30s,dutas,dutas 30s,capsule,dutas capsule 30s,,,,,,0.0,dutas capsule 30s,,,,,,,,DR.REDDY-[ FUTURA LEO ],,,599.0,1,
1033481,vericos cap. 1*10,,capsule,vericos,vericos 10s,1.0,vericos,vericos,vericos,337085.0,vericos capsule 10s,vericos,vericos 10s,capsule,vericos capsule 10s,,,,,,0.0,vericos capsule 10s,,,,,,,,ALGEN HEALTHCARE,,,170.0,1,
1033661,diax cap. 1*10,,capsule,diax,diax 10s,1.0,diax,diax,diax,165868.0,diax capsule 10s,diax,diax 10s,capsule,diax capsule 10s,,,,,,0.0,diax capsule 10s,,,,,,,,ALEMBIC-( SPECIA ),,,67.5,1,
1033712,ceruvin-af cap 1*15,,capsule,ceruvin af,ceruvin af 15s,1.0,ceruvin,ceruvin,ceruvin,150056.0,ceruvin af capsule 15s,ceruvin,ceruvin af 15s,capsule,ceruvin af capsule 15s,,,,,,0.0,ceruvin af capsule 15s,,,,,,,,SUN PHARMA=[ C.V-LIFE ],,,89.0,1,
1033926,gla-m cap 1*10,,capsule,gla m,gla m 10s,1.0,gla,gla,gla,201817.0,gla m capsule 10s,gla,gla m 10s,capsule,gla m capsule 10s,,,,,,0.0,gla m capsule 10s,,,,,,,,DR.REDDY-[ ZENURA-2 ],,,229.25,1,
1034567,raciper d-40 cap 1*15,,capsule,raciper d,raciper d 40 15s,1.0,raciper,raciper,raciper,373764.0,raciper d 40 capsule sr 15s,raciper,raciper d 40 15s,capsule,raciper d 40 capsule 15s,,,,,,0.0,raciper d 40 capsule 15s,,,,,,,,SUN PHARMA=[ PHARMA ],,,238.0,1,
1034685,full-365 cap 1*15,,capsule,full,full 365 15s,1.0,full,full,full,198380.0,full 365 capsule 15s,full,full 365 15s,capsule,full 365 capsule 15s,,,,,,0.0,full 365 capsule 15s,,,,,,,,ZUVENTUS-( LASOR ),,,107.9,1,
1034697,gabata 300 cap 1*10,,capsule,gabata,gabata 300 10s,1.0,gabata,gabata,gabata,199350.0,gabata 300mg capsule 10s,gabata,gabata 300 10s,capsule,gabata 300mg capsule 10s,,,,,,0.0,gabata 300 capsule 10s,,,,,,,,ALKEM-(*MEDIVA ),,,114.0,1,
1034723,rekool-d cap 1*15,,capsule,rekool d,rekool d 15s,1.0,rekool,rekool,rekool,288637.0,rekool d capsule sr 15s,rekool,rekool d 15s,capsule,rekool d capsule 15s,,,,,,0.0,rekool d capsule 15s,,,,,,,,ALEMBIC-( ENTERON-GASTRO ),,,240.6,1,
1034781,becelac-pb cap 1*10,,capsule,becelac pb,becelac pb 10s,1.0,becelac,becelac,becelac,124244.0,becelac pb capsule 10s,becelac,becelac pb 10s,capsule,becelac pb capsule 10s,,,,,,0.0,becelac pb capsule 10s,,,,,,,,DR.REDDY^S LABORATORIES LTD.,,,93.0,1,
1034853,mecofort cap 1*10,,capsule,mecofort,mecofort 10s,1.0,mecofort,mecofort,mecofort,236302.0,mecofort capsule 10s,mecofort,mecofort 10s,capsule,mecofort capsule 10s,,,,,,0.0,mecofort capsule 10s,,,,,,,,FOREGEN (GENASIA BIOTECH),,,86.9,1,
1044981,cadmin l cap 1*10,,capsule,cadmin l,cadmin l 10s,1.0,cadmin,cadmin,cadmin,143442.0,cadmin  l capsule 10s,cadmin,cadmin l 10s,capsule,cadmin l capsule 10s,,,,,,0.0,cadmin l capsule 10s,,,,,,,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,105.0,1,
1045070,acutret-10 cap 1*10,,capsule,acutret,acutret 10 10s,1.0,acutret,acutret,acutret,103654.0,acutret 10 capsule 10s,acutret,acutret 10 10s,capsule,acutret 10 capsule 10s,,,,,,0.0,acutret 10 capsule 10s,,,,,,,,IPCA=( BIONOVA ),,,205.5,1,
1045089,celadrin cap 1*10,,capsule,celadrin,celadrin 10s,1.0,celadrin,celadrin,celadrin,149198.0,celadrin capsule 10s,celadrin,celadrin 10s,capsule,celadrin capsule 10s,,,,,,0.0,celadrin capsule 10s,,,,,,,,DR.REDDY-[ RECURA HEPATOLOGY ],,,124.0,1,
1045128,trinerve capsules 1*10,,capsule,trinerve,trinerve 10s,1.0,trinerve,trinerve,trinerve,362180.0,trinerve capsule 10s,trinerve,trinerve 10s,capsule,trinerve capsule 10s,,,,,,0.0,trinerve capsule 10s,,,,,,,,ALKEM-(*ACE ),,,155.0,1,
1045252,hosit plus cap 1*10,,capsule,hosit plus,hosit plus 10s,1.0,hosit,hosit,hosit,211735.0,hosit plus capsule 10s,hosit,hosit plus 10s,capsule,hosit plus capsule 10s,,,,,,0.0,hosit plus capsule 10s,,,,,,,,EMCURE:- [CD],,,203.15,1,
1045322,mecovon od cap 1*10,,capsule,mecovon od,mecovon od 10s,1.0,mecovon,mecovon,mecovon,236481.0,mecovon od capsule 10s,mecovon,mecovon od 10s,capsule,mecovon od capsule 10s,,,,,,0.0,mecovon od capsule 10s,,,,,,,,ZUVENTUS-( ODENEA ),,,181.8,1,
1045329,neugalin-m cap 1*10,,capsule,neugalin m,neugalin m 10s,1.0,neugalin,neugalin,neugalin,251377.0,neugalin m capsule 10s,neugalin,neugalin m 10s,capsule,neugalin m capsule 10s,,,,,,0.0,neugalin m capsule 10s,,,,,,,,SUN PHARMA=[ SOLUS-CARE ],,,111.5,1,
1045677,mecovon cap 1*10,,capsule,mecovon,mecovon 10s,1.0,mecovon,mecovon,mecovon,236479.0,mecovon capsule 10s,mecovon,mecovon 10s,capsule,mecovon capsule 10s,,,,,,0.0,mecovon capsule 10s,,,,,,,,ZUVISTA,,,58.3,1,
1045692,prowel cap 1*10,,capsule,prowel,prowel 10s,1.0,prowel,prowel,prowel,282069.0,prowel capsule 10s,prowel,prowel 10s,capsule,prowel capsule 10s,,,,,,0.0,prowel capsule 10s,,,,,,,,ALKEM-(*ACE ),,,92.5,1,
1045740,razo-d cap 1*15,,capsule,razo d,razo d 15s,1.0,razo,razo,razo,287354.0,razo d capsule sr 15s,razo,razo d 15s,capsule,razo d capsule 15s,,,,,,0.0,razo d capsule 15s,,,,,,,,DR.REDDY-[ RECURA ],,,298.5,1,
1046239,actigut caps 1*10,,capsule,actigut,actigut 10s,1.0,actigut,actigut,actigut,103326.0,actigut capsule 10s,actigut,actigut 10s,capsule,actigut capsule 10s,,,,,,0.0,actigut capsule 10s,,,,,,,,ALEMBIC-( ENTERON-GASTRO ),,,179.6,1,
1046284,almecol-od cap 1*10,,capsule,almecol od,almecol od 10s,1.0,almecol,almecol,almecol,108876.0,almecol od capsule 10s,almecol,almecol od 10s,capsule,almecol od capsule 10s,,,,,,0.0,almecol od capsule 10s,,,,,,,,UNISEARCH CV LIFE,,,104.7,1,
1046311,rabifast-dsr cap. 1*15,,capsule,rabifast dsr,rabifast dsr 15s,1.0,rabifast,rabifast,rabifast,285142.0,rabifast dsr capsule 15s,rabifast,rabifast dsr 15s,capsule,rabifast dsr capsule 15s,,,,,,0.0,rabifast dsr capsule 15s,,,,,,,,ZUVENTUS HEALTHCARE LTD,,,207.0,1,
1046600,rapeed-d cap 1*10,,capsule,rapeed d,rapeed d 10s,1.0,rapeed,rapeed,rapeed,286875.0,rapeed d capsule 10s,rapeed,rapeed d 10s,capsule,rapeed d capsule 10s,,,,,,0.0,rapeed d capsule 10s,,,,,,,,ALKEM (*ALPHA MAX),,,123.0,1,
1056789,nuloc d cap 1*10,,capsule,nuloc d,nuloc d 10s,1.0,nuloc,nuloc,nuloc,257508.0,nuloc d capsule sr 10s,nuloc,nuloc d 10s,capsule,nuloc d capsule 10s,,,,,,0.0,nuloc d capsule 10s,,,,,,,,ALKEM-(BERGEN_ASTA),,,102.0,1,
1056813,mylpower cap 1*10,,capsule,mylpower,mylpower 10s,1.0,mylpower,mylpower,mylpower,247142.0,mylpower capsule 10s,mylpower,mylpower 10s,capsule,mylpower capsule 10s,,,,,,0.0,mylpower capsule 10s,,,,,,,,IPCA=( INTIMA ),,,95.0,1,
1056948,novaclox lb cap 1*9,,capsule,novaclox lb,novaclox lb 9s,1.0,novaclox,novaclox,novaclox,256322.0,novaclox lb capsule 9s,novaclox,novaclox lb 9s,capsule,novaclox lb capsule 9s,,,,,,0.0,novaclox lb capsule 9s,,,,,,,,CIPLA-( SPECTRA-2 ),,,81.0,1,
1056960,oxuba cap 1*10,,capsule,oxuba,oxuba 10s,1.0,oxuba,oxuba,oxuba,268548.0,oxuba capsule 10s,oxuba,oxuba 10s,capsule,oxuba capsule 10s,,,,,,0.0,oxuba capsule 10s,,,,,,,,GLENMARK-[ INTEGRACE ],,,217.5,1,
1057015,alfacip plus cap 1*10,,capsule,alfacip plus,alfacip plus 10s,1.0,alfacip,alfacip,alfacip,107934.0,alfacip plus capsule 10s,alfacip,alfacip plus 10s,capsule,alfacip plus capsule 10s,,,,,,0.0,alfacip plus capsule 10s,,,,,,,,CIPLA-( SPECIALITY-3 ),,,54.84,1,
1057036,isotroin 10mg cap 1*15,,capsule,isotroin,isotroin 10 15s,1.0,isotroin,isotroin,isotroin,370611.0,isotroin 10 capsule 15s,isotroin,isotroin 10 15s,capsule,isotroin 10 capsule 15s,,,,,,0.0,isotroin 10mg capsule 15s,,,,,,,,CIPLA-( XTERNA ),,,298.5,1,
1057037,isotroin 20mg cap 1*15,,capsule,isotroin,isotroin 20 15s,1.0,isotroin,isotroin,isotroin,378017.0,isotroin 20mg capsule 15s,isotroin,isotroin 20 15s,capsule,isotroin 20mg capsule 15s,,,,,,0.0,isotroin 20mg capsule 15s,,,,,,,,CIPLA-( XTERNA ),,,479.89,1,
1057096,lanzol-30 cap 1*10,,capsule,lanzol,lanzol 30 10s,1.0,lanzol,lanzol,lanzol,224769.0,lanzol 30 capsule 10s,lanzol,lanzol 30 10s,capsule,lanzol 30 capsule 10s,,,,,,0.0,lanzol 30 capsule 10s,,,,,,,,CIPLA-( NURTURE-1 ),,,59.0,1,
1057117,novamox-500 cap 1*15,,capsule,novamox,novamox 500 15s,1.0,novamox,novamox,novamox,256401.0,novamox 500 capsule 15s,novamox,novamox 500 15s,capsule,novamox 500 capsule 15s,,,,,,0.0,novamox 500 capsule 15s,,,,,,,,CIPLA-( SPECTRA-1 ),,,108.69,1,
1057131,novamox-250 cap 1*15,,capsule,novamox,novamox 250 15s,1.0,novamox,novamox,novamox,256397.0,novamox 250 capsule 15s,novamox,novamox 250 15s,capsule,novamox 250 capsule 15s,,,,,,0.0,novamox 250 capsule 15s,,,,,,,,CIPLA-( SPECTRA-1 ),,,37.12,1,
1057146,urimax 0.2mg cap 1*15,,capsule,urimax,urimax 0.2 15s,1.0,urimax,urimax,urimax,375650.0,urimax 0.2 capsule mr 15s,urimax,urimax 0.2 15s,capsule,urimax 0.2 capsule 15s,,,,,,0.0,urimax 0.2mg capsule 15s,,,,,,,,CIPLA-( UROLOGY ),,,154.71,1,
1057147,urimax 0.4 cap 1*20,,capsule,urimax 0.4,urimax 0.4 20s,1.0,urimax,urimax,urimax,334231.0,urimax 0.4 capsule mr 20s,urimax,urimax 0.4 20s,capsule,urimax 0.4 capsule 20s,,,,,,0.0,urimax 0.4 capsule 20s,,,,,,,,CIPLA-( UROLOGY ),,,293.7,1,
1057428,econorm cap 1*6,,capsule,econorm,econorm 6s,1.0,econorm,econorm,econorm,369018.0,econorm capsule 6s,econorm,econorm 6s,capsule,econorm capsule 6s,,,,,,0.0,econorm capsule 6s,,,,,,,,DR.REDDY-[ RECURA ],,,221.0,1,
1057472,zevanuron cap 1*10,,capsule,zevanuron,zevanuron 10s,1.0,zevanuron,zevanuron,zevanuron,347620.0,zevanuron capsule 10s,zevanuron,zevanuron 10s,capsule,zevanuron capsule 10s,,,,,,0.0,zevanuron capsule 10s,,,,,,,,WANBURY=( LIMITED ),,,139.0,1,
1057495,celol xt cap 1*10,,capsule,celol,celol 10s,1.0,celol,celol,celol,149343.0,celol capsule 10s,celol,celol 10s,capsule,celol capsule 10s,,,,,,0.0,celol capsule 10s,,,,,,,,EMCURE:-[ XENNEX ],,,308.8,1,
1057767,fitjoint cap 1*10,,capsule,fitjoint,fitjoint 10s,1.0,fitjoint,fitjoint,fitjoint,194636.0,fitjoint capsule 10s,fitjoint,fitjoint 10s,capsule,fitjoint capsule 10s,,,,,,0.0,fitjoint capsule 10s,,,,,,,,EMCURE:-[ XENNEX ],,,439.0,1,
1057795,cobese cap 120mg 1*10,,capsule,cobese,cobese 120 10s,1.0,cobese,cobese,cobese,156002.0,cobese 120mg capsule 10s,cobese,cobese 120 10s,capsule,cobese 120mg capsule 10s,,,,,,0.0,cobese capsule 120mg 10s,,,,,,,,SUN PHARMA=[ DIABETES CARE ],,,466.6,1,
1057878,calzem cap 1*10,,capsule,calzem,calzem 10s,1.0,calzem,calzem,calzem,144671.0,calzem capsule 10s,calzem,calzem 10s,capsule,calzem capsule 10s,,,,,,0.0,calzem capsule 10s,,,,,,,,CIPLA-( SPECIALITY-3 ),,,162.38,1,
1057931,insumin forte cap 1*10,,capsule,insumin forte,insumin forte 10s,1.0,insumin,insumin,insumin,215466.0,insumin forte capsule 10s,insumin,insumin forte 10s,capsule,insumin forte capsule 10s,,,,,,0.0,insumin forte capsule 10s,,,,,,,,ALKEM-(*MEDIVA ),,,160.5,1,
1058034,sporlac plus cap 1*10,,capsule,sporlac plus,sporlac plus 10s,1.0,sporlac,sporlac,sporlac,316189.0,sporlac plus capsule 10s,sporlac,sporlac plus 10s,capsule,sporlac plus capsule 10s,,,,,,0.0,sporlac plus capsule 10s,,,,,,,,UNICHEM,,,60.0,1,
1058062,trinergic l cap 1*15,,capsule,trinergic l,trinergic l 15s,1.0,trinergic,trinergic,trinergic,329975.0,trinergic  l capsule 15s,trinergic,trinergic l 15s,capsule,trinergic l capsule 15s,,,,,,0.0,trinergic l capsule 15s,,,,,,,,TORRENT(UVA),,,219.15,1,
1058097,donica cap 1*10,,capsule,donica,donica 10s,1.0,donica,donica,donica,169468.0,donica capsule 10s,donica,donica 10s,capsule,donica capsule 10s,,,,,,0.0,donica capsule 10s,,,,,,,,IPCA=( ACTIVA ),,,21.5,1,
1058099,donica sr cap 1*10,,capsule,donica,donica 10s,1.0,donica,donica,donica,169468.0,donica capsule 10s,donica,donica 10s,capsule,donica capsule 10s,,,,,,0.0,donica capsule 10s,,,,,,,,IPCA=( ACTIVA ),,,53.0,1,
1058137,panpure dsr cap 1*10,,capsule,panpure dsr,panpure dsr 10s,1.0,panpure,panpure,panpure,270539.0,panpure dsr capsule 10s,panpure,panpure dsr 10s,capsule,panpure dsr capsule 10s,,,,,,0.0,panpure dsr capsule 10s,,,,,,,,EMCURE:-[ XENNEX ],,,108.8,1,
1058317,duprost cap 1*10,,capsule,duprost,duprost 10s,1.0,duprost,duprost,duprost,182367.0,duprost capsule 10s,duprost,duprost 10s,capsule,duprost capsule 10s,,,,,,0.0,duprost capsule 10s,,,,,,,,CIPLA-( UROLOGY ),,,202.0,1,
1058320,rabiplus-d cap 1*15,,capsule,rabiplus d,rabiplus d 15s,1.0,rabiplus,rabiplus,rabiplus,285301.0,rabiplus d capsule sr 15s,rabiplus,rabiplus d 15s,capsule,rabiplus d capsule 15s,,,,,,0.0,rabiplus d capsule 15s,,,,,,,,WANBURY=( LIMITED ),,,248.0,1,
1058321,rabiplus cap 1*10,,capsule,rabiplus,rabiplus 10s,1.0,rabiplus,rabiplus,rabiplus,285298.0,rabiplus capsule 10s,rabiplus,rabiplus 10s,capsule,rabiplus capsule 10s,,,,,,0.0,rabiplus capsule 10s,,,,,,,,WANBURY=( LIMITED ),,,163.2,1,
1058341,acutret-5 cap 1*10,,capsule,acutret,acutret 5 10s,1.0,acutret,acutret,acutret,103657.0,acutret 5 capsule 10s,acutret,acutret 5 10s,capsule,acutret 5 capsule 10s,,,,,,0.0,acutret 5 capsule 10s,,,,,,,,IPCA=( BIONOVA ),,,113.65,1,
1068642,biglac cap 1*10,,capsule,biglac,biglac 10s,1.0,biglac,biglac,biglac,126568.0,biglac capsule 10s,biglac,biglac 10s,capsule,biglac capsule 10s,,,,,,0.0,biglac capsule 10s,,,,,,,,FOREGEN HEALTHCARE PVT.LTD.,,,131.5,1,
1068664,becosules-z cap 1*20,,capsule,becosules z,becosules z 20s,1.0,becosules,becosules,becosules,361757.0,becosules z capsule 20s,becosules,becosules z 20s,capsule,becosules z capsule 20s,,,,,,0.0,becosules z capsule 20s,,,,,,,,PFIZER (NEURO),,,41.79,1,
1068667,isotroin 10mg cap. 1*10,,capsule,isotroin,isotroin 10 10s,1.0,isotroin,isotroin,isotroin,216351.0,isotroin 10 capsule 10s,isotroin,isotroin 10 10s,capsule,isotroin 10 capsule 10s,,,,,,0.0,isotroin 10mg capsule 10s,,,,,,,,CIPLA-( XTERNA ),,,199.0,1,
1068893,cadx caps 1*10,,capsule,cadx,cadx 10s,1.0,cadx,cadx,cadx,143489.0,cadx capsule 10s,cadx,cadx 10s,capsule,cadx capsule 10s,,,,,,0.0,cadx capsule 10s,,,,,,,,ALEMBIC-( SPECIA ),,,73.35,1,
1069026,mnc od caps 1*10,,capsule,mnc od,mnc od 10s,1.0,mnc,mnc,mnc,242502.0,mnc  od capsule 10s,mnc,mnc od 10s,capsule,mnc od capsule 10s,,,,,,0.0,mnc od capsule 10s,,,,,,,,(GEN.),,,120.0,1,
1069190,biozora cap 1*10,,capsule,biozora,biozora 10s,1.0,biozora,biozora,biozora,128144.0,biozora capsule 10s,biozora,biozora 10s,capsule,biozora capsule 10s,,,,,,0.0,biozora capsule 10s,,,,,,,,CIPLA-( NURTURE-1 ),,,68.5,1,
1069296,karela cap 1*60,,capsule,karela,karela 60s,1.0,karela,karela,karela,220017.0,karela xt capsule 60s,karela,karela 60s,capsule,karela capsule 60s,,,,,,0.0,karela capsule 60s,,,,,,,,HIMALAYA (ZANDRA),,,150.0,1,
1069463,ginkocer m cap 1*10,,capsule,ginkocer m,ginkocer m 10s,1.0,ginkocer,ginkocer,ginkocer,201674.0,ginkocer m capsule 10s,ginkocer,ginkocer m 10s,capsule,ginkocer m capsule 10s,,,,,,0.0,ginkocer m capsule 10s,,,,,,,,ERIS ALTIZA,,,176.0,1,
1069471,cerestar cap 1*10,,capsule,cerestar,cerestar 10s,1.0,cerestar,cerestar,cerestar,149940.0,cerestar capsule 10s,cerestar,cerestar 10s,capsule,cerestar capsule 10s,,,,,,0.0,cerestar capsule 10s,,,,,,,,ERIS ETERNA,,,235.34,1,
1069532,venla xr-37.5mg cap 1*10,,capsule,venla,venla 37.5 10s,1.0,venla,venla,venla,336737.0,venla  xr 37.5 capsule 10s,venla,venla 37.5 10s,capsule,venla 37.5 capsule 10s,,,,,,0.0,venla 37.5mg capsule 10s,,,,,,,,ERIS ETERNA,,,43.56,1,
1069533,venla xr-75mg cap 1*10,,capsule,venla,venla 75 10s,1.0,venla,venla,venla,336738.0,venla  xr 75 capsule 10s,venla,venla 75 10s,capsule,venla 75 capsule 10s,,,,,,0.0,venla 75mg capsule 10s,,,,,,,,ERIS ETERNA,,,79.2,1,
1070005,calkariaa 300mg caps 1*10,,capsule,calkariaa,calkariaa 300 10s,1.0,calkariaa,calkariaa,calkariaa,144228.0,calkariaa 300mg capsule 10s,calkariaa,calkariaa 300 10s,capsule,calkariaa 300mg capsule 10s,,,,,,0.0,calkariaa 300mg capsule 10s,,,,,,,,ALKEM-(ARISE),,,87.0,1,
1070035,rabiplus-xt caps 1*10,,capsule,rabiplus,rabiplus 10s,1.0,rabiplus,rabiplus,rabiplus,285298.0,rabiplus capsule 10s,rabiplus,rabiplus 10s,capsule,rabiplus capsule 10s,,,,,,0.0,rabiplus capsule 10s,,,,,,,,WANBURY=( LIMITED ),,,146.0,1,
1070081,efastenol cap 1*15,,capsule,efastenol,efastenol 15s,1.0,efastenol,efastenol,efastenol,184218.0,efastenol capsule 15s,efastenol,efastenol 15s,capsule,efastenol capsule 15s,,,,,,0.0,efastenol capsule 15s,,,,,,,,FOURRTS:-[ SP. ],,,59.0,1,
