item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine
1140418,d-build 60-k 1,,others,d build 60k 1,d build 60k 1,0,d build 60k,d build,d,d,182714.0,d well 60k sachet 1.3gm,d,d well 60k sachet 1.3,others,d well 60k sachet 1.3gm ,0.6123724356957946,0.6708203932499369,0,d build 60k 1 ,2.0,,gm ,,SERUM VACCINE,,,98.0,0,,,2,0.6123724356957946
1140517,newpan 40 5*10,,others,newpan 40 5 10,newpan 40 5 10,0,newpan 40 5,newpan 40,newpan,newpan,252568.0,newpan 40mg injection 1,newpan,newpan 40 injection 1,injection,newpan 40mg injection 1 ,0.5,0.5,0,newpan 40 5 10 ,2.0,,mg ,,FERRING ( FERTILITY),,,70.0,1,,,2,0.5
1140517,newpan 40 5*10,,others,newpan 40 5 10,newpan 40 5 10,0,newpan 40 5,newpan 40,newpan,newpan,252569.0,newpan 40mg tablet 10s,newpan,newpan 40 10s,tablet,newpan 40mg tablet 10s ,0.5,0.5,0,newpan 40 5 10 ,2.0,,mg ,,FERRING ( FERTILITY),,,70.0,1,,,2,0.5773502691896258
1150539,teleact beta 25 1*10,,others,teleact beta 25 10s,teleact beta 25 10s,0,teleact beta 25,teleact beta,teleact,teleact,322993.0,teleact beta 25 tablet er 10s,teleact,teleact beta 25 10s,tablet,teleact beta 25 tablet 10s ,0.8944271909999159,0.8944271909999159,0,teleact beta 25 10s ,2.0,,,,SUN PHARMA=[ VEGA ],,,158.0,1,,,2,1.0
1150539,teleact beta 25 1*10,,others,teleact beta 25 10s,teleact beta 25 10s,0,teleact beta 25,teleact beta,teleact,teleact,322994.0,teleact beta 40mg/25mg tablet 10s,teleact,teleact beta 40/25 10s,tablet,teleact beta 40mg/25mg tablet 10s ,0.8164965809277261,0.8944271909999159,0,teleact beta 25 10s ,2.0,,mg ,,SUN PHARMA=[ VEGA ],,,158.0,1,,,2,0.8944271909999159
1150557,rosutor a 75 1*15,,others,rosutor a 75 15s,rosutor a 75 15s,0,rosutor a 75,rosutor a,rosutor,rosutor,293706.0,rosutor a 10/75 capsule 15s,rosutor,rosutor a 10/75 15s,capsule,rosutor a 10/75 capsule 15s ,0.8164965809277261,0.8164965809277261,0,rosutor a 75 15s ,2.0,,,,AJANTA-[ NUVENTA ],,,48.35,1,,,2,0.8944271909999159
1150557,rosutor a 75 1*15,,others,rosutor a 75 15s,rosutor a 75 15s,0,rosutor a 75,rosutor a,rosutor,rosutor,293707.0,rosutor a 20/75 capsule 15s,rosutor,rosutor a 20/75 15s,capsule,rosutor a 20/75 capsule 15s ,0.8164965809277261,0.8164965809277261,0,rosutor a 75 15s ,2.0,,,,AJANTA-[ NUVENTA ],,,48.35,1,,,2,0.8944271909999159
1150583,olraas h-20 1*10,,others,olraas h 20 10s,olraas h 20 10s,0,olraas h 20,olraas h,olraas,olraas,262749.0,olraas am 20mg/5mg tablet 10s,olraas,olraas am 20/5 10s,tablet,olraas am 20mg/5mg tablet 10s ,0.6123724356957946,0.6123724356957946,0,olraas h 20 10s ,2.0,,mg ,,RPG IMPULSE,,,77.0,1,,,2,0.6708203932499369
1150583,olraas h-20 1*10,,others,olraas h 20 10s,olraas h 20 10s,0,olraas h 20,olraas h,olraas,olraas,262751.0,olraas h 12.5 mg/40 mg tablet 10s,olraas,olraas h 12.5 /40 10s,tablet,olraas h 12.5 mg/40 mg tablet 10s ,0.5669467095138409,0.6123724356957946,0,olraas h 20 10s ,2.0,,mg ,,RPG IMPULSE,,,77.0,1,,,2,0.6123724356957946
1150586,vozuca act-0.3 60t,,others,vozuca act 0.3 60t,vozuca act 0.3 60t,0,vozuca act 0.3,vozuca act,vozuca,vozuca,341279.0,vozuca 0.3 tablet 10s,vozuca,vozuca 0.3 10s,tablet,vozuca 0.3 tablet 10s ,0.5999999999999999,0.5999999999999999,0,vozuca act 0.3 60t ,2.0,,,,(DRL),,,345.95,1,,,8,0.6708203932499369
1150586,vozuca act-0.3 60t,,others,vozuca act 0.3 60t,vozuca act 0.3 60t,0,vozuca act 0.3,vozuca act,vozuca,vozuca,341280.0,vozuca 0.3 tablet 14s,vozuca,vozuca 0.3 14s,tablet,vozuca 0.3 tablet 14s ,0.5999999999999999,0.5999999999999999,0,vozuca act 0.3 60t ,2.0,,,,(DRL),,,345.95,1,,,8,0.6708203932499369
1150586,vozuca act-0.3 60t,,others,vozuca act 0.3 60t,vozuca act 0.3 60t,0,vozuca act 0.3,vozuca act,vozuca,vozuca,376152.0,vozuca 0.3 tablet 15s,vozuca,vozuca 0.3 15s,tablet,vozuca 0.3 tablet 15s ,0.5999999999999999,0.5999999999999999,0,vozuca act 0.3 60t ,2.0,,,,(DRL),,,345.95,1,,,8,0.6708203932499369
1150586,vozuca act-0.3 60t,,others,vozuca act 0.3 60t,vozuca act 0.3 60t,0,vozuca act 0.3,vozuca act,vozuca,vozuca,341282.0,vozuca activ 0.3 tablet 60s,vozuca,vozuca activ 0.3 60s,tablet,vozuca activ 0.3 tablet 60s ,0.5477225575051661,0.5999999999999999,0,vozuca act 0.3 60t ,2.0,,,,(DRL),,,345.95,1,,,8,0.5999999999999999
1150586,vozuca act-0.3 60t,,others,vozuca act 0.3 60t,vozuca act 0.3 60t,0,vozuca act 0.3,vozuca act,vozuca,vozuca,341284.0,vozuca m 0.3 tablet sr 14s,vozuca,vozuca m 0.3 14s,tablet,vozuca m 0.3 tablet 14s ,0.5477225575051661,0.5999999999999999,0,vozuca act 0.3 60t ,2.0,,,,(DRL),,,345.95,1,,,8,0.5999999999999999
1150586,vozuca act-0.3 60t,,others,vozuca act 0.3 60t,vozuca act 0.3 60t,0,vozuca act 0.3,vozuca act,vozuca,vozuca,341285.0,vozuca m 0.3 tablet sr 10s,vozuca,vozuca m 0.3 10s,tablet,vozuca m 0.3 tablet 10s ,0.5477225575051661,0.5999999999999999,0,vozuca act 0.3 60t ,2.0,,,,(DRL),,,345.95,1,,,8,0.5999999999999999
1150586,vozuca act-0.3 60t,,others,vozuca act 0.3 60t,vozuca act 0.3 60t,0,vozuca act 0.3,vozuca act,vozuca,vozuca,376153.0,vozuca m 0.3 tablet sr 15s,vozuca,vozuca m 0.3 15s,tablet,vozuca m 0.3 tablet 15s ,0.5477225575051661,0.5999999999999999,0,vozuca act 0.3 60t ,2.0,,,,(DRL),,,345.95,1,,,8,0.5999999999999999
1150586,vozuca act-0.3 60t,,others,vozuca act 0.3 60t,vozuca act 0.3 60t,0,vozuca act 0.3,vozuca act,vozuca,vozuca,377141.0,vozuca  activ 0.3mg tablet 60s,vozuca,vozuca activ 0.3 60s,tablet,vozuca activ 0.3mg tablet 60s ,0.5477225575051661,0.5999999999999999,0,vozuca act 0.3 60t ,2.0,,mg ,,(DRL),,,345.95,1,,,8,0.5999999999999999
1150723,rekool 40-l 1*10,,others,rekool 40 l 10s,rekool 40 l 10s,0,rekool 40 l,rekool 40,rekool,rekool,288636.0,rekool 40 l tablet sr 10s,rekool,rekool 40 l 10s,tablet,rekool 40 l tablet 10s ,0.8944271909999159,0.8944271909999159,0,rekool 40 l 10s ,2.0,,,,ALEMBIC-( ENTERON-GASTRO ),,,314.8,1,,,2,1.0
1150723,rekool 40-l 1*10,,others,rekool 40 l 10s,rekool 40 l 10s,0,rekool 40 l,rekool 40,rekool,rekool,381679.0,rekool l 40mg/75mg tablet 10s,rekool,rekool l 40/75 10s,tablet,rekool l 40mg/75mg tablet 10s ,0.8164965809277261,0.8944271909999159,0,rekool 40 l 10s ,2.0,,mg ,,ALEMBIC-( ENTERON-GASTRO ),,,314.8,1,,,2,0.8944271909999159
1150745,glimisave mv-1.3 1*10,,others,glimisave mv 1.3 10s,glimisave mv 1.3 10s,0,glimisave mv 1.3,glimisave mv,glimisave,glimisave,202543.0,glimisave mv 1.3 tablet sr 10s,glimisave,glimisave mv 1.3 10s,tablet,glimisave mv 1.3 tablet 10s ,0.9128709291752768,0.9128709291752768,0,glimisave mv 1.3 10s ,2.0,,,,ERIS-{ PHARMA },,,140.06,1,,,2,0.9999999999999998
1150745,glimisave mv-1.3 1*10,,others,glimisave mv 1.3 10s,glimisave mv 1.3 10s,0,glimisave mv 1.3,glimisave mv,glimisave,glimisave,202542.0,glimisave mv 1.3 forte tablet 10s,glimisave,glimisave mv 1.3 forte 10s,tablet,glimisave mv 1.3 forte tablet 10s ,0.8451542547285165,0.9128709291752768,0,glimisave mv 1.3 10s ,2.0,,,,ERIS-{ PHARMA },,,140.06,1,,,2,0.9128709291752769
1150763,rosvin cv 5 1*10,,others,rosvin cv 5 10s,rosvin cv 5 10s,0,rosvin cv 5,rosvin cv,rosvin,rosvin,293775.0,rosvin cv 5mg/75mg capsule 10s,rosvin,rosvin cv 5/75 10s,capsule,rosvin cv 5mg/75mg capsule 10s ,0.8164965809277261,0.8164965809277261,0,rosvin cv 5 10s ,2.0,,mg ,,MEDLEY-( NUTRAKARE ),,,110.0,1,,,2,0.8944271909999159
1150763,rosvin cv 5 1*10,,others,rosvin cv 5 10s,rosvin cv 5 10s,0,rosvin cv 5,rosvin cv,rosvin,rosvin,293772.0,rosvin 5 tablet 10s,rosvin,rosvin 5 10s,tablet,rosvin 5 tablet 10s ,0.75,0.8164965809277261,1,rosvin cv 5 10s ,2.0,,,,MEDLEY-( NUTRAKARE ),,,110.0,1,,,2,0.8660254037844387
1150765,telmed-ct 80 1*10,,others,telmed ct 80 10s,telmed ct 80 10s,0,telmed ct 80,telmed ct,telmed,telmed,323310.0,telmed ct 80mg/12.5mg tablet 10s,telmed,telmed ct 80/12.5 10s,tablet,telmed ct 80mg/12.5mg tablet 10s ,0.7559289460184544,0.7559289460184544,0,telmed ct 80 10s ,2.0,,mg ,,MEDLEY-( VASOKARE ),,,140.0,1,,,3,0.8164965809277261
1150765,telmed-ct 80 1*10,,others,telmed ct 80 10s,telmed ct 80 10s,0,telmed ct 80,telmed ct,telmed,telmed,323303.0,telmed 80 tablet 10s,telmed,telmed 80 10s,tablet,telmed 80 tablet 10s ,0.75,0.7559289460184544,0,telmed ct 80 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,140.0,1,,,3,0.8660254037844387
1150765,telmed-ct 80 1*10,,others,telmed ct 80 10s,telmed ct 80 10s,0,telmed ct 80,telmed ct,telmed,telmed,323311.0,telmed ct tablet 10s,telmed,telmed ct 10s,tablet,telmed ct tablet 10s ,0.75,0.7559289460184544,0,telmed ct 80 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,140.0,1,,,3,0.8660254037844387
1150853,vinicor am-25/5 1*7,,others,vinicor am 25/5 7s,vinicor am 25/5 7s,0,vinicor am 25/5,vinicor am,vinicor,vinicor,338103.0,vinicor am 25/5 tablet tablet er 10s,vinicor,vinicor am 25/5 10s,tablet,vinicor am 25/5 tablet tablet 10s ,0.7302967433402214,0.7302967433402214,0,vinicor am 25/5 7s ,2.0,,,,(IPCA),,,95.75,1,,,2,0.7999999999999998
1150853,vinicor am-25/5 1*7,,others,vinicor am 25/5 7s,vinicor am 25/5 7s,0,vinicor am 25/5,vinicor am,vinicor,vinicor,338102.0,vinicor am 25/2.5 tablet 10s,vinicor,vinicor am 25/2.5 10s,tablet,vinicor am 25/2.5 tablet 10s ,0.6761234037828131,0.7302967433402214,0,vinicor am 25/5 7s ,2.0,,,,(IPCA),,,95.75,1,,,2,0.7302967433402214
1150872,zerodol th-8 1*10,,others,zerodol th 8 10s,zerodol th 8 10s,0,zerodol th 8,zerodol th,zerodol,zerodol,347404.0,zerodol th 8 tablet 10s,zerodol,zerodol th 8 10s,tablet,zerodol th 8 tablet 10s ,0.8944271909999159,0.8944271909999159,0,zerodol th 8 10s ,2.0,,,,(IPCA),,,210.0,1,,,2,1.0
1150872,zerodol th-8 1*10,,others,zerodol th 8 10s,zerodol th 8 10s,0,zerodol th 8,zerodol th,zerodol,zerodol,376449.0,zerodol th max 8 tablet 10s,zerodol,zerodol th max 8 10s,tablet,zerodol th max 8 tablet 10s ,0.8164965809277261,0.8944271909999159,0,zerodol th 8 10s ,2.0,,,,(IPCA),,,210.0,1,,,2,0.8944271909999159
1151041,olkem trio-40 1*10,,others,olkem trio 40 10s,olkem trio 40 10s,0,olkem trio 40,olkem trio,olkem,olkem,262259.0,olkem trio 40 tablet 10s,olkem,olkem trio 40 10s,tablet,olkem trio 40 tablet 10s ,0.8944271909999159,0.8944271909999159,0,olkem trio 40 10s ,2.0,,,,ALKEM-(CARDIOLOGY),,,255.0,1,,,2,1.0
1151041,olkem trio-40 1*10,,others,olkem trio 40 10s,olkem trio 40 10s,0,olkem trio 40,olkem trio,olkem,olkem,381011.0,olkem trio 40mg tablet 10s,olkem,olkem trio 40 10s,tablet,olkem trio 40mg tablet 10s ,0.8944271909999159,0.8944271909999159,0,olkem trio 40 10s ,2.0,,mg ,,ALKEM-(CARDIOLOGY),,,255.0,1,,,2,1.0
1151047,oncet 3-d 1*10,,others,oncet 3 d 10s,oncet 3 d 10s,0,oncet 3 d,oncet 3,oncet,oncet,264042.0,oncet 3d tablet sr 10s,oncet,oncet 3d 10s,tablet,oncet 3d tablet 10s ,0.5,0.5,0,oncet 3 d 10s ,2.0,,,,MEDLEY-( NUTRAKARE ),,,238.0,1,,,3,0.5773502691896258
1151047,oncet 3-d 1*10,,others,oncet 3 d 10s,oncet 3 d 10s,0,oncet 3 d,oncet 3,oncet,oncet,264044.0,oncet cf tablet 10s,oncet,oncet cf 10s,tablet,oncet cf tablet 10s ,0.5,0.5,0,oncet 3 d 10s ,2.0,,,,MEDLEY-( NUTRAKARE ),,,238.0,1,,,3,0.5773502691896258
1151047,oncet 3-d 1*10,,others,oncet 3 d 10s,oncet 3 d 10s,0,oncet 3 d,oncet 3,oncet,oncet,372875.0,oncet 10mg tablet 10s,oncet,oncet 10 10s,tablet,oncet 10mg tablet 10s ,0.5,0.5,0,oncet 3 d 10s ,2.0,,mg ,,MEDLEY-( NUTRAKARE ),,,238.0,1,,,3,0.5773502691896258
1151066,tsart trio-6.5 1*10,,others,tsart trio 6.5 10s,tsart trio 6.5 10s,0,tsart trio 6.5,tsart trio,tsart,tsart,331251.0,tsart trio 12.5 tablet 10s,tsart,tsart trio 12.5 10s,tablet,tsart trio 12.5 tablet 10s ,0.7302967433402214,0.7302967433402214,0,tsart trio 6.5 10s ,2.0,,,,ALKEM-(CARDIOLOGY-2),,,100.0,1,,,2,0.7999999999999998
1151066,tsart trio-6.5 1*10,,others,tsart trio 6.5 10s,tsart trio 6.5 10s,0,tsart trio 6.5,tsart trio,tsart,tsart,331252.0,tsart trio 6.25 tablet 10s,tsart,tsart trio 6.25 10s,tablet,tsart trio 6.25 tablet 10s ,0.7302967433402214,0.7302967433402214,0,tsart trio 6.5 10s ,2.0,,,,ALKEM-(CARDIOLOGY-2),,,100.0,1,,,2,0.7999999999999998
1151145,cildip 3-d 1*10,,others,cildip 3 d 10s,cildip 3 d 10s,0,cildip 3 d,cildip 3,cildip,cildip,151944.0,cildip 10 tablet 10s,cildip,cildip 10 10s,tablet,cildip 10 tablet 10s ,0.5,0.5,0,cildip 3 d 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,172.5,1,,,5,0.5773502691896258
1151145,cildip 3-d 1*10,,others,cildip 3 d 10s,cildip 3 d 10s,0,cildip 3 d,cildip 3,cildip,cildip,151945.0,cildip 20 tablet 10s,cildip,cildip 20 10s,tablet,cildip 20 tablet 10s ,0.5,0.5,0,cildip 3 d 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,172.5,1,,,5,0.5773502691896258
1151145,cildip 3-d 1*10,,others,cildip 3 d 10s,cildip 3 d 10s,0,cildip 3 d,cildip 3,cildip,cildip,151946.0,cildip 3d tablet 10s,cildip,cildip 3d 10s,tablet,cildip 3d tablet 10s ,0.5,0.5,0,cildip 3 d 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,172.5,1,,,5,0.5773502691896258
1151145,cildip 3-d 1*10,,others,cildip 3 d 10s,cildip 3 d 10s,0,cildip 3 d,cildip 3,cildip,cildip,151947.0,cildip 5 tablet 10s,cildip,cildip 5 10s,tablet,cildip 5 tablet 10s ,0.5,0.5,0,cildip 3 d 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,172.5,1,,,5,0.5773502691896258
1151145,cildip 3-d 1*10,,others,cildip 3 d 10s,cildip 3 d 10s,0,cildip 3 d,cildip 3,cildip,cildip,151948.0,cildip t tablet 10s,cildip,cildip t 10s,tablet,cildip t tablet 10s ,0.5,0.5,0,cildip 3 d 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,172.5,1,,,5,0.5773502691896258
1151159,glimisave max-1 1*15,,others,glimisave max 1 15s,glimisave max 1 15s,0,glimisave max 1,glimisave max,glimisave,glimisave,202534.0,glimisave max 1 tablet sr 15s,glimisave,glimisave max 1 15s,tablet,glimisave max 1 tablet 15s ,0.8944271909999159,0.8944271909999159,0,glimisave max 1 15s ,2.0,,,,ERIS-{ INSPIRA },,,130.44,1,,,2,1.0
1151159,glimisave max-1 1*15,,others,glimisave max 1 15s,glimisave max 1 15s,0,glimisave max 1,glimisave max,glimisave,glimisave,202537.0,glimisave max forte 1 tablet sr 15s,glimisave,glimisave max forte 1 15s,tablet,glimisave max forte 1 tablet 15s ,0.8164965809277261,0.8944271909999159,0,glimisave max 1 15s ,2.0,,,,ERIS-{ INSPIRA },,,130.44,1,,,2,0.8944271909999159
1151160,glimisave max-2 1*15,,others,glimisave max 2 15s,glimisave max 2 15s,0,glimisave max 2,glimisave max,glimisave,glimisave,202535.0,glimisave max 2 tablet sr 15s,glimisave,glimisave max 2 15s,tablet,glimisave max 2 tablet 15s ,0.8944271909999159,0.8944271909999159,0,glimisave max 2 15s ,2.0,,,,ERIS-{ INSPIRA },,,191.31,1,,,2,1.0
1151160,glimisave max-2 1*15,,others,glimisave max 2 15s,glimisave max 2 15s,0,glimisave max 2,glimisave max,glimisave,glimisave,202538.0,glimisave max forte 2 tablet sr 15s,glimisave,glimisave max forte 2 15s,tablet,glimisave max forte 2 tablet 15s ,0.8164965809277261,0.8944271909999159,0,glimisave max 2 15s ,2.0,,,,ERIS-{ INSPIRA },,,191.31,1,,,2,0.8944271909999159
1151161,glimisave max-3 1*15,,others,glimisave max 3 15s,glimisave max 3 15s,0,glimisave max 3,glimisave max,glimisave,glimisave,202536.0,glimisave max 3 tablet sr 15s,glimisave,glimisave max 3 15s,tablet,glimisave max 3 tablet 15s ,0.8944271909999159,0.8944271909999159,0,glimisave max 3 15s ,2.0,,,,ERIS-{ INSPIRA },,,136.73,1,,,2,1.0
1151161,glimisave max-3 1*15,,others,glimisave max 3 15s,glimisave max 3 15s,0,glimisave max 3,glimisave max,glimisave,glimisave,202539.0,glimisave max forte 3 tablet sr 15s,glimisave,glimisave max forte 3 15s,tablet,glimisave max forte 3 tablet 15s ,0.8164965809277261,0.8944271909999159,0,glimisave max 3 15s ,2.0,,,,ERIS-{ INSPIRA },,,136.73,1,,,2,0.8944271909999159
1151213,telsar-20 1*15t,,others,telsar 20 1 15t,telsar 20 1 15t,0,telsar 20 1,telsar 20,telsar,telsar,323820.0,telsar 20 tablet 10s,telsar,telsar 20 10s,tablet,telsar 20 tablet 10s ,0.5,0.5,0,telsar 20 1 15t ,2.0,,,,(UNICHEM),,,61.25,1,,,2,0.5773502691896258
1151213,telsar-20 1*15t,,others,telsar 20 1 15t,telsar 20 1 15t,0,telsar 20 1,telsar 20,telsar,telsar,323821.0,telsar 20 tablet 15s,telsar,telsar 20 15s,tablet,telsar 20 tablet 15s ,0.5,0.5,0,telsar 20 1 15t ,2.0,,,,(UNICHEM),,,61.25,1,,,2,0.5773502691896258
1151411,alex cough lozenges 1*10,,others,alex cough lozenges 10s,alex cough lozenges 10s,0,alex cough lozenges,alex cough,alex,alex,377219.0,alex cough ginger lemon flavour lozenge 10s,alex,alex cough ginger lemon flavour lozenges 10s,others,alex cough ginger lemon flavour lozenges 10s ,0.7559289460184544,0.7559289460184544,0,alex cough lozenges 10s ,2.0,,,,(GLENMARK),,,108.0,0,,,2,0.7559289460184544
1151411,alex cough lozenges 1*10,,others,alex cough lozenges 10s,alex cough lozenges 10s,0,alex cough lozenges,alex cough,alex,alex,107816.0,alex cough lozenges 10,alex,alex cough lozenges 10,others,alex cough lozenges 10 ,0.75,0.7559289460184544,0,alex cough lozenges 10s ,2.0,,,,(GLENMARK),,,108.0,0,,,2,0.75
1151549,reclimet xr-60 1*14,,others,reclimet 60 1 14,reclimet 60 1 14,0,reclimet 60 1,reclimet 60,reclimet,reclimet,287824.0,reclimet od 60 tablet 15s,reclimet,reclimet od 60 15s,tablet,reclimet od 60 tablet 15s ,0.4472135954999579,0.4472135954999579,0,reclimet 60 1 14 ,2.0,,,,DR.REDDY-[ ZENURA-3 ],,,216.75,1,,,2,0.5
1151549,reclimet xr-60 1*14,,others,reclimet 60 1 14,reclimet 60 1 14,0,reclimet 60 1,reclimet 60,reclimet,reclimet,373853.0,reclimet pg 60 tablet sr 10s,reclimet,reclimet pg 60 10s,tablet,reclimet pg 60 tablet 10s ,0.4472135954999579,0.4472135954999579,0,reclimet 60 1 14 ,2.0,,,,DR.REDDY-[ ZENURA-3 ],,,216.75,1,,,2,0.5
1151568,olkem ct-40 1*10,,others,olkem ct 40 10s,olkem ct 40 10s,0,olkem ct 40,olkem ct,olkem,olkem,262256.0,olkem 40 ct tablet 10s,olkem,olkem 40 ct 10s,tablet,olkem 40 ct tablet 10s ,0.8944271909999159,0.8944271909999159,0,olkem ct 40 10s ,2.0,,,,ALKEM-(CARDIOLOGY),,,264.0,1,,,2,1.0
1151568,olkem ct-40 1*10,,others,olkem ct 40 10s,olkem ct 40 10s,0,olkem ct 40,olkem ct,olkem,olkem,381010.0,olkem 40mg ct tablet 10s,olkem,olkem 40 ct 10s,tablet,olkem 40mg ct tablet 10s ,0.8944271909999159,0.8944271909999159,0,olkem ct 40 10s ,2.0,,mg ,,ALKEM-(CARDIOLOGY),,,264.0,1,,,2,1.0
1151576,cetanil ct-10 1*10,,others,cetanil ct 10 10s,cetanil ct 10 10s,0,cetanil ct 10,cetanil ct,cetanil,cetanil,150135.0,cetanil 10mg tablet 10s,cetanil,cetanil 10 10s,tablet,cetanil 10mg tablet 10s ,0.75,0.75,0,cetanil ct 10 10s ,2.0,,mg ,,ALEMBIC-( SPECIA ),,,124.5,1,,,2,0.8660254037844387
1151576,cetanil ct-10 1*10,,others,cetanil ct 10 10s,cetanil ct 10 10s,0,cetanil ct 10,cetanil ct,cetanil,cetanil,150140.0,cetanil ct tablet 10s,cetanil,cetanil ct 10s,tablet,cetanil ct tablet 10s ,0.75,0.75,0,cetanil ct 10 10s ,2.0,,,,ALEMBIC-( SPECIA ),,,124.5,1,,,2,0.8660254037844387
1151577,cetanil ct-10 1*10,,others,cetanil ct 10 10s,cetanil ct 10 10s,0,cetanil ct 10,cetanil ct,cetanil,cetanil,150135.0,cetanil 10mg tablet 10s,cetanil,cetanil 10 10s,tablet,cetanil 10mg tablet 10s ,0.75,0.75,0,cetanil ct 10 10s ,2.0,,mg ,,ALEMBIC-( SPECIA ),,,113.7,1,,,2,0.8660254037844387
1151577,cetanil ct-10 1*10,,others,cetanil ct 10 10s,cetanil ct 10 10s,0,cetanil ct 10,cetanil ct,cetanil,cetanil,150140.0,cetanil ct tablet 10s,cetanil,cetanil ct 10s,tablet,cetanil ct tablet 10s ,0.75,0.75,0,cetanil ct 10 10s ,2.0,,,,ALEMBIC-( SPECIA ),,,113.7,1,,,2,0.8660254037844387
1151611,ln trio-20 1*10,,others,ln trio 20 10s,ln trio 20 10s,0,ln trio 20,ln trio,ln,ln,229472.0,ln dipine 10mg tablet 10s,ln,ln dipine 10 10s,tablet,ln dipine 10mg tablet 10s ,0.4472135954999579,0.4472135954999579,0,ln trio 20 10s ,2.0,,mg ,,ERIS-{ INSPIRA },,,161.7,1,,,3,0.5
1151611,ln trio-20 1*10,,others,ln trio 20 10s,ln trio 20 10s,0,ln trio 20,ln trio,ln,ln,229473.0,ln met 25 tablet er 10s,ln,ln met 25 10s,tablet,ln met 25 tablet 10s ,0.4472135954999579,0.4472135954999579,0,ln trio 20 10s ,2.0,,,,ERIS-{ INSPIRA },,,161.7,1,,,3,0.5
1151611,ln trio-20 1*10,,others,ln trio 20 10s,ln trio 20 10s,0,ln trio 20,ln trio,ln,ln,229474.0,ln met 50 tablet er 10s,ln,ln met 50 10s,tablet,ln met 50 tablet 10s ,0.4472135954999579,0.4472135954999579,0,ln trio 20 10s ,2.0,,,,ERIS-{ INSPIRA },,,161.7,1,,,3,0.5
1151613,telmed-act-40 1*10,,others,telmed act 40 10s,telmed act 40 10s,0,telmed act 40,telmed act,telmed,telmed,323305.0,telmed act 40 tablet 10s,telmed,telmed act 40 10s,tablet,telmed act 40 tablet 10s ,0.8944271909999159,0.8944271909999159,0,telmed act 40 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,100.0,1,,,2,1.0
1151613,telmed-act-40 1*10,,others,telmed act 40 10s,telmed act 40 10s,0,telmed act 40,telmed act,telmed,telmed,323304.0,telmed act 40 ls tablet 10s,telmed,telmed act 40 ls 10s,tablet,telmed act 40 ls tablet 10s ,0.8164965809277261,0.8944271909999159,0,telmed act 40 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,100.0,1,,,2,0.8944271909999159
1151616,omen cdp-20 1*10,,others,omen cdp 20 10s,omen cdp 20 10s,0,omen cdp 20,omen cdp,omen,omen,263232.0,omen cdp 20mg/10mg tablet 10s,omen,omen cdp 20/10 10s,tablet,omen cdp 20mg/10mg tablet 10s ,0.8164965809277261,0.8164965809277261,0,omen cdp 20 10s ,2.0,,mg ,,MEDLEY-( VASOKARE ),,,85.0,1,,,3,0.8944271909999159
1151616,omen cdp-20 1*10,,others,omen cdp 20 10s,omen cdp 20 10s,0,omen cdp 20,omen cdp,omen,omen,263226.0,omen 20 tablet 10s,omen,omen 20 10s,tablet,omen 20 tablet 10s ,0.75,0.8164965809277261,0,omen cdp 20 10s ,2.0,,,,MEDLEY-( VASOKARE ),,,85.0,1,,,3,0.8660254037844387
1151616,omen cdp-20 1*10,,others,omen cdp 20 10s,omen cdp 20 10s,0,omen cdp 20,omen cdp,omen,omen,263227.0,omen 20mg capsule 10s,omen,omen 20 10s,capsule,omen 20mg capsule 10s ,0.75,0.8164965809277261,0,omen cdp 20 10s ,2.0,,mg ,,MEDLEY-( VASOKARE ),,,85.0,1,,,3,0.8660254037844387
1151639,clovet t-6.25 1*10,,others,clovet t 6.25 10s,clovet t 6.25 10s,0,clovet t 6.25,clovet t,clovet,clovet,155625.0,clovet t 40 mg/6.25 mg tablet 10s,clovet,clovet t 40 /6.25 10s,tablet,clovet t 40 mg/6.25 mg tablet 10s ,0.8451542547285165,0.8451542547285165,0,clovet t 6.25 10s ,2.0,,mg ,,FOREGEN (GENASIA BIOTECH),,,75.0,1,,,2,0.9128709291752769
1151639,clovet t-6.25 1*10,,others,clovet t 6.25 10s,clovet t 6.25 10s,0,clovet t 6.25,clovet t,clovet,clovet,155623.0,clovet 6.25mg tablet 10s,clovet,clovet 6.25 10s,tablet,clovet 6.25mg tablet 10s ,0.7999999999999998,0.8451542547285165,0,clovet t 6.25 10s ,2.0,,mg ,,FOREGEN (GENASIA BIOTECH),,,75.0,1,,,2,0.8944271909999159
