item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
14410,aim7 60 xr tab 15s,,tablet,aim7,aim7 60 15s,1.0,aim7,aim7,aim7,106766.0,aim7 60 xr tablet 15s,tablet,aim,aim7 60 15s,aim7 60 tablet 15s,,,,,,aim7 60 tablet 15s,,,,,,,0,15s,ERIS PHARMA,,,185.35,1,
17917,obetohep 10mg tab 10s,,tablet,obetohep,obetohep 10 10s,1.0,obetohep,obetohep,obetohep,372719.0,obetohep 10mg tablet 10s,tablet,obetohep,obetohep 10 10s,obetohep 10mg tablet 10s,,,,,,obetohep 10mg tablet 10s,,,,,,,0,10s,ALKEM,,,360.0,1,
5702,frisium 20 tab 10s,,tablet,frisium,frisium 20 10s,1.0,frisium,frisium,frisium,198141.0,frisium 20mg tablet 10s,tablet,frisium,frisium 20 10s,frisium 20mg tablet 10s,,,,,,frisium 20 tablet 10s,,,,,,,0,10s,AVENTIS,,,378.74,1,
6780,glimiprex mf forte 1 tab 10s,,tablet,glimiprex mf forte,glimiprex mf forte 1 10s,1.0,glimiprex mf,glimiprex,glimiprex,202479.0,glimiprex mf forte 1 tablet sr 10s,tablet,glimiprex,glimiprex mf forte 1 10s,glimiprex mf forte 1 tablet 10s,,,,,,glimiprex mf forte 1 tablet 10s,,,,,,,0,10s,GENETICA,,,73.05,1,
11016,olmin trio tab 10s,,tablet,olmin trio,olmin trio 10s,1.0,olmin,olmin,olmin,262579.0,olmin trio tablet 10s,tablet,olmin,olmin trio 10s,olmin trio tablet 10s,,,,,,olmin trio tablet 10s,,,,,,,0,10s,ERIS PHARMA,,,176.19,1,
9538,olsar a 40 tab 10s,,tablet,olsar a,olsar a 40 10s,1.0,olsar,olsar,olsar,262778.0,olsar a 40 tablet 10s,tablet,olsar,olsar a 40 10s,olsar a 40 tablet 10s,,,,,,olsar a 40 tablet 10s,,,,,,,0,10s,TORRENT,,,243.6,1,
29491,olmark 20 tab 15tab 15s,,tablet,olmark,olmark 20 15s,1.0,olmark,olmark,olmark,262284.0,olmark 20 tablet 15s,tablet,olmark,olmark 20 15s,olmark 20 tablet 15s,,,,,,olmark 20 tablet 15s 15s,,,,,,,0,15s,INTAS PHARMACEUTICALS,,,0.0,1,
1550,petril 1 tab 10s,,tablet,petril,petril 1 10s,1.0,petril,petril,petril,275135.0,petril 1 tablet 10s,tablet,petril,petril 1 10s,petril 1 tablet 10s,,,,,,petril 1 tablet 10s,,,,,,,0,10s,MICRO,,,47.48,1,
7969,olmax h tab 15s,,tablet,olmax h,olmax h 15s,1.0,olmax,olmax,olmax,262325.0,olmax h tablet 15s,tablet,olmax,olmax h 15s,olmax h tablet 15s,,,,,,olmax h tablet 15s,,,,,,,0,15s,Glenmark Pharmaceuticals Ltd,,,222.0,1,
3380,olsar 20 tab 15s,,tablet,olsar,olsar 20 15s,1.0,olsar,olsar,olsar,262771.0,olsar 20 tablet 15s,tablet,olsar,olsar 20 15s,olsar 20 tablet 15s,,,,,,olsar 20 tablet 15s,,,,,,,0,15s,TORRENT,,,221.35,1,
1856,s-amlosafe 5 tab 10s,,tablet,s amlosafe,s aosafe 5 10s,1.0,s,s,s,296247.0,s amlosafe 5 tablet 10s,tablet,s,s aosafe 5 10s,s amlosafe 5 tablet 10s,,,,,,s amlosafe 5 tablet 10s,,,,,,,0,10s,GENETICA,,,55.0,1,
5821,telday h tab 15s,,tablet,telday h,telday h 15s,1.0,telday,telday,telday,374980.0,telday h tablet 15s,tablet,telday,telday h 15s,telday h tablet 15s,,,,,,telday h tablet 15s,,,,,,,0,15s,TORRENT,,,257.25,1,
8731,tg tor 5 tab 10s,,tablet,tg tor,tg tor 5 10s,1.0,tg,tg,tg,325282.0,tg tor 5 tablet 10s,tablet,tg,tg tor 5 10s,tg tor 5 tablet 10s,,,,,,tg tor 5 tablet 10s,,,,,,,0,10s,TORRENT,,,77.4,1,
10959,vogli 0.3 tab 10s,,tablet,vogli 0.3,vogli 0.3 10s,1.0,vogli,vogli,vogli,340047.0,vogli 0.3 tablet md 10s,tablet,vogli,vogli 0.3 10s,vogli 0.3 tablet 10s,,,,,,vogli 0.3 tablet 10s,,,,,,,0,10s,MEDLEY PHARMACEUTICALS LTD,,,163.5,1,
10446,zolax sr 1.5mg tab 10s,,tablet,zolax,zolax 1.5 10s,1.0,zolax,zolax,zolax,349308.0,zolax 1.5mg tablet sr 10s,tablet,zolax,zolax 1.5 10s,zolax 1.5mg tablet 10s,,,,,,zolax 1.5mg tablet 10s,,,,,,,0,10s,INTAS PHARMACEUTICALS,,,106.5,1,
24630,bio-c tab 10tab 10s,,tablet,bio c,bio c 10s,1.0,bio,bio,bio,367214.0,bio c tablet 10s,tablet,bio,bio c 10s,bio c tablet 10s,,,,,,bio c tablet 10s 10s,,,,,,,0,10s,SANSTUTI PHARMACEUTICALS,,,240.0,1,
6971,oro-cv 625 tab 10s,,tablet,oro cv,oro cv 625 10s,1.0,oro,oro,oro,266605.0,oro cv 625 tablet 10s,tablet,oro,oro cv 625 10s,oro cv 625 tablet 10s,,,,,,oro cv 625 tablet 10s,,,,,,,0,10s,DR. REDDY LABORATORIES LTD,,,194.97,1,
16744,glisen mf forte 2 tab 10s,,tablet,glisen mf forte,glisen mf forte 2 10s,1.0,glisen mf,glisen,glisen,202920.0,glisen mf forte 2 tablet pr 10s,tablet,glisen,glisen mf forte 2 10s,glisen mf forte 2 tablet 10s,,,,,,glisen mf forte 2 tablet 10s,,,,,,,0,10s,ALEMBIC PHARMACEUTICALS LTD,,,216.5,1,
14014,ozomet g1 tab 15s,,tablet,ozomet g1,ozomet g1 15s,1.0,ozomet,ozomet,ozomet,268970.0,ozomet g1 tablet pr 15s,tablet,ozomet,ozomet g1 15s,ozomet g1 tablet 15s,,,,,,ozomet g1 tablet 15s,,,,,,,0,15s,OZONE,,,43.92,1,
19926,p 650 tab 10s,,tablet,p,p 650 10s,1.0,p,p,p,269137.0,p 650 tablet 10s,tablet,p,p 650 10s,p 650 tablet 10s,,,,,,p 650 tablet 10s,,,,,,,0,10s,APEX PHAMACEUTICALS,,,22.85,1,
30237,naprosyn sr tab 10s,,tablet,naprosyn,naprosyn 10s,1.0,naprosyn,naprosyn,naprosyn,248377.0,naprosyn sr tablet 10s,tablet,naprosyn,naprosyn 10s,naprosyn tablet 10s,,,,,,naprosyn tablet 10s,,,,,,,0,10s,RPG LIFE SCIENCE LIMITED,,,76.1,1,
19836,pexep 10 tab 10s,,tablet,pexep,pexep 10 10s,1.0,pexep,pexep,pexep,275178.0,pexep 10 tablet 10s,tablet,pexep,pexep 10 10s,pexep 10 tablet 10s,,,,,,pexep 10 tablet 10s,,,,,,,0,10s,INTAS PHARMACEUTICALS,,,188.0,1,
5972,prax 10 tab 10s,,tablet,prax,prax 10 10s,1.0,prax,prax,prax,279096.0,prax 10 tablet 10s,tablet,prax,prax 10 10s,prax 10 tablet 10s,,,,,,prax 10 tablet 10s,,,,,,,0,10s,TORRENT,,,311.0,1,
5599,ultra d3 4k tab 15s,,tablet,ultra d3 4k,ultra d3 4k 15s,1.0,ultra d3,ultra,ultra,366113.0,ultra d3 4k tablet 15s,tablet,ultra,ultra d3 4k 15s,ultra d3 4k tablet 15s,,,,,,ultra d3 4k tablet 15s,,,,,,,0,15s,MEYER,,,175.0,1,
25146,xoclave 375 tab 10s,,tablet,xoclave,xoclave 375 10s,1.0,xoclave,xoclave,xoclave,344423.0,xoclave 375 tablet 10s,tablet,xoclave,xoclave 375 10s,xoclave 375 tablet 10s,,,,,,xoclave 375 tablet 10s,,,,,,,0,10s,CORONA REMIDIES PVT.LTD,,,193.2,1,
24203,adnurve sr tab 10s,,tablet,adnurve,adnurve 10s,1.0,adnurve,adnurve,adnurve,105527.0,adnurve sr tablet 10s,tablet,adnurve,adnurve 10s,adnurve tablet 10s,,,,,,adnurve tablet 10s,,,,,,,0,10s,ADONIS PHYTOCEUTICALS PVT. LTD,,,220.0,1,
24162,amloz ts tab 10s,,tablet,amloz ts,aoz ts 10s,1.0,amloz,amloz,amloz,111526.0,amloz ts tablet 10s,tablet,amloz,aoz ts 10s,amloz ts tablet 10s,,,,,,amloz ts tablet 10s,,,,,,,0,10s,SHREYA LIFESCIENCE,,,159.0,1,
20393,bizlo od tab 10s,,tablet,bizlo od,bizlo od 10s,1.0,bizlo,bizlo,bizlo,128408.0,bizlo od tablet er 10s,tablet,bizlo,bizlo od 10s,bizlo od tablet 10s,,,,,,bizlo od tablet 10s,,,,,,,0,10s,TORRENT,,,165.25,1,
29007,btn pro tab 15s,,tablet,btn pro,btn pro 15s,1.0,btn,btn,btn,380310.0,btn pro tablet 15s,tablet,btn,btn pro 15s,btn pro tablet 15s,,,,,,btn pro tablet 15s,,,,,,,0,15s,ZYDUS CADILA HEALTHCARE LTD,,,0.0,1,
20308,c-pram s 20 tablet 10s,,tablet,c pram s,c pram s 20 10s,1.0,c pram,c,c,159001.0,c pram s 20 tablet 10s,tablet,c,c pram s 20 10s,c pram s 20 tablet 10s,,,,,,c pram s 20 tablet 10s,,,,,,,0,10s,TORRENT,,,143.47,1,
25127,cinod beta 10/50 mg tab 15s,,tablet,cinod beta,cinod beta 10/50 15s,1.0,cinod,cinod,cinod,152270.0,cinod beta 10/50 tablet pr 15s,tablet,cinod,cinod beta 10/50 15s,cinod beta 10/50 tablet 15s,,,,,,cinod beta 10/50mg tablet 15s,,,,,,,0,15s,AJANTA PHARMA LTD,,,164.0,1,
30759,cospiaq 25 tab 10s,,tablet,cospiaq,cospiaq 25 10s,1.0,cospiaq,cospiaq,cospiaq,383138.0,cospiaq 25mg tablet 10s,tablet,cospiaq,cospiaq 25 10s,cospiaq 25mg tablet 10s,,,,,,cospiaq 25 tablet 10s,,,,,,,0,10s,TORRENT,,,647.0,1,
20032,embeta-tm 25 tab 15s,,tablet,embeta tm,embeta tm 25 15s,1.0,embeta,embeta,embeta,185673.0,embeta tm 25 tablet er 15s,tablet,embeta,embeta tm 25 15s,embeta tm 25 tablet 15s,,,,,,embeta tm 25 tablet 15s,,,,,,,0,15s,INTAS PHARMACEUTICALS,,,247.0,1,
10945,pinom a 40 tab 15s,,tablet,pinom a,pinom a 40 15s,1.0,pinom,pinom,pinom,373300.0,pinom a 40 tablet 15s,tablet,pinom,pinom a 40 15s,pinom a 40 tablet 15s,,,,,,pinom a 40 tablet 15s,,,,,,,0,15s,LUPIN LTD,,,374.85,1,
314031098,faxicad 200mg tab 10s,,tablet,faxicad,faxicad 200 10s,1.0,faxicad,faxicad,faxicad,192226.0,faxicad 200mg tablet 10s,tablet,faxicad,faxicad 200 10s,faxicad 200mg tablet 10s,,,,,,faxicad 200mg tablet 10s,,,,,,,0,10s,CADILA HEALTHCARE LTD,,,177.5,1,
314031099,faxicad 400mg tab 10s,,tablet,faxicad,faxicad 400 10s,1.0,faxicad,faxicad,faxicad,192227.0,faxicad 400 tablet 10s,tablet,faxicad,faxicad 400 10s,faxicad 400 tablet 10s,,,,,,faxicad 400mg tablet 10s,,,,,,,0,10s,CADILA HEALTHCARE LTD,,,349.5,1,
314031100,faxicad 550mg tab 10s,,tablet,faxicad,faxicad 550 10s,1.0,faxicad,faxicad,faxicad,192228.0,faxicad 550 tablet 10s,tablet,faxicad,faxicad 550 10s,faxicad 550 tablet 10s,,,,,,faxicad 550mg tablet 10s,,,,,,,0,10s,CADILA HEALTHCARE LTD,,,388.0,1,
316230948,fbx  80 tab 10s,,tablet,fbx,fbx 80 10s,1.0,fbx,fbx,fbx,192313.0,fbx 80 tablet 10s,tablet,fbx,fbx 80 10s,fbx 80 tablet 10s,,,,,,fbx 80 tablet 10s,,,,,,,0,10s,ALBERT DAVID,,,187.4,1,
30319,gabafix nt tab 10s,,tablet,gabafix nt,gabafix nt 10s,1.0,gabafix,gabafix,gabafix,199223.0,gabafix nt tablet 10s,tablet,gabafix,gabafix nt 10s,gabafix nt tablet 10s,,,,,,gabafix nt tablet 10s,,,,,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,209.0,1,
334230921,gliforium tab 10s,,tablet,gliforium,gliforium 10s,1.0,gliforium,gliforium,gliforium,378824.0,gliforium tablet 10s,tablet,gliforium,gliforium 10s,gliforium tablet 10s,,,,,,gliforium tablet 10s,,,,,,,0,10s,CELL SALVE PHARMACEUTICALS,,,399.0,1,
17647,glypten m tab 10s,,tablet,glypten m,glypten m 10s,1.0,glypten,glypten,glypten,204176.0,glypten m tablet sr 10s,tablet,glypten,glypten m 10s,glypten m tablet 10s,,,,,,glypten m tablet 10s,,,,,,,0,10s,FRANCO INDIA,,,142.5,1,
19849,glypten tab 10s,,tablet,glypten,glypten 10s,1.0,glypten,glypten,glypten,204174.0,glypten tablet 10s,tablet,glypten,glypten 10s,glypten tablet 10s,,,,,,glypten tablet 10s,,,,,,,0,10s,FRANCO INDIA,,,131.0,1,
357030241,hakotam tab 10s,,tablet,hakotam,hakotam 10s,1.0,hakotam,hakotam,hakotam,206374.0,hakotam tablet mr 10s,tablet,hakotam,hakotam 10s,hakotam tablet 10s,,,,,,hakotam tablet 10s,,,,,,,0,10s,YTILIGA PHARMACEUTICALS,,,155.0,1,
30810,imextor 1000mg tab 10s,,tablet,imextor,imextor 1000 10s,1.0,imextor,imextor,imextor,382778.0,imextor 1000mg tablet 10s,tablet,imextor,imextor 1000 10s,imextor 1000mg tablet 10s,,,,,,imextor 1000mg tablet 10s,,,,,,,0,10s,TORRENT,,,290.0,1,
18359,k-pio-m tablet 10s,,tablet,k pio m,k pio m 10s,1.0,k pio,k,k,223013.0,k pio m tablet er 10s,tablet,k,k pio m 10s,k pio m tablet 10s,,,,,,k pio m tablet 10s,,,,,,,0,10s,BLUE CROSS,,,50.0,1,
18889,pregadoc  nt 75mg/10mg tab 10s,,tablet,pregadoc nt,pregadoc nt 75/10 10s,1.0,pregadoc,pregadoc,pregadoc,279534.0,pregadoc nt 75mg/10mg tablet 10s,tablet,pregadoc,pregadoc nt 75/10 10s,pregadoc nt 75mg/10mg tablet 10s,,,,,,pregadoc nt 75mg/10mg tablet 10s,,,,,,,0,10s,LUPIN LTD,,,192.75,1,
6717,kneeton tab 30s,,tablet,kneeton,kneeton 30s,1.0,kneeton,kneeton,kneeton,222584.0,kneeton tablet 30s,tablet,kneeton,kneeton 30s,kneeton tablet 30s,,,,,,kneeton tablet 30s,,,,,,,0,30s,SUNCURE,,,799.0,1,
326330952,metosartan ch 25mg tab 10s,,tablet,metosartan ch,metosartan ch 25 10s,1.0,metosartan,metosartan,metosartan,371819.0,metosartan ch 25 tablet er 10s,tablet,metosartan,metosartan ch 25 10s,metosartan ch 25 tablet 10s,,,,,,metosartan ch 25mg tablet 10s,,,,,,,0,10s,SUN PHARMA 2,,,131.0,1,
21874,muscalt forte tab 30s,,tablet,muscalt forte,muscalt forte 30s,1.0,muscalt,muscalt,muscalt,246143.0,muscalt forte tablet 30s,tablet,aimil,muscalt forte 30s,muscalt forte tablet 30s,,,,,,muscalt forte tablet 30s,,,,,,,0,30s,AMIL PHARMACEUTICALS INDIA LTD,,,149.0,1,
30379,new-ch 6.25 tab 10s,,tablet,new ch 6.25,new ch 6.25 10s,1.0,new ch,new,new,252068.0,new ch 6.25mg tablet 10s,tablet,new,new ch 6.25 10s,new ch 6.25mg tablet 10s,,,,,,new ch 6.25 tablet 10s,,,,,,,0,10s,SYSTOPIC,,,15.5,1,
19693,newtel-h 80 tab 10s,,tablet,newtel h,newtel h 80 10s,1.0,newtel,newtel,newtel,252589.0,newtel h 80 tablet 10s,tablet,newtel,newtel h 80 10s,newtel h 80 tablet 10s,,,,,,newtel h 80 tablet 10s,,,,,,,0,10s,SYSTOPIC,,,75.0,1,
19505,numlo-at tab 15s,,tablet,numlo at,nuo at 15s,1.0,numlo,numlo,numlo,257559.0,numlo at tablet 15s,tablet,numlo,nuo at 15s,numlo at tablet 15s,,,,,,numlo at tablet 15s,,,,,,,0,15s,Emcure Pharmaceuticals Ltd,,,191.65,1,
10394,olmark-h tab 15s,,tablet,olmark h,olmark h 15s,1.0,olmark,olmark,olmark,372817.0,olmark h tablet 15s,tablet,olmark,olmark h 15s,olmark h tablet 15s,,,,,,olmark h tablet 15s,,,,,,,0,15s,INTAS PHARMACEUTICALS,,,226.0,1,
316230949,open up 150 tab 10s,,tablet,open up,open up 150 10s,1.0,open,open,open,372896.0,open up 150 tablet 10s,tablet,open,open up 150 10s,open up 150 tablet 10s,,,,,,open up 150 tablet 10s,,,,,,,0,10s,ALBERT DAVID,,,190.7,1,
316230950,open up 300 tab 10s,,tablet,open up,open up 300 10s,1.0,open,open,open,372897.0,open up 300 tablet 10s,tablet,open,open up 300 10s,open up 300 tablet 10s,,,,,,open up 300 tablet 10s,,,,,,,0,10s,ALBERT DAVID,,,316.6,1,
28306,oriel tab 10s,,tablet,oriel,oriel 10s,1.0,oriel,oriel,oriel,266280.0,oriel tablet 10s,tablet,oriel,oriel 10s,oriel tablet 10s,,,,,,oriel tablet 10s,,,,,,,0,10s,INTAS PHARMACEUTICALS,,,53.0,1,
29216,peptopill 40 tab 10s,,tablet,peptopill,peptopill 40 10s,1.0,peptopill,peptopill,peptopill,373227.0,peptopill 40 tablet 10s,tablet,peptopill,peptopill 40 10s,peptopill 40 tablet 10s,,,,,,peptopill 40 tablet 10s,,,,,,,0,10s,VIGILANT LIFE SCIENCES PVT LTD,,,0.0,1,
319131068,petril 2 tab 15s,,tablet,petril,petril 2 15s,1.0,petril,petril,petril,377930.0,petril 2mg tablet 15s,tablet,petril,petril 2 15s,petril 2mg tablet 15s,,,,,,petril 2 tablet 15s,,,,,,,0,15s,MICRO,,,193.0,1,
29370,phoslamer-400 tab 10s,,tablet,phoslamer,phoslamer 400 10s,1.0,phoslamer,phoslamer,phoslamer,275674.0,phoslamer 400mg tablet 10s,tablet,phoslamer,phoslamer 400 10s,phoslamer 400mg tablet 10s,,,,,,phoslamer 400 tablet 10s,,,,,,,0,10s,YTILIGA PHARMACEUTICALS,,,0.0,1,
19336,ramistar-h 2.5  tab 15s,,tablet,ramistar h 2.5,ramistar h 2.5 15s,1.0,ramistar h,ramistar,ramistar,286527.0,ramistar h 2.5 tablet 15s,tablet,ramistar,ramistar h 2.5 15s,ramistar h 2.5 tablet 15s,,,,,,ramistar h 2.5 tablet 15s,,,,,,,0,15s,LUPIN LTD,,,177.5,1,
357030243,phoslamer-800 tab 10s,,tablet,phoslamer,phoslamer 800 10s,1.0,phoslamer,phoslamer,phoslamer,275675.0,phoslamer 800mg tablet 10s,tablet,phoslamer,phoslamer 800 10s,phoslamer 800mg tablet 10s,,,,,,phoslamer 800 tablet 10s,,,,,,,0,10s,YTILIGA PHARMACEUTICALS,,,445.0,1,
10949,pinom h 40 tab 15s,,tablet,pinom h,pinom h 40 15s,1.0,pinom,pinom,pinom,373301.0,pinom h 40 tablet 15s,tablet,pinom,pinom h 40 15s,pinom h 40 tablet 15s,,,,,,pinom h 40 tablet 15s,,,,,,,0,15s,LUPIN LTD,,,381.5,1,
16820,ppg met 0.2 tab 10s,,tablet,ppg met 0.2,ppg met 0.2 10s,1.0,ppg met,ppg,ppg,278573.0,ppg met 0.2 tablet sr 10s,tablet,ppg,ppg met 0.2 10s,ppg met 0.2 tablet 10s,,,,,,ppg met 0.2 tablet 10s,,,,,,,0,10s,ABBOTT HEALTH CARE,,,123.36,1,
G089,proanagen tab 10s,,tablet,proanagen,proanagen 10s,1.0,proanagen,proanagen,proanagen,280622.0,proanagen tablet 10s,tablet,proanagen,proanagen 10s,proanagen tablet 10s,,,,,,proanagen tablet 10s,,,,,,,0,10s,CURATIO HEALTHCARE IND LTD,,,220.0,1,
27122,q-mind 25 tab 10s,,tablet,q mind,q mind 25 10s,1.0,q,q,q,283578.0,q mind 25 tablet 10s,tablet,q,q mind 25 10s,q mind 25 tablet 10s,,,,,,q mind 25 tablet 10s,,,,,,,0,10s,TORRENT,,,50.2,1,
7699,razel f5 tab 15s,,tablet,razel f5,razel f5 15s,1.0,razel,razel,razel,287309.0,razel f5 tablet 15s,tablet,razel,razel f5 15s,razel f5 tablet 15s,,,,,,razel f5 tablet 15s,,,,,,,0,15s,Glenmark Pharmaceuticals Ltd,,,278.0,1,
19360,rosave d 10 tab 10s,,tablet,rosave d,rosave d 10 10s,1.0,rosave,rosave,rosave,293103.0,rosave d 10 tablet 10s,tablet,rosave,rosave d 10 10s,rosave d 10 tablet 10s,,,,,,rosave d 10 tablet 10s,,,,,,,0,10s,ALEMBIC PHARMACEUTICALS LTD,,,258.45,1,
19504,rosuless 40 tab 15s,,tablet,rosuless,rosuless 40 15s,1.0,rosuless,rosuless,rosuless,374202.0,rosuless 40 tablet 15s,tablet,rosuless,rosuless 40 15s,rosuless 40 tablet 15s,,,,,,rosuless 40 tablet 15s,,,,,,,0,15s,CORONA REMIDIES PVT.LTD,,,274.35,1,
1858,s-amlosafe at 2.5/50 tab 10s,,tablet,s amlosafe at 2.5/50,s aosafe at 2.5/50 10s,1.0,s amlosafe at,s amlosafe,s,296248.0,s amlosafe at 2.5/50 tablet 10s,tablet,s,s aosafe at 2.5/50 10s,s amlosafe at 2.5/50 tablet 10s,,,,,,s amlosafe at 2.5/50 tablet 10s,,,,,,,0,10s,GENETICA,,,54.5,1,
30152,resque ls tab 10s,,tablet,resque ls,resque ls 10s,1.0,resque,resque,resque,289977.0,resque ls tablet 10s,tablet,resque,resque ls 10s,resque ls tablet 10s,,,,,,resque ls tablet 10s,,,,,,,0,10s,TALENT INDIA LTD,,,65.0,1,
345230304,safefrac plus tab 10s,,tablet,safefrac plus,safefrac plus 10s,1.0,safefrac,safefrac,safefrac,295555.0,safefrac plus tablet 10s,tablet,safefrac,safefrac plus 10s,safefrac plus tablet 10s,,,,,,safefrac plus tablet 10s,,,,,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,239.0,1,
1535,shuddha guggulu tab 60s,,tablet,shuddha guggulu,shuddha guggulu 60s,1.0,shuddha,shuddha,shuddha,311626.0,shuddha guggulu tablet 60s,tablet,herb,shuddha guggulu 60s,shuddha guggulu tablet 60s,,,,,,shuddha guggulu tablet 60s,,,,,,,0,60s,HIMALAYA DRUG CO.,,,250.0,1,
18865,tah 80 tab 15s,,tablet,tah,tah 80 15s,1.0,tah,tah,tah,374910.0,tah 80 tablet 15s,tablet,tah,tah 80 15s,tah 80 tablet 15s,,,,,,tah 80 tablet 15s,,,,,,,0,15s,INTAS PHARMACEUTICALS,,,306.0,1,
15697,telpres amh tab 10s,,tablet,telpres amh,telpres amh 10s,1.0,telpres,telpres,telpres,323780.0,telpres amh tablet 10s,tablet,telpres,telpres amh 10s,telpres amh tablet 10s,,,,,,telpres amh tablet 10s,,,,,,,0,10s,ABBOTT HEALTH CARE,,,203.12,1,
8702,tetan 40 tab 15s,,tablet,tetan,tetan 40 15s,1.0,tetan,tetan,tetan,325069.0,tetan 40 tablet 15s,tablet,tetan,tetan 40 15s,tetan 40 tablet 15s,,,,,,tetan 40 tablet 15s,,,,,,,0,15s,ALEMBIC PHARMACEUTICALS LTD,,,122.9,1,
2361,torsid 10 tab 10s,,tablet,torsid,torsid 10 10s,1.0,torsid,torsid,torsid,328116.0,torsid 10 tablet 10s,tablet,torsid,torsid 10 10s,torsid 10 tablet 10s,,,,,,torsid 10 tablet 10s,,,,,,,0,10s,GENETICA,,,50.9,1,
22480,trapic e tab 10s,,tablet,trapic e,trapic e 10s,1.0,trapic,trapic,trapic,328885.0,trapic e tablet 10s,tablet,trapic,trapic e 10s,trapic e tablet 10s,,,,,,trapic e tablet 10s,,,,,,,0,10s,SUN PHARMA 2,,,271.0,1,
22155,trend xr 250 tab 10s,,tablet,trend,trend 250 10s,1.0,trend,trend,trend,329153.0,trend xr 250 tablet 10s,tablet,trend,trend 250 10s,trend 250 tablet 10s,,,,,,trend 250 tablet 10s,,,,,,,0,10s,TORRENT,,,94.95,1,
10811,tri azulix-ds -2 tab 10s,,tablet,tri azulix ds,tri azulix ds 2 10s,1.0,tri azulix,tri,tri,329370.0,tri azulix ds 2 tablet sr 10s,tablet,tri,tri azulix ds 2 10s,tri azulix ds 2 tablet 10s,,,,,,tri azulix ds 2 tablet 10s,,,,,,,0,10s,TORRENT,,,164.0,1,
1855,s-amlosafe 2.5 tab 10s,,tablet,s amlosafe 2.5,s aosafe 2.5 10s,1.0,s amlosafe,s,s,296246.0,s amlosafe 2.5 tablet 10s,tablet,s,s aosafe 2.5 10s,s amlosafe 2.5 tablet 10s,,,,,,s amlosafe 2.5 tablet 10s,,,,,,,0,10s,GENETICA,,,40.5,1,
10960,vogli 0.2 tab 10s,,tablet,vogli 0.2,vogli 0.2 10s,1.0,vogli,vogli,vogli,340045.0,vogli 0.2 tablet md 10s,tablet,vogli,vogli 0.2 10s,vogli 0.2 tablet 10s,,,,,,vogli 0.2 tablet 10s,,,,,,,0,10s,MEDLEY PHARMACEUTICALS LTD,,,121.0,1,
30800,arophyll m tab 10s,,tablet,arophyll m,arophyll m 10s,1.0,arophyll,arophyll,arophyll,366756.0,arophyll m tablet sr 10s,tablet,arophyll,arophyll m 10s,arophyll m tablet 10s,,,,,,arophyll m tablet 10s,,,,,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,207.0,1,
30801,arophyll sr 200 tab 10s,,tablet,arophyll,arophyll 200 10s,1.0,arophyll,arophyll,arophyll,115551.0,arophyll sr 200 tablet 10s,tablet,arophyll,arophyll 200 10s,arophyll 200 tablet 10s,,,,,,arophyll 200 tablet 10s,,,,,,,0,10s,AAREEN HEALTHCARE PVT LTD,,,189.9,1,
6530,criz- m tab 10s,,tablet,criz m,criz m 10s,1.0,criz,criz,criz,159329.0,criz m tablet 10s,tablet,criz,criz m 10s,criz m tablet 10s,,,,,,criz m tablet 10s,,,,,,,0,10s,ALKEM,,,158.0,1,
2856,duopil-hs 2/850 tab 10s,,tablet,duopil hs 2/850,duopil hs 2/850 10s,1.0,duopil hs,duopil,duopil,182281.0,duopil hs 2/850 tablet sr 10s,tablet,duopil,duopil hs 2/850 10s,duopil hs 2/850 tablet 10s,,,,,,duopil hs 2/850 tablet 10s,,,,,,,0,10s,ARISTO,,,87.0,1,
22101,glimiprex-mf 3/500 tab 10s,,tablet,glimiprex mf 3/500,glimiprex mf 3/500 10s,1.0,glimiprex mf,glimiprex,glimiprex,370026.0,glimiprex mf 3mg/500mg tablet pr 10s,tablet,glimiprex,glimiprex mf 3/500 10s,glimiprex mf 3mg/500mg tablet 10s,,,,,,glimiprex mf 3/500 tablet 10s,,,,,,,0,10s,ARISTO,,,95.0,1,
319130841,hicet ax tab 10s,,tablet,hicet ax,hicet ax 10s,1.0,hicet,hicet,hicet,210528.0,hicet ax tablet sr 10s,tablet,hicet,hicet ax 10s,hicet ax tablet 10s,,,,,,hicet ax tablet 10s,,,,,,,0,10s,MICRO,,,69.0,1,
10371,lipi ez 40mg tab 10s,,tablet,lipi ez,lipi ez 40 10s,1.0,lipi,lipi,lipi,228522.0,lipi ez 40 tablet 10s,tablet,lipi,lipi ez 40 10s,lipi ez 40 tablet 10s,,,,,,lipi ez 40mg tablet 10s,,,,,,,0,10s,INTAS PHARMACEUTICALS,,,436.0,1,
